Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of \Plagiarism Originality Report Completed\ followed by \SW-Checklist Completed\,Frequency of activity 'Plagiarism Originality Report Completed' for cases where activity 'SW-Checklist Completed' occurs,81.0,
Percentage of manuscripts with \Plagiarism Originality Report Completed\ out of all manuscripts,Percentage of 'Plagiarism Originality Report Completed' out of all cases,0.96,
Frequency of \Plagiarism Originality Report Completed\ before \SW-AE Assign Reviewers\,Frequency of activity 'Plagiarism Originality Report Completed' for cases where activity 'SW-AE Assign Reviewers' occurs,44.0,
Percentage of \Plagiarism Originality Report Completed\ that lead to \SW-EIC Major Revision\,Percentage of 'Plagiarism Originality Report Completed' out of all 'SW-EIC Major Revision',0.93,
Number of \Plagiarism Originality Report Completed\ in relation to \Original Manuscript Submission Confirmation\,Number of 'Plagiarism Originality Report Completed' activities for cases where activity 'Original Manuscript Submission Confirmation' occurs,87.0,
Percentage of \Plagiarism Originality Report Completed\ followed by \SW-Reviewer Agreed\,Percentage of 'Plagiarism Originality Report Completed' out of all 'SW-Reviewer Agreed',0.96,
Frequency of \Plagiarism Originality Report Completed\ in manuscripts that require \SW–Major Revision due in 1 month\,"ERROR: computing metric {'count': ""activity == 'Plagiarism Originality Report Completed'"", 'metric_condition': '> 0', 'aggregation': 'total', 'filter': ""activity == 'SW–Major Revision due in 1 month'""}",,
Percentage of manuscripts with \Plagiarism Originality Report Completed\ that do not proceed to \SW-EIC Accept\,Percentage of 'Plagiarism Originality Report Completed' out of all cases where 'SW-EIC Accept' does not happen,0.96,
Number of \Plagiarism Originality Report Completed\ per variant,"ERROR: computing metric {'count': ""activity == 'Plagiarism Originality Report Completed'"", 'aggregation': 'total', 'group_by': 'variant'}",,
Frequency of \Plagiarism Originality Report Completed\ in manuscripts with \Reviewer Invitation Reminder 1\,Frequency of activity 'Plagiarism Originality Report Completed' for cases where activity 'Reviewer Invitation Reminder 1' occurs,45.0,
Percentage of \Plagiarism Originality Report Completed\ in the top 3 most common process variants,"ERROR: computing metric {'count': ""activity == 'Plagiarism Originality Report Completed'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'variant in top 3'}",,
Frequency of \Plagiarism Originality Report Completed\ followed by any activity related to reviewer assignment or decision,"ERROR: computing metric {'count': ""activity == 'Plagiarism Originality Report Completed'"", 'metric_condition': '> 0', 'aggregation': 'total', 'filter': 'activity related to reviewer assignment or decision'}",,
Percentage of \Plagiarism Originality Report Completed\ in manuscripts that eventually get \SW-EIC Reject & Resubmit\,"ERROR: computing metric {'count': ""activity == 'Plagiarism Originality Report Completed'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'SW-EIC Reject & Resubmit'""}",,
Number of \Plagiarism Originality Report Completed\ that are followed by \Manuscript Export Succeeded\ within the same case,Number of 'Plagiarism Originality Report Completed' activities for cases where activity 'Manuscript Export Succeeded' occurs,89.0,
Percentage of \Plagiarism Originality Report Completed\ in relation to all activities performed by the SYSTEM performer,Percentage of 'Plagiarism Originality Report Completed' out of all cases,0.95,
