Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Percentage of Declaration FINAL_APPROVED by SUPERVISOR out of all Declaration SUBMITTED by EMPLOYEE,Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Declaration SUBMITTED by EMPLOYEE',0.97,
Number of Declaration FINAL_APPROVED by SUPERVISOR that are preceded by Declaration APPROVED by ADMINISTRATION,Number of 'Declaration FINAL_APPROVED by SUPERVISOR' activities for cases where activity 'Declaration APPROVED by ADMINISTRATION' occurs,7924.0,
Percentage of Declaration FINAL_APPROVED by SUPERVISOR followed by Request Payment,Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Request Payment',1.0,
Number of Declaration FINAL_APPROVED by SUPERVISOR with amounts above 100 euros,Number of 'Declaration FINAL_APPROVED by SUPERVISOR' activities > 100 where ma is the last value of case:Amount,2337.0,
Percentage of Declaration FINAL_APPROVED by SUPERVISOR by STAFF MEMBER,Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all cases,,
Number of Declaration FINAL_APPROVED by SUPERVISOR made per year,"ERROR: computing metric {'count': ""activity == 'Declaration FINAL_APPROVED by SUPERVISOR'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of Declaration FINAL_APPROVED by SUPERVISOR that are not dismissed,Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all cases where 'Declaration REJECTED by SUPERVISOR' does not happen,0.96,
Percentage of Declaration FINAL_APPROVED by SUPERVISOR from all Declaration APPROVED by BUDGET OWNER,Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Declaration APPROVED by BUDGET OWNER',1.0,
Number of times Declaration FINAL_APPROVED by SUPERVISOR is performed,Number of 'Declaration FINAL_APPROVED by SUPERVISOR' activities,10131.0,
Percentage of Declaration FINAL_APPROVED by SUPERVISOR done after Declaration APPROVED by ADMINISTRATION,Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Declaration APPROVED by ADMINISTRATION',0.99,
Average number of Declaration FINAL_APPROVED by SUPERVISOR in a month,"ERROR: computing metric {'count': ""activity == 'Declaration FINAL_APPROVED by SUPERVISOR'"", 'aggregation': 'average', 'group_by': 'month'}",,
Total Declaration FINAL_APPROVED by SUPERVISOR done by SYSTEM,Number of 'Declaration FINAL_APPROVED by SUPERVISOR' activities == 'SYSTEM' where ma is the last value of org:resource,10102.0,
Fraction of Declaration FINAL_APPROVED by SUPERVISOR that are dismissed,Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Declaration REJECTED by SUPERVISOR',0.73,
Ratio of Declaration FINAL_APPROVED by SUPERVISOR over Declaration REJECTED by SUPERVISOR,Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Declaration REJECTED by SUPERVISOR',0.73,
Occasions how often the Declaration FINAL_APPROVED by SUPERVISOR is performed,Number of 'Declaration FINAL_APPROVED by SUPERVISOR' activities,10131.0,
The ratio of Declaration FINAL_APPROVED by SUPERVISOR that are not eventually performed to those that lead to Request Payment,Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Request Payment',1.0,
