Name;Metric;Value;Agrupation
Average time from Plagiarism Originality Report Completed to SW-Checklist Completed;The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';3.39 days;
Total time between Plagiarism Originality Report Completed and SW-Awaiting AE Assignment;The sum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Awaiting AE Assignment';118.79 days;
Minimum time it takes SW-Checklist Completed after the execution of Plagiarism Originality Report Completed;The minimum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';1.77 minutes;
Time from Plagiarism Originality Report Completed to SW-Initial Reviewer Selection in variants that include reviewer assignment delays;The sum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Initial Reviewer Selection';43.38 days;
Elapsed time between Plagiarism Originality Report Completed and Manuscript Export Succeeded in cases where plagiarism thresholds were exceeded;The sum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'Manuscript Export Succeeded';1879.17 days;
Average waiting time to SW-Checklist Completed following Plagiarism Originality Report Completed;The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';3.39 days;
Minimum time between Plagiarism Originality Report Completed and SW-Reviewer Agreed across all variants containing both activities;The minimum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Reviewer Agreed';3.15 days;
Time of Plagiarism Originality Report Completed in cases that eventually reach SW-Awaiting EIC Decision;The sum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Awaiting EIC Decision';3869.35 days;
Average time from Plagiarism Originality Report Completed to SW-Reviewer Agreed in variants involving multiple reviewer declines or reminders;The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Reviewer Agreed';27.88 days;
Total time between Plagiarism Originality Report Completed and the first occurrence of any reviewer-related activity (e.g., SW-Initial Reviewer Selection);The sum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Initial Reviewer Selection';471.04 days;
Minimum time it takes SW-AE Assign Reviewers after the execution of Plagiarism Originality Report Completed in high-complexity variants;The minimum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-AE Assign Reviewers';5.74 days;
Cycle Time of Plagiarism Originality Report Completed measured from Original Manuscript Submission Confirmation to its completion;The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'Plagiarism Originality Report Completed';125.74 days;
Total resolution time of Plagiarism Originality Report Completed in submissions leading to SW-EIC Reject & Resubmit;"ERROR: computing metric {'begin': activity == 'Plagiarism Originality Report Completed'"", 'end': ""activity == 'SW-EIC Reject & Resubmit'"", 'aggregation': 'total'}""";;
Time from Plagiarism Originality Report Completed to SW–Major Revision due in 1 month in multi-round revision cases;"ERROR: computing metric {'begin': activity == 'Plagiarism Originality Report Completed'"", 'end': ""activity == 'SW–Major Revision due in 1 month'"", 'aggregation': 'average'}""";;
