Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average duration from 'Accepted + In Progress' to 'Completed + Resolved',The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved',"11 days, 0:27:37.584765",
Median duration from 'Queued + Awaiting Assignment' to 'Completed + Resolved',"ERROR: computing metric {'begin': ""activity == 'Queued + Awaiting Assignment'"", 'end': ""activity == 'Completed + Resolved'"", 'aggregation': 'median'}",,
Average duration for 'Completed + Resolved' across all cases,The average of the duration between activity Completed + Resolved and the end of the case,"6 days, 2:55:55.742716",
Total duration for 'Completed + Resolved' across all cases,The sum of the duration between activity Completed + Resolved and the end of the case,"34669 days, 20:46:11",
Average duration from 'Completed + Resolved' to 'Completed + Closed',The average of the duration between activity 'Completed + Resolved' and activity 'Completed + Closed',"6 days, 5:09:22.288841",
Minimum duration from 'Accepted + In Progress' to 'Completed + Resolved',The minimum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved',0:00:07,
Maximum duration from 'Accepted + In Progress' to 'Completed + Resolved',The maximum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Resolved',"763 days, 18:10:30",
Average duration from 'Completed + In Call' to 'Completed + Resolved' to understand the impact of 'Completed + In Call' on 'Completed + Resolved',The average of the duration between activity 'Completed + In Call' and activity 'Completed + Resolved',"9 days, 1:33:40.911111",
Difference in average duration between 'Completed + Resolved' and 'Completed + In Call',"ERROR: computing metric {'begin': ""activity == 'Completed + In Call'"", 'end': ""activity == 'Completed + Resolved'"", 'aggregation': 'average', 'metric_condition': 'difference'}",,
Average duration from 'Accepted + Wait - User' to 'Completed + Resolved',The average of the duration between activity 'Accepted + Wait - User' and activity 'Completed + Resolved',"13 days, 6:24:12.307850",
Total duration from 'Accepted + In Progress' through 'Completed + Resolved' to 'Completed + Closed' for all cases,The sum of the duration between activity 'Accepted + In Progress' and activity 'Completed + Closed',"89557 days, 12:23:34",
Distribution of duration for 'Completed + Resolved' across different 'product' categories,"ERROR: computing metric {'begin': ""activity == 'Completed + Resolved'"", 'end': '', 'aggregation': 'distribution', 'group_by': 'product'}",,
Average duration from 'Accepted + Assigned' to 'Completed + Resolved',The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + Resolved',"14 days, 15:54:44.557503",
Longest duration from 'Accepted + In Progress' to 'Completed + Resolved' and the associated case ID,"ERROR: computing metric {'begin': ""activity == 'Accepted + In Progress'"", 'end': ""activity == 'Completed + Resolved'"", 'aggregation': 'maximum', 'group_by': 'concept:name'}",,
Shortest duration from 'Accepted + In Progress' to 'Completed + Resolved' and the associated case ID,"ERROR: computing metric {'begin': ""activity == 'Accepted + In Progress'"", 'end': ""activity == 'Completed + Resolved'"", 'aggregation': 'minimum', 'group_by': 'concept:name'}",,
Average duration from 'Completed + Resolved' to the next activity for cases where 'Completed + Resolved' is not the final activity,the average of the duration between the first time instant when `ACTIVITY` == 'Completed + Resolved' and the last time instant when `ACTIVITY` != 'Completed + Resolved',"6 days, 5:03:44.848360",
Duration from 'Completed + Resolved' to case closure across all cases,The average of the duration between activity Completed + Resolved and the end of the case,"5 days, 21:16:07.396253",
