Name;Metric;Value;Agrupation
Average time from SW-Awaiting Checklist Completion to Original Manuscript Submission Confirmation;The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'Original Manuscript Submission Confirmation';2.29 days;
Total time between SW-Awaiting Checklist Completion and SW-Checklist Completed;The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';360.71 days;
Minimum time it takes SW-Checklist Completed after the execution of SW-Awaiting Checklist Completion;The minimum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';1.07 hours;
Average time until SW-Checklist Completed is performed following SW-Awaiting Checklist Completion in variants that include both activities;The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';4.40 days;
Time from SW-Awaiting Checklist Completion to Manuscript Export Succeeded in cases where Plagiarism Originality Report Completed occurs in between;The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'Manuscript Export Succeeded';6272.50 days;
Average duration of SW-Awaiting Checklist Completion when followed by SW-Checklist Completion is due in three days compared to when directly followed by SW-Checklist Completed;The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';10.00 days;
Total time from SW-Awaiting Checklist Completion to SW-Awaiting AE Assignment across all process variants containing this sequence;The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Awaiting AE Assignment';181.62 days;
Minimum time between SW-Awaiting Checklist Completion and SW-EIC Reject in variants ending with rejection without revision;The minimum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-EIC Reject';3.47 hours;
Time elapsed from SW-Awaiting Checklist Completion to the first occurrence of any reviewer-related activity (e.g., SW-Initial Reviewer Selection) in complex variants involving multiple revision cycles;The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Initial Reviewer Selection';540.85 days;
Average time from SW-Awaiting Checklist Completion to SW-Awaiting EIC Decision in variants that proceed through full peer review;The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Awaiting EIC Decision';69.12 days;
Total resolution time of SW-Awaiting Checklist Completion in cases that eventually lead to RW-EIC Accept versus those leading to SW-EIC Reject;The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'RW-EIC Accept';4196.03 days;
Time between SW-Awaiting Checklist Completion and Co-Author Account Created During Manuscript Submission in variants where co-author creation occurs post-initial submission;The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'Co-Author Account Created During Manuscript Submission';378.18 days;
Minimum waiting time to SW-Checklist Completed following SW-Awaiting Checklist Completion in high-frequency short-cycle variants;The minimum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';1.07 hours;
Time from SW-Awaiting Checklist Completion to Plagiarism Originality Report Completed in variants where plagiarism check precedes checklist completion;The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'Plagiarism Originality Report Completed';120.76 days;
Average time it takes SW-Checklist Completed to be done after SW-Awaiting Checklist Completion, grouped by case:concept:name to capture per-manuscript delays;"ERROR: computing metric {'begin': activity == 'SW-Awaiting Checklist Completion'"", 'end': ""activity == 'SW-Checklist Completed'"", 'aggregation': 'average', 'group_by': 'concept:name'}""";;
