Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Number of \Declaration REJECTED by SUPERVISOR\ made per year,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by SUPERVISOR'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of \Request Payment\ activities directly followed by \Payment Handled\,Percentage of 'Request Payment' out of all 'Payment Handled',1.0,
Frequency of \Request Payment\ in relation to total activities performed by \STAFF MEMBER\,Percentage of 'Request Payment' out of all cases,nan,nan
Number of \Payment Handled\ activities with amounts above 100 euros,Number of 'Payment Handled' activities > 100 where ma is the last value of case:Amount,2304,
Average number of Declaration SUBMITTED by EMPLOYEE per month,"ERROR: computing metric {'count': ""activity == 'Declaration SUBMITTED by EMPLOYEE'"", 'aggregation': 'average', 'group_by': 'month'}",,
Percentage of Declaration FINAL_APPROVED by SUPERVISOR in processes that involve director approval,Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Declaration APPROVED by DIRECTOR',,
Percentage of 'Declaration APPROVED by PRE_APPROVER' by year,"ERROR: computing metric {'count': ""activity == 'Declaration APPROVED by PRE_APPROVER'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'year'}",,
Frequency of \Declaration FINAL_APPROVED by SUPERVISOR\ leading to \Payment Handled\,Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Payment Handled',1.0,
Percentage of \Payment Handled\ out of all financial activities,Percentage of 'Payment Handled' out of all cases where '' does not happen,0.96,
Average number of Declaration FOR_APPROVAL by PRE_APPROVER in a month,"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by PRE_APPROVER'"", 'aggregation': 'average', 'group_by': 'month'}",,
Percentage of \Declaration REJECTED by BUDGET OWNER\ in cases where the supervisor and budget owner are the same person,Percentage of 'Declaration REJECTED by BUDGET OWNER' out of all cases,,
Number of \Payment Handled\ activities grouped by \case:BudgetNumber\,Number of 'Payment Handled' activities grouped by the last value of case:BudgetNumber,budget 86566:10044,"{""budget 86566"":10044}"
Frequency of \Payment Handled\ per month,"ERROR: computing metric {'count': ""activity == 'Payment Handled'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'month'}",,
Average number of \Declaration SAVED by EMPLOYEE\ in a month,"ERROR: computing metric {'count': ""activity == 'Declaration SAVED by EMPLOYEE'"", 'aggregation': 'average', 'group_by': 'month'}",,
Number of \Declaration APPROVED by ADMINISTRATION\ made per year,"ERROR: computing metric {'count': ""activity == 'Declaration APPROVED by ADMINISTRATION'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of \Payment Handled\ activities that conclude a travel expense claim,Percentage of 'Payment Handled' out of all 'Travel Expense Claim Concluded',,
Ratio of \Payment Handled\ over \Declaration SUBMITTED by EMPLOYEE\,Percentage of 'Payment Handled' out of all 'Declaration SUBMITTED by EMPLOYEE',0.97,
Number of \Payment Handled\ activities made per year,"ERROR: computing metric {'count': ""activity == 'Payment Handled'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of \Payment Handled\ activities in relation to total event log activities,Percentage of 'Payment Handled' out of all cases where '' does not happen,0.96,
Number of \Declaration REJECTED by MISSING\ per month to observe any temporal patterns,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by MISSING'"", 'metric_condition': '> 0', 'aggregation': 'total', 'group_by': 'month', 'filter': ''}",,
Frequency of \Payment Handled\ in the most common process variant,Percentage of 'Payment Handled' out of all 'Most Common Process Variant',,
Percentage of \Payment Handled\ activities followed by any document submission activity,Percentage of 'Payment Handled' out of all 'Document Submission',,
Number of \Payment Handled\ activities that are part of a process with \Declaration REJECTED by ADMINISTRATION\,Number of 'Payment Handled' activities for cases where activity 'Declaration REJECTED by ADMINISTRATION' occurs,636,
Frequency of \Payment Handled\ activities made per year,"ERROR: computing metric {'count': ""activity == 'Payment Handled'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of \Payment Handled\ activities in processes that required director approval,Percentage of 'Payment Handled' out of all 'Director Approval Required',,
Percentage of Declaration APPROVED by BUDGET OWNER with an increment in case:Amount compared to previous activity,"ERROR: computing metric {'count': ""activity == 'Declaration APPROVED by BUDGET OWNER'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'case:Amount > [previous_activity_amount]'}",,
Frequency of Declaration REJECTED by PRE_APPROVER by month to identify peak rejection periods,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by PRE_APPROVER'"", 'metric_condition': '> 0', 'aggregation': 'total', 'group_by': 'month'}",,
Frequency of \Payment Handled\ in processes involving \Declaration APPROVED by BUDGET OWNER\,Percentage of 'Payment Handled' out of all 'Declaration APPROVED by BUDGET OWNER',1.0,
Percentage of \Payment Handled\ activities in processes with \Declaration APPROVED by ADMINISTRATION\ but without \Declaration APPROVED by BUDGET OWNER\,Percentage of 'Payment Handled' out of all 'Declaration APPROVED by ADMINISTRATION',0.99,
Number of \Payment Handled\ activities in processes that were initiated by \Declaration SUBMITTED by EMPLOYEE\ and included \Declaration FINAL_APPROVED by SUPERVISOR\,Number of 'Payment Handled' activities for cases where activity 'Declaration SUBMITTED by EMPLOYEE' occurs,10043,
Percentage of Declaration FOR_APPROVAL by SUPERVISOR with an increment,"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by SUPERVISOR'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'case:Amount > previous_case:Amount'}",,
Percentage of \Payment Handled\ in processes that required no prior permission for domestic trips,Percentage of 'Payment Handled' out of all 'No Prior Permission Required for Domestic Trips',,
Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' by 'STAFF MEMBER',Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all cases,,
Frequency of \Payment Handled\ in processes that included reimbursement claims filed after the trip,Percentage of 'Payment Handled' out of all 'Reimbursement Claim Filed After Trip',,
Percentage of 'Declaration REJECTED by ADMINISTRATION' in the first half of the year vs the second half,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by ADMINISTRATION'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'half_year'}",,
Average number of \Declaration REJECTED by EMPLOYEE\ in a month,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'aggregation': 'average', 'group_by': 'month'}",,
