Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of \SW-Reviewer Declined\ compared to \SW-Reviewer Agreed\,Percentage of 'SW-Reviewer Declined' out of all 'SW-Reviewer Agreed',0.63,
Percentage of manuscripts that proceed to \SW-AE Assign Reviewers\ after a \SW-Reviewer Declined\,Percentage of 'SW-Reviewer Declined' out of all 'SW-AE Assign Reviewers',0.61,
Percentage of \SW-Reviewer Declined\ out of all reviewer-related activities,"ERROR: computing metric {'count': ""activity == 'SW-Reviewer Declined'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'SW-Reviewer Agreed' or activity == 'SW-Reviewer Unavailable' or activity == 'SW-Reviewer No Response'""}",,
Frequency of \SW-Reviewer Declined\ leading to \Reviewer Invitation Reminder 1\,Frequency of activity 'SW-Reviewer Declined' for cases where activity 'Reviewer Invitation Reminder 1' occurs,29,
Percentage of \SW-Reviewer Declined\ followed by \Assign a Different Editor\,Percentage of 'SW-Reviewer Declined' out of all 'Assign a Different Editor',0.27,
Number of \SW-Reviewer Declined\ in relation to \SW-AE Assign Reviewers\,Frequency of activity 'SW-Reviewer Declined' for cases where activity 'SW-AE Assign Reviewers' occurs,28,
Percentage of \SW-Reviewer Declined\ occurrences before \SW-Awaiting EIC Decision\,Percentage of 'SW-Reviewer Declined' out of all 'SW-Awaiting EIC Decision',0.49,
Frequency of \SW-Reviewer Declined\ in manuscripts that undergo \SW-EIC Major Revision\,Frequency of activity 'SW-Reviewer Declined' for cases where activity 'SW-EIC Major Revision' occurs,12,
Percentage of \SW-Reviewer Declined\ in the first round of review versus subsequent rounds,"ERROR: computing metric {'count': ""activity == 'SW-Reviewer Declined'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'Original Manuscript Submission Confirmation' or activity == 'Resubmission Manuscript Submission Confirmation'""}",,
Number of \SW-Reviewer Declined\ followed by \SW-Reviewer Unavailable\,Number of 'SW-Reviewer Declined' activities for cases where activity 'SW-Reviewer Unavailable' occurs,45,
Percentage of \SW-Reviewer Declined\ leading to a change in manuscript status to \SW-Awaiting AE Recommendation\,Percentage of 'SW-Reviewer Declined' out of all 'SW-Awaiting AE Recommendation',0.47,
Frequency of \SW-Reviewer Declined\ in manuscripts that are eventually accepted (\RW-EIC Accept\),Frequency of activity 'SW-Reviewer Declined' for cases where activity 'RW-EIC Accept' occurs,14,
Percentage of \SW-Reviewer Declined\ in manuscripts that are eventually rejected (\SW-EIC Reject & Resubmit\ or \SW-EIC Reject\),"ERROR: computing metric {'count': ""activity == 'SW-Reviewer Declined'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'SW-EIC Reject & Resubmit' or activity == 'SW-EIC Reject'""}",,
Number of \SW-Reviewer Declined\ before \Reviewer Invitation Reminder 2\ is sent,Number of 'SW-Reviewer Declined' activities for cases where activity 'Reviewer Invitation Reminder 2' occurs,54,
"Percentage of \SW-Reviewer Declined\ for manuscripts that require major revisions (\SW–Major Revision due in 1 week\, \SW–Major Revision due in 2 weeks\, etc.)","ERROR: computing metric {'count': ""activity == 'SW-Reviewer Declined'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'SW–Major Revision due in 1 week' or activity == 'SW–Major Revision due in 2 weeks' or activity == 'SW–Major Revision due in 3 weeks' or activity == 'SW–Major Revision due in 1 month'""}",,
