Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average processing time from 'Request Payment' to 'Payment Handled',The average of the duration between activity 'Request Payment' and activity 'Payment Handled',"3 days, 13:47:24.830228",
Minimum time it takes 'Declaration SAVED by EMPLOYEE' after 'Declaration REJECTED by SUPERVISOR',The minimum of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Declaration SAVED by EMPLOYEE',,
Standard deviation of time to 'Request Payment' for cases with 'Declaration APPROVED by ADMINISTRATION' versus 'Declaration APPROVED by PRE_APPROVER',"ERROR: computing metric {'begin': ""activity == 'Declaration APPROVED by ADMINISTRATION' || activity == 'Declaration APPROVED by PRE_APPROVER'"", 'end': ""activity == 'Request Payment'"", 'aggregation': 'standard deviation'}",nan,
Median duration from 'Declaration FINAL_APPROVED by SUPERVISOR' to 'Payment Handled',The average of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Payment Handled',"6 days, 22:05:25.988449",
Average time for 'Declaration REJECTED by ADMINISTRATION' to be followed by any approval activity,"ERROR: computing metric {'begin': ""activity == 'Declaration REJECTED by ADMINISTRATION'"", 'end': ""activity == 'Declaration APPROVED by ADMINISTRATION' or activity == 'Declaration APPROVED by BUDGET OWNER' or activity == 'Declaration APPROVED by PRE_APPROVER'"", 'aggregation': 'average'}",,
Maximum time difference between 'Declaration SUBMITTED by EMPLOYEE' and 'Payment Handled' across all cases,The maximum of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Payment Handled',"368 days, 4:38:34",
Total time it takes for 'Declaration APPROVED by PRE_APPROVER' in cases with budget adjustments before approval,The sum of the duration between activity 'Declaration APPROVED by PRE_APPROVER' and the end of case where activity 'budget adjustments before approval occurs,,
Total resolution time of Declaration APPROVED by ADMINISTRATION in the most frequent variant,The sum of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and the end of case where activity 'most frequent variant occurs,,
Average delay in 'Payment Handled' after 'Declaration APPROVED by ADMINISTRATION',The average of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Payment Handled',"9 days, 12:54:29.599924",
Standard deviation of time to 'Payment Handled' from 'Declaration APPROVED by BUDGET OWNER',The average of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Payment Handled',"9 days, 15:37:28.491065",
Average waiting time to the Declaration REJECTED by EMPLOYEE after Declaration FOR_APPROVAL by SUPERVISOR,The average of the duration between activity 'Declaration FOR_APPROVAL by SUPERVISOR' and activity 'Declaration REJECTED by EMPLOYEE',,
Average elapsed time for 'Payment Handled' in cases where 'Declaration REJECTED by EMPLOYEE' occurred,The average of the duration between activity 'Declaration REJECTED by EMPLOYEE' and activity 'Payment Handled',"15 days, 0:20:25.427646",
Total duration from 'Declaration SUBMITTED by EMPLOYEE' to 'Payment Handled' for all cases,The sum of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Payment Handled',"116674 days, 17:20:16",
Minimum resolution time of Declaration FOR_APPROVAL by ADMINISTRATION in the variant with the lowest frequency,The minimum of the duration between activity Declaration FOR_APPROVAL by ADMINISTRATION and the end of the case,,
Minimum processing time from 'Request Payment' to 'Payment Handled',The minimum of the duration between activity 'Request Payment' and activity 'Payment Handled',2:19:06,
Time difference between earliest and latest Declaration FINAL_APPROVED by SUPERVISOR in the event log,"ERROR: computing metric {'begin': '', 'end': ""activity == 'Declaration FINAL_APPROVED by SUPERVISOR'"", 'aggregation': 'range'}",,
Median time for all activities to be completed after 'Declaration REJECTED by MISSING',"ERROR: computing metric {'begin': ""activity == 'Declaration REJECTED by MISSING'"", 'end': '', 'aggregation': 'median'}",,
Average time difference between 'Payment Handled' and the preceding activity in the process,The average of the duration between the start of the case and activity 'Payment Handled',"11 days, 14:50:26.327061",
Exploration of outlier cases with exceptionally long or short times to 'Payment Handled',"ERROR: computing metric {'begin': '', 'end': ""activity == 'Payment Handled'"", 'aggregation': 'outlier_analysis'}",,
