Name;Metric;Value;Agrupation;Column77
;ERROR: computing metric {};;;
Frequency of 'Declaration REJECTED by PRE_APPROVER' compared to 'Declaration APPROVED by PRE_APPROVER';Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration APPROVED by PRE_APPROVER';0.1;;B
Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration SUBMITTED by EMPLOYEE';0.01;;A
Number of 'Declaration REJECTED by PRE_APPROVER' that are followed by 'Declaration SUBMITTED by EMPLOYEE';Number of 'Declaration REJECTED by PRE_APPROVER' activities for cases where activity 'Declaration SUBMITTED by EMPLOYEE' occurs;86;;B
Percentage of 'Declaration REJECTED by PRE_APPROVER' from all rejections;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by PRE_APPROVER'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity LIKE 'Declaration REJECTED by %'""}";;;C
Frequency of 'Declaration REJECTED by PRE_APPROVER' in relation to total declarations processed;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by PRE_APPROVER'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity LIKE 'Declaration %'""}";;;C
Percentage of 'Declaration REJECTED by PRE_APPROVER' followed by 'Declaration APPROVED by ADMINISTRATION';Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration APPROVED by ADMINISTRATION';0.0;;B
Number of 'Declaration REJECTED by PRE_APPROVER' with amounts above 100 euros;Number of 'Declaration REJECTED by PRE_APPROVER' activities > 100 where ma is the last value of case:Amount;22;;B
Percentage of 'Declaration REJECTED by PRE_APPROVER' by 'STAFF MEMBER';Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases;;;D
Number of 'Declaration REJECTED by PRE_APPROVER' grouped by 'case:BudgetNumber';Number of 'Declaration REJECTED by PRE_APPROVER' activities grouped by the last value of case:BudgetNumber;budget 86566:86;"{""budget 86566"":86}";A
Percentage of 'Declaration REJECTED by PRE_APPROVER' by worker;Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases;0.01;;B
Percentage of 'Declaration REJECTED by PRE_APPROVER' followed by 'Request Payment';Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Request Payment';0.01;;B
Number of 'Declaration REJECTED by PRE_APPROVER' made per year;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by PRE_APPROVER'"", 'aggregation': 'total', 'group_by': 'year'}";;;C
Percentage of 'Declaration REJECTED by PRE_APPROVER' that are not eventually performed;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by PRE_APPROVER'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity != 'Declaration %'""}";;;C
Number of 'Declaration REJECTED by PRE_APPROVER' in relation to 'Declaration APPROVED by PRE_APPROVER';Number of 'Declaration REJECTED by PRE_APPROVER' activities for cases where activity 'Declaration APPROVED by PRE_APPROVER' occurs;72;;B
Percentage of 'Declaration REJECTED by PRE_APPROVER';Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases;0.01;;A
Number of times 'Declaration REJECTED by PRE_APPROVER' is performed;Number of 'Declaration REJECTED by PRE_APPROVER' activities;86;;A
Percentage of 'Declaration REJECTED by PRE_APPROVER' done after 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration SUBMITTED by EMPLOYEE';0.01;;B
Average number of 'Declaration REJECTED by PRE_APPROVER' in a month;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by PRE_APPROVER'"", 'aggregation': 'average', 'group_by': 'month'}";;;C
Total 'Declaration REJECTED by PRE_APPROVER' done by 'STAFF MEMBER';Number of 'Declaration REJECTED by PRE_APPROVER' activities == 'STAFF MEMBER' where ma is the last value of org:role;;;D
Ratio of 'Declaration REJECTED by PRE_APPROVER' over 'Declaration APPROVED by PRE_APPROVER';Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration APPROVED by PRE_APPROVER';0.1;;B
Occasions how often the 'Declaration REJECTED by PRE_APPROVER' is performed compared to 'Declaration APPROVED by PRE_APPROVER';Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration APPROVED by PRE_APPROVER';0.1;;B
The ratio of 'Declaration REJECTED by PRE_APPROVER' that lead to a resubmission of the declaration;Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration SUBMITTED by EMPLOYEE';0.01;;B
