Name;Metric;Value;Agrupation;Column77
;ERROR: computing metric {};;;
Frequency of 'Declaration REJECTED by EMPLOYEE' compared to 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration SUBMITTED by EMPLOYEE';0.12;;B
Percentage of 'Declaration REJECTED by EMPLOYEE' out of all rejections;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity LIKE 'Declaration REJECTED by %'""}";;;C
Number of 'Declaration REJECTED by EMPLOYEE' that are preceded by 'Declaration APPROVED by ADMINISTRATION';Number of 'Declaration REJECTED by EMPLOYEE' activities for cases where activity 'Declaration APPROVED by ADMINISTRATION' occurs;1009;;B
Percentage of 'Declaration REJECTED by EMPLOYEE' followed by 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration SUBMITTED by EMPLOYEE';0.12;;B
Frequency of 'Declaration REJECTED by EMPLOYEE' in cases with amounts above 100 euros;Number of 'Declaration REJECTED by EMPLOYEE' activities > 100 where ma is the last value of case:Amount;433;;B
Percentage of 'Declaration REJECTED by EMPLOYEE' by 'EMPLOYEE';Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases;0.68;;B
Number of 'Declaration REJECTED by EMPLOYEE' made per year;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'aggregation': 'total', 'group_by': 'year'}";;;C
Percentage of 'Declaration REJECTED by EMPLOYEE' that lead to a 'Request Payment';Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Request Payment';0.09;;B
Frequency of 'Declaration REJECTED by EMPLOYEE' in relation to 'Declaration REJECTED by PRE_APPROVER';Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration REJECTED by PRE_APPROVER';1.0;;B
Number of 'Declaration REJECTED by EMPLOYEE' in cases that were eventually paid;Number of 'Declaration REJECTED by EMPLOYEE' activities for cases where activity 'Payment Handled' occurs;1047;;B
Percentage of 'Declaration REJECTED by EMPLOYEE' out of all declarations submitted after a trip;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity LIKE '%after a trip'""}";;;C
Frequency of 'Declaration REJECTED by EMPLOYEE' in cases without prior permission for domestic trips;Number of 'Declaration REJECTED by EMPLOYEE' activities for cases where activity 'Permission for domestic trip' does not occur;1365;;B
Number of 'Declaration REJECTED by EMPLOYEE' grouped by 'org:role';Number of 'Declaration REJECTED by EMPLOYEE' activities grouped by the last value of org:role;ADMINISTRATION:0;"{""ADMINISTRATION"":0,""EMPLOYEE"":317,""MISSING"":1,""SUPERVISOR"":1,""UNDEFINED"":1046}";A
Number of 'Declaration REJECTED by EMPLOYEE' grouped by 'org:role';Number of 'Declaration REJECTED by EMPLOYEE' activities grouped by the last value of org:role;EMPLOYEE:317;"{""ADMINISTRATION"":0,""EMPLOYEE"":317,""MISSING"":1,""SUPERVISOR"":1,""UNDEFINED"":1046}";A
Number of 'Declaration REJECTED by EMPLOYEE' grouped by 'org:role';Number of 'Declaration REJECTED by EMPLOYEE' activities grouped by the last value of org:role;MISSING:1;"{""ADMINISTRATION"":0,""EMPLOYEE"":317,""MISSING"":1,""SUPERVISOR"":1,""UNDEFINED"":1046}";A
Number of 'Declaration REJECTED by EMPLOYEE' grouped by 'org:role';Number of 'Declaration REJECTED by EMPLOYEE' activities grouped by the last value of org:role;SUPERVISOR:1;"{""ADMINISTRATION"":0,""EMPLOYEE"":317,""MISSING"":1,""SUPERVISOR"":1,""UNDEFINED"":1046}";A
Number of 'Declaration REJECTED by EMPLOYEE' grouped by 'org:role';Number of 'Declaration REJECTED by EMPLOYEE' activities grouped by the last value of org:role;UNDEFINED:1046;"{""ADMINISTRATION"":0,""EMPLOYEE"":317,""MISSING"":1,""SUPERVISOR"":1,""UNDEFINED"":1046}";A
Percentage of 'Declaration REJECTED by EMPLOYEE' in the process variants leading to 'Payment Handled';Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Payment Handled';0.09;;B
Frequency of 'Declaration REJECTED by EMPLOYEE' in relation to total number of declarations for reimbursement of costs after the trip;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity LIKE 'Declaration % for reimbursement of costs after the trip'""}";;;C
