Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time to resolve 'Unmatched + Unmatched' cases,The average of the duration between activity Unmatched + Unmatched and the end of the case,10 days 02:19:37.800000,
Median duration of 'Unmatched + Unmatched' before transitioning to any other activity,"ERROR: computing metric {'begin': ""activity == 'Unmatched + Unmatched'"", 'end': '', 'aggregation': 'median'}",,
Longest duration of 'Unmatched + Unmatched' before transitioning to 'Completed + Resolved',The maximum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Resolved',13 days 00:37:58,
Shortest duration of 'Unmatched + Unmatched' before transitioning to 'Accepted + In Progress',The minimum of the duration between activity 'Unmatched + Unmatched' and activity 'Accepted + In Progress',0 days 00:00:47,
Average duration from 'Unmatched + Unmatched' to 'Queued + Awaiting Assignment',The average of the duration between activity 'Unmatched + Unmatched' and activity 'Queued + Awaiting Assignment',,
Total duration of all 'Unmatched + Unmatched' activities within the event log,The sum of the duration between activity Unmatched + Unmatched and the end of the case,50 days 11:38:09,
Average duration between 'Unmatched + Unmatched' and the next activity in the most frequent variant,The average of the duration between activity Unmatched + Unmatched and the end of the case,10 days 02:19:37.800000,
Duration of 'Unmatched + Unmatched' in the shortest process variant,The minimum of the duration between activity Unmatched + Unmatched and the end of the case,7 days 08:40:08,
Duration of 'Unmatched + Unmatched' in the longest process variant,the maximum of the duration between the first time instant when `ACTIVITY` == 'Unmatched + Unmatched' and the last time instant when <ppinot4py.model.states.RuntimeState object at 0x00000221C2305210> - AppliesTo.PROCESS,20 days 10:11:49,
Standard deviation of the duration of 'Unmatched + Unmatched',"ERROR: computing metric {'begin': ""activity == 'Unmatched + Unmatched'"", 'end': '', 'aggregation': 'standard deviation'}",,
Average duration from 'Accepted + In Progress' to 'Unmatched + Unmatched',The average of the duration between activity 'Accepted + In Progress' and activity 'Unmatched + Unmatched',3 days 10:08:46.600000,
Total duration from 'Unmatched + Unmatched' to 'Completed + Closed',The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Closed',50 days 11:38:09,
Minimum duration of 'Unmatched + Unmatched' in cases with high impact,The minimum of the duration between activity Unmatched + Unmatched and the end of the case,,
Maximum duration of 'Unmatched + Unmatched' in cases with low impact,the maximum of the duration between the first time instant when `ACTIVITY` == 'Unmatched + Unmatched' and the last time instant when <ppinot4py.model.states.RuntimeState object at 0x00000221C2305210> - AppliesTo.PROCESS filtered by the function ma == 'low' where ma is the last value of impact,,
Average duration of 'Unmatched + Unmatched' in cases involving 'PROD582',The average of the duration between activity Unmatched + Unmatched and the end of the case,,
Difference in average duration of 'Unmatched + Unmatched' between cases from France and cases from Brazil,"ERROR: computing metric {'begin': ""activity == 'Unmatched + Unmatched'"", 'end': '', 'aggregation': 'difference', 'group_by': 'resource country', 'filter': ""resource country == 'France' || resource country == 'Brazil'""}",,
Average duration of 'Unmatched + Unmatched' during the first quarter of the year,The average of the duration between activity Unmatched + Unmatched and the end of the case,10 days 02:19:37.800000,
Average duration of 'Unmatched + Unmatched' during the last quarter of the year,The average of the duration between activity Unmatched + Unmatched and the end of the case,10 days 02:19:37.800000,
Duration of 'Unmatched + Unmatched' in cases that were eventually cancelled ('Completed + Cancelled'),The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Cancelled',,
Duration of 'Unmatched + Unmatched' in cases that required vendor intervention ('Accepted + Wait - Vendor'),The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Accepted + Wait - Vendor',,
