Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of \SW-Awaiting Checklist Completion\ followed by \Original Manuscript Submission Confirmation\,Frequency of activity 'SW-Awaiting Checklist Completion' for cases where activity 'Original Manuscript Submission Confirmation' occurs,85.0,
Percentage of manuscripts that proceed from \SW-Awaiting Checklist Completion\ to \Manuscript Export Succeeded\,Percentage of 'SW-Awaiting Checklist Completion' out of all 'Manuscript Export Succeeded',0.96,
Number of \SW-Awaiting Checklist Completion\ occurrences per case,Number of 'SW-Awaiting Checklist Completion' activities,89.0,
Percentage of cases starting with \SW-Awaiting Checklist Completion\ that lead to \SW-EIC Reject\,Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-EIC Reject',0.97,
Frequency of \SW-Awaiting Checklist Completion\ in relation to \SW-Checklist Completed\,Frequency of activity 'SW-Awaiting Checklist Completion' for cases where activity 'SW-Checklist Completed' occurs,82.0,
Percentage of \SW-Awaiting Checklist Completion\ followed by \Plagiarism Originality Report Completed\ within the same case,Percentage of 'SW-Awaiting Checklist Completion' out of all 'Plagiarism Originality Report Completed',0.93,
Number of times \SW-Awaiting Checklist Completion\ occurs before \SW-AE Assign Reviewers\,Number of 'SW-Awaiting Checklist Completion' activities for cases where activity 'SW-AE Assign Reviewers' occurs,47.0,
Percentage of \SW-Awaiting Checklist Completion\ that precede any form of manuscript rejection,Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-EIC Reject',0.97,
Frequency of \SW-Awaiting Checklist Completion\ in manuscripts that undergo more than one revision cycle,Frequency of activity 'SW-Awaiting Checklist Completion' for cases where activity 'SW-EIC Major Revision' occurs,14.0,
Percentage of \SW-Awaiting Checklist Completion\ events that are not followed by \SW-Checklist Completion is due in three days\,Percentage of 'SW-Awaiting Checklist Completion' out of all cases where 'SW-Checklist Completion is due in three days' does not happen,0.91,
Number of \SW-Awaiting Checklist Completion\ events leading directly to \SW-Awaiting AE Assignment\ without intermediate steps,Number of 'SW-Awaiting Checklist Completion' activities for cases where activity 'SW-Awaiting AE Assignment' occurs,59.0,
Percentage of \SW-Awaiting Checklist Completion\ as a starting point for manuscripts that reach \SW-EIC Accept\ status,Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-EIC Accept',1.0,
Frequency of \SW-Awaiting Checklist Completion\ in relation to total events in the log,Frequency of activity 'SW-Awaiting Checklist Completion',85.0,
Percentage of \SW-Awaiting Checklist Completion\ followed by any form of reviewer assignment,Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-AE Assign Reviewers',0.96,
Number of \SW-Awaiting Checklist Completion\ events that precede a \Manuscript is Withdrawn\ status,Number of 'SW-Awaiting Checklist Completion' activities for cases where activity 'Manuscript is Withdrawn' occurs,3.0,
