Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from SW-Reviewer Agreed to Awaiting Assignment to Batch,The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',316 days 04:05:03.823529,
Total time from SW-Reviewer Agreed to Awaiting Assignment to Batch,The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',5374 days 21:26:05,
Average time between SW-Reviewer Agreed and Awaiting Assignment to Batch,The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',316 days 04:05:03.823529,
Total time between SW-Reviewer Agreed and Awaiting Assignment to Batch,The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',5374 days 21:26:05,
Average waiting time to Awaiting Assignment to Batch,The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',316 days 04:05:03.823529,
Total waiting time to Awaiting Assignment to Batch,The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',5374 days 21:26:05,
Average time to Awaiting Assignment to Batch grouped by case:concept:name,"ERROR: computing metric {'begin': ""activity == 'SW-Reviewer Agreed'"", 'end': ""activity == 'Awaiting Assignment to Batch'"", 'aggregation': 'average', 'group_by': 'case:concept:name'}",,
Total time to Awaiting Assignment to Batch grouped by case:concept:name,"ERROR: computing metric {'begin': ""activity == 'SW-Reviewer Agreed'"", 'end': ""activity == 'Awaiting Assignment to Batch'"", 'aggregation': 'total', 'group_by': 'case:concept:name'}",,
Elapsed time between SW-Reviewer Agreed and Awaiting Assignment to Batch,The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',5374 days 21:26:05,
Time until Awaiting Assignment to Batch,The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',5374 days 21:26:05,
Time from SW-Reviewer Agreed to Awaiting Assignment to Batch,The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',5374 days 21:26:05,
Time of Awaiting Assignment to Batch,The sum of the duration between activity Awaiting Assignment to Batch and the end of the case,131 days 11:45:06,
Awaiting Assignment to Batch Cycle Time,The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',5374 days 21:26:05,
Average time from SW-Awaiting EIC Decision to Awaiting Assignment to Batch,The average of the duration between activity 'SW-Awaiting EIC Decision' and activity 'Awaiting Assignment to Batch',208 days 21:52:41.545455,
Total time from SW-Awaiting EIC Decision to Awaiting Assignment to Batch,The sum of the duration between activity 'SW-Awaiting EIC Decision' and activity 'Awaiting Assignment to Batch',4596 days 01:19:14,
Average time between SW-Awaiting EIC Decision and Awaiting Assignment to Batch,The average of the duration between activity 'SW-Awaiting EIC Decision' and activity 'Awaiting Assignment to Batch',208 days 21:52:41.545455,
Total time between SW-Awaiting EIC Decision and Awaiting Assignment to Batch,The sum of the duration between activity 'SW-Awaiting EIC Decision' and activity 'Awaiting Assignment to Batch',4596 days 01:19:14,
Average time from SW-Checklist Completed to Awaiting Assignment to Batch,The average of the duration between activity 'SW-Checklist Completed' and activity 'Awaiting Assignment to Batch',278 days 21:09:04.863636,
Total time from SW-Checklist Completed to Awaiting Assignment to Batch,The sum of the duration between activity 'SW-Checklist Completed' and activity 'Awaiting Assignment to Batch',6135 days 09:19:47,
Average time between SW-Checklist Completed and Awaiting Assignment to Batch,The average of the duration between activity 'SW-Checklist Completed' and activity 'Awaiting Assignment to Batch',278 days 21:09:04.863636,
Total time between SW-Checklist Completed and Awaiting Assignment to Batch,The sum of the duration between activity 'SW-Checklist Completed' and activity 'Awaiting Assignment to Batch',6135 days 09:19:47,
Average time from Original Manuscript Submission Confirmation to Awaiting Assignment to Batch,The average of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch',273 days 18:53:43.913043,
Total time from Original Manuscript Submission Confirmation to Awaiting Assignment to Batch,The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch',6297 days 02:35:50,
Average time between Original Manuscript Submission Confirmation and Awaiting Assignment to Batch,The average of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch',273 days 18:53:43.913043,
Total time between Original Manuscript Submission Confirmation and Awaiting Assignment to Batch,The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch',6297 days 02:35:50,
