Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of \Declaration REJECTED by PRE_APPROVER\ compared to \Declaration APPROVED by PRE_APPROVER\,Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration APPROVED by PRE_APPROVER',0.1,
Percentage of cases involving \Declaration REJECTED by PRE_APPROVER\ that lead to \Declaration SUBMITTED by EMPLOYEE\,Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration SUBMITTED by EMPLOYEE',0.01,
Number of \Declaration REJECTED by PRE_APPROVER\ activities followed by \Declaration SUBMITTED by EMPLOYEE\,Number of 'Declaration REJECTED by PRE_APPROVER' activities for cases where activity 'Declaration SUBMITTED by EMPLOYEE' occurs,86,
Percentage of \Declaration REJECTED by PRE_APPROVER\ out of all rejection activities,Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases where 'Declaration APPROVED by PRE_APPROVER' does not happen,0.01,
Frequency of \Declaration REJECTED by PRE_APPROVER\ in variants leading to \Payment Handled\,Frequency of activity 'Declaration REJECTED by PRE_APPROVER' for cases where activity 'Payment Handled' occurs,72,
Percentage of \Declaration REJECTED by PRE_APPROVER\ followed by any approval activity,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by PRE_APPROVER'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'Declaration APPROVED by PRE_APPROVER' or activity == 'Declaration APPROVED by ADMINISTRATION' or activity == 'Declaration APPROVED by BUDGET OWNER'""}",,
Number of \Declaration REJECTED by PRE_APPROVER\ activities in cases with amounts above 100 euros,Number of 'Declaration REJECTED by PRE_APPROVER' activities > 100 where ma is the last value of case:Amount,22,
Percentage of \Declaration REJECTED by PRE_APPROVER\ by \STAFF MEMBER\ compared to \SYSTEM\,Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases,0.02,
Frequency of \Declaration REJECTED by PRE_APPROVER\ grouped by \case:BudgetNumber\,Frequency of activity '{}' grouped by the last value of case:BudgetNumber,budget 86566:81,"{""budget 86566"":81}"
Percentage of \Declaration REJECTED by PRE_APPROVER\ activities leading to case closure without payment,Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases where 'Payment Handled' does not happen,0.01,
Number of \Declaration REJECTED by PRE_APPROVER\ made per year,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by PRE_APPROVER'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of cases with \Declaration REJECTED by PRE_APPROVER\ that are reopened by \STAFF MEMBER\,Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases,0.02,
Frequency of \Declaration REJECTED by PRE_APPROVER\ in relation to total number of activities in the event log,Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases where '' does not happen,0.01,
Percentage of \Declaration REJECTED by PRE_APPROVER\ in cases exceeding the average processing time,Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases,0.01,
Number of times \Declaration REJECTED by PRE_APPROVER\ occurs before \Declaration APPROVED by ADMINISTRATION\,Number of 'Declaration REJECTED by PRE_APPROVER' activities for cases where activity 'Declaration APPROVED by ADMINISTRATION' occurs,2,
Percentage of \Declaration REJECTED by PRE_APPROVER\ followed by \Declaration REJECTED by EMPLOYEE\,Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration REJECTED by EMPLOYEE',0.07,
Average number of \Declaration REJECTED by PRE_APPROVER\ activities per case,the average of the number of times `ACTIVITY` == 'Declaration REJECTED by PRE_APPROVER' filtered by the function ma != '' where ma is the last value of case:id,0.01,
Frequency of \Declaration REJECTED by PRE_APPROVER\ in cases with \case:Amount\ above the median,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by PRE_APPROVER'"", 'metric_condition': '> 0', 'aggregation': 'total', 'filter': 'case:Amount > median'}",,
Percentage of \Declaration REJECTED by PRE_APPROVER\ in cases with more than one rejection,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by PRE_APPROVER'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'Declaration REJECTED by PRE_APPROVER' or activity == 'Declaration REJECTED by ADMINISTRATION' or activity == 'Declaration REJECTED by BUDGET OWNER' or activity == 'Declaration REJECTED by SUPERVISOR'""}",,
Number of \Declaration REJECTED by PRE_APPROVER\ activities in relation to \Declaration APPROVED by ADMINISTRATION\,Number of 'Declaration REJECTED by PRE_APPROVER' activities for cases where activity 'Declaration APPROVED by ADMINISTRATION' occurs,2,
