Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Percentage of 'SW-Awaiting EIC Decision' before 'SW-EIC Major Revision',Percentage of 'SW-Awaiting EIC Decision' out of all cases,0.63,
Number of 'SW-Awaiting EIC Decision',Number of 'SW-Awaiting EIC Decision' activities,60.0,
Percentage of 'SW-Awaiting EIC Decision' out of all 'Manuscript Export Succeeded',Percentage of 'SW-Awaiting EIC Decision' out of all cases,0.63,
Percentage of 'SW-Awaiting EIC Decision' preceded by 'SW-Reviewer Agreed',Percentage of 'SW-Awaiting EIC Decision' out of all cases,0.63,
Percentage of 'SW-Awaiting EIC Decision' that are not dismissed after 'SW-Reviewer Declined',Percentage of 'SW-Awaiting EIC Decision' out of all cases,0.63,
Percentage of 'SW-Awaiting EIC Decision' from all 'Unassign Editor',Percentage of 'SW-Awaiting EIC Decision' out of all cases,0.63,
Percentage of 'SW-Awaiting EIC Decision' made per year,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting EIC Decision'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'year'}",,
Ratio of 'SW-Awaiting EIC Decision' over 'SW-AE Assign Reviewers',Percentage of 'SW-Awaiting EIC Decision' out of all cases,0.63,
Number of 'SW-Awaiting EIC Decision' grouped by 'case:concept:name',"ERROR: computing metric {'count': ""activity == 'SW-Awaiting EIC Decision'"", 'aggregation': 'total', 'group_by': 'case:concept:name'}",,
Average number of 'SW-Awaiting EIC Decision' that are followed by 'SW-EIC Major Revision',Percentage of 'SW-Awaiting EIC Decision' out of all cases,0.63,
Percentage of 'SW-Awaiting EIC Decision' followed by 'SW-AE Assign Reviewers',Percentage of 'SW-Awaiting EIC Decision' out of all cases,0.63,
Total 'SW-Awaiting EIC Decision' done by 'SYSTEM',Number of 'SW-Awaiting EIC Decision' activities == 'SYSTEM' where ma is the last value of performer,56.0,
Percentage of 'SW-Awaiting EIC Decision' that are rejected after 'SW-EIC Major Revision',Percentage of 'SW-Awaiting EIC Decision' out of all cases,0.63,
Percentage of 'SW-Awaiting EIC Decision' that are preceded by 'SW-Reviewer Agreed' in each variant,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting EIC Decision'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""preceding_activity == 'SW-Reviewer Agreed'"", 'group_by': 'case:concept:name'}",,
Percentage of 'SW-Awaiting EIC Decision' that are part of the top 3 variants by frequency,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting EIC Decision'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'case:concept:name', 'filter': ' variant_frequency > 3'}",,
Percentage of 'SW-Awaiting EIC Decision' with an average duration above 2 months,Percentage of 'SW-Awaiting EIC Decision' out of all cases,0.63,
Percentage of 'SW-Reviewer Agreed' that are followed by 'SW-Awaiting EIC Decision',Percentage of 'SW-Reviewer Agreed' out of all cases,0.49,
Number of 'SW-Awaiting EIC Decision' in relation to 'RW-Awaiting EIC Decision',Number of 'SW-Awaiting EIC Decision' activities,60.0,
Percentage of 'SW-Awaiting EIC Decision' that are part of the review process of scientific papers,Percentage of 'SW-Awaiting EIC Decision' out of all cases,0.63,
Percentage of 'SW-Awaiting EIC Decision' that are not eventually performed after 'SW-AE Assign Reviewers',Percentage of 'SW-Awaiting EIC Decision' out of all cases,0.63,
Percentage of 'SW-Awaiting EIC Decision' that are part of variants with frequency above 1,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting EIC Decision'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'case:concept:name', 'filter': 'variant_frequency > 1'}",,
Number of times 'SW-Awaiting EIC Decision' is performed in relation to 'SW-Reviewer Unavailable',Number of 'SW-Awaiting EIC Decision' activities,60.0,
The ratio of 'SW-Awaiting EIC Decision' that are performed in less than 1 month,Percentage of 'SW-Awaiting EIC Decision' out of all cases,0.63,
Average number of 'SW-Awaiting EIC Decision' in a month after 'SW-Reviewer Agreed',"ERROR: computing metric {'count': ""activity == 'SW-Awaiting EIC Decision'"", 'metric_condition': '> 0', 'aggregation': 'average', 'filter': ""preceding_activity == 'SW-Reviewer Agreed'"", 'group_by': 'month'}",,
Percentage of 'SW-Awaiting EIC Decision' that are performed by 'SYSTEM' with frequency above 1,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting EIC Decision'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'variant_frequency > 1', 'group_by': 'case:concept:name'}",,
Fraction of 'SW-Awaiting EIC Decision' that are dismissed after 'SW-Reviewer Declined',Percentage of 'SW-Awaiting EIC Decision' out of all cases,0.63,
Percentage of 'SW-Awaiting EIC Decision' with penalty in relation to the review process of scientific papers,Percentage of 'SW-Awaiting EIC Decision' out of all cases,0.63,
Number of times 'SW-Awaiting EIC Decision' is performed after 'SW-Reviewer Agreed',Number of 'SW-Awaiting EIC Decision' activities,60.0,
Percentage of 'SW-Awaiting EIC Decision' that are not eventually performed in the bottom 3 variants by frequency,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting EIC Decision'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'case:concept:name', 'filter': 'variant_frequency < 3'}",,
Percentage of 'SW-Awaiting EIC Decision' that are part of the top 5 variants by frequency and have an average duration above 1 month,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting EIC Decision'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'case:concept:name', 'filter': 'time_taken > 1 month'}",,
