Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from Declaration SUBMITTED by EMPLOYEE to Declaration APPROVED by BUDGET OWNER,The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration APPROVED by BUDGET OWNER',"4 days, 12:07:21.001069",
Average time from Declaration APPROVED by BUDGET OWNER to Declaration FINAL_APPROVED by SUPERVISOR,The average of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',"3 days, 0:14:23.186919",
Average resolution time for Declaration APPROVED by BUDGET OWNER,The average of the duration between activity Declaration APPROVED by BUDGET OWNER and the end of the case,"9 days, 16:59:53.579266",
Average time between Declaration APPROVED by BUDGET OWNER and Request Payment,The average of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Request Payment',"6 days, 3:39:22.355866",
Total time from Declaration SUBMITTED by EMPLOYEE to Declaration APPROVED by BUDGET OWNER,The sum of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration APPROVED by BUDGET OWNER',"12645 days, 19:51:30",
Total time for processing from Declaration APPROVED by BUDGET OWNER to Payment Handled,The sum of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Payment Handled',"27003 days, 13:34:38",
Minimum time required for Declaration APPROVED by BUDGET OWNER after Declaration APPROVED by ADMINISTRATION,The minimum of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Declaration APPROVED by BUDGET OWNER',0:00:18,
Maximum time lag between Declaration APPROVED by BUDGET OWNER and Declaration FINAL_APPROVED by SUPERVISOR across all cases,The maximum of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',"85 days, 3:47:12",
Average waiting time before Declaration APPROVED by BUDGET OWNER following Declaration APPROVED by ADMINISTRATION,The average of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Declaration APPROVED by BUDGET OWNER',"2 days, 4:45:27.467047",
Total resolution time of cases involving Declaration APPROVED by BUDGET OWNER,The sum of the duration between activity Declaration APPROVED by BUDGET OWNER and the end of the case,"27251 days, 1:59:37",
Average handling time for Declaration APPROVED by BUDGET OWNER in cases where the budget owner and supervisor are the same person,"ERROR: computing metric {'begin': ""activity == 'Declaration APPROVED by BUDGET OWNER'"", 'end': '', 'aggregation': 'average', 'filter': 'org:resource == org:resource'}",,
Comparison of average time to Declaration APPROVED by BUDGET OWNER between domestic and international travel claims,"ERROR: computing metric {'begin': ""activity == 'Declaration APPROVED by BUDGET OWNER'"", 'end': '', 'aggregation': 'average', 'group_by': 'case:TravelType'}",,
Average time from Declaration APPROVED by BUDGET OWNER to the next activity in cases where the director's approval is required,The average of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and the end of case where activity 'Declaration FOR_APPROVAL by DIRECTOR occurs,,
Total time spent in activities before Declaration APPROVED by BUDGET OWNER in the process flow,The sum of the duration between the start of the case and activity 'Declaration APPROVED by BUDGET OWNER',"12645 days, 19:51:30",
Elapsed time analysis for Declaration APPROVED by BUDGET OWNER in rejected cases versus approved cases,The average of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and the end of case where activity 'Declaration REJECTED by BUDGET OWNER occurs,"10 days, 9:18:41.724138",
Cycle time for Declaration APPROVED by BUDGET OWNER in the most frequent process variant,The average of the duration between activity Declaration APPROVED by BUDGET OWNER and the end of the case,"9 days, 16:59:53.579266",
Time efficiency comparison for Declaration APPROVED by BUDGET OWNER between the two years of data collection,"ERROR: computing metric {'begin': ""activity == 'Declaration APPROVED by BUDGET OWNER'"", 'end': '', 'aggregation': 'average', 'group_by': 'time:year'}",,
Average time to Declaration APPROVED by BUDGET OWNER for claims filed immediately after the trip versus within two months after the trip,The average of the duration between activity Declaration APPROVED by BUDGET OWNER and the end of the case,"9 days, 16:59:53.579266",
