Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'SW-Checklist Completed' to 'SW-Awaiting AE Assignment',The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Awaiting AE Assignment',0:08:23.052632,
Total time from 'Original Manuscript Submission Confirmation' to 'SW-Awaiting AE Assignment',The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Awaiting AE Assignment',"181 days, 14:47:16",
Minimum time from 'Plagiarism Originality Report Completed' to 'SW-Awaiting AE Assignment',The minimum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Awaiting AE Assignment',0:01:52,
Average waiting time to 'SW-Awaiting AE Assignment' after 'Manuscript Export Succeeded',The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Awaiting AE Assignment',"3 days, 4:16:49.754386",
Total resolution time of 'SW-Awaiting AE Assignment',The sum of the duration between activity SW-Awaiting AE Assignment and the end of the case,"3459 days, 14:07:36",
Time until 'SW-Awaiting AE Assignment' from the start of the case,The sum of the duration between the start of the case and activity 'SW-Awaiting AE Assignment',"181 days, 14:48:33",
Average time for 'SW-Awaiting AE Assignment' across all cases,The average of the duration between activity SW-Awaiting AE Assignment and the end of the case,"60 days, 16:40:08",
Minimum resolution time of 'SW-Awaiting AE Assignment',The minimum of the duration between activity SW-Awaiting AE Assignment and the end of the case,0:00:00,
Time from 'SW-Awaiting Checklist Completion' to 'SW-Awaiting AE Assignment',The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Awaiting AE Assignment',"181 days, 14:48:23",
Average time it takes 'SW-Awaiting AE Assignment' after 'SW-Checklist Completed',The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Awaiting AE Assignment',0:08:23.052632,
Minimum time to 'SW-Awaiting AE Assignment' grouped by 'case:concept:name',"ERROR: computing metric {'begin': '', 'end': ""activity == 'SW-Awaiting AE Assignment'"", 'aggregation': 'minimum', 'group_by': 'case:concept:name'}",,
Time of 'SW-Awaiting AE Assignment' in the context of the most frequent process variant,The sum of the duration between the beginning of the case and activity 'SW-Awaiting AE Assignment' for cases where activity 'SW-Awaiting AE Assignment' occurs,,
'SW-Awaiting AE Assignment' Cycle Time in comparison to 'SW-AE Assign Reviewers' Cycle Time,The sum of the duration between activity 'SW-Awaiting AE Assignment' and activity 'SW-AE Assign Reviewers',"458 days, 14:35:53",
Average time between 'SW-Awaiting AE Assignment' and 'SW-Awaiting EIC Decision',The average of the duration between activity 'SW-Awaiting AE Assignment' and activity 'SW-Awaiting EIC Decision',"54 days, 5:30:49.885714",
Total time between 'SW-Awaiting AE Assignment' and the next activity in the process,The sum of the duration between activity 'SW-Awaiting AE Assignment' and the end of case where activity 'next activity occurs,,
Minimum time between 'SW-Awaiting AE Assignment' and 'SW-EIC Reject' across all cases,The minimum of the duration between activity 'SW-Awaiting AE Assignment' and activity 'SW-EIC Reject',1:42:57,
