Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'Reviewer Invitation Reminder 1' to 'SW-Reviewer Agreed',The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed',13 days 08:15:45.025641,
Total time from 'Reviewer Invitation Reminder 1' to 'SW-AE Assign Reviewers',The sum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-AE Assign Reviewers',492 days 13:45:28,
Minimum time from 'Reviewer Invitation Reminder 1' to 'SW-Reviewer Declined',The minimum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Declined',0 days 00:03:51,
Average time between 'Reviewer Invitation Reminder 1' and 'Reviewer Invitation Reminder 2',The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'Reviewer Invitation Reminder 2',35 days 09:51:39.390244,
Total resolution time of 'Reviewer Invitation Reminder 1' for cases leading to 'SW-EIC Major Revision',The sum of the duration between activity 'Reviewer Invitation Reminder 1' and the end of case where activity 'SW-EIC Major Revision occurs,3879 days 09:55:16,
Minimum time to 'Reviewer Invitation Reminder 1' grouped by 'case:concept:name',"ERROR: computing metric {'begin': ""activity == 'Reviewer Invitation Reminder 1'"", 'end': '', 'aggregation': 'minimum', 'group_by': 'case:concept:name'}",,
Average waiting time to the 'Reviewer Invitation Reminder 1' after 'SW-Reviewer Selection is now due',The average of the duration between activity 'SW-Reviewer Selection is now due' and activity 'Reviewer Invitation Reminder 1',116 days 18:14:51.875000,
Total time it takes 'Reviewer Invitation Reminder 1' after the execution of 'SW-AE Assign Reviewers',The sum of the duration between activity 'SW-AE Assign Reviewers' and activity 'Reviewer Invitation Reminder 1',2743 days 21:00:18,
Time until 'Reviewer Invitation Reminder 1' from the start of the case,The sum of the duration between the start of the case and activity 'Reviewer Invitation Reminder 1',3415 days 18:54:23,
Average time for 'Reviewer Invitation Reminder 1' to lead to a decision (either 'SW-EIC Accept' or 'SW-EIC Reject & Resubmit'),The average of the duration between activity 'Reviewer Invitation Reminder 1' and the end of case where activity 'SW-EIC Accept occurs,,
Minimum resolution time of 'Reviewer Invitation Reminder 1' in cases ending with 'SW-EIC Accept',The minimum of the duration between activity Reviewer Invitation Reminder 1 and the end of the case,,
Average time from 'Reviewer Invitation Reminder 1' to the next activity in the process,The average of the duration between activity Reviewer Invitation Reminder 1 and the end of the case,153 days 11:04:45.148936,
Total time for 'Reviewer Invitation Reminder 1' across all cases,The sum of the duration between activity Reviewer Invitation Reminder 1 and the end of the case,7212 days 16:43:22,
Time of 'Reviewer Invitation Reminder 1' Cycle Time in the context of the entire review process,The sum of the duration between activity Reviewer Invitation Reminder 1 and the end of the case,7212 days 16:43:22,
Average time from 'Reviewer Invitation Reminder 1' to 'Assign a Different Editor' in cases where this path is followed,The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'Assign a Different Editor',93 days 04:30:01.750000,
Minimum time from 'Reviewer Invitation Reminder 1' to 'SW-Reviewer Selection is 3 days late',The minimum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Selection is 3 days late',1 days 02:44:12,
Total time from 'Reviewer Invitation Reminder 1' to 'SW-AE Assign Reviewers' in the longest process variant,The sum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-AE Assign Reviewers',492 days 13:45:28,
Average time between 'Reviewer Invitation Reminder 1' and 'Reviewer Invitation Reminder 2' in the most frequent process variant,The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'Reviewer Invitation Reminder 2',35 days 09:51:39.390244,
Minimum time it takes the 'Reviewer Invitation Reminder 1' to be followed by 'SW-Reviewer Agreed' in any case,The minimum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed',0 days 00:10:02,
Total time for 'Reviewer Invitation Reminder 1' in cases that require multiple reminders before reviewer agreement,The sum of the duration between activity 'Reviewer Invitation Reminder 1' and the end of case where activity 'Reviewer Invitation Reminder 2 occurs,6244 days 11:01:44,
