Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'First Look-Your updates are overdue' to 'Awaiting Assignment to Batch',The average of the duration between activity 'First Look-Your updates are overdue' and activity 'Awaiting Assignment to Batch',91 days 13:13:23.888889,
Total time from 'Manuscript Export Succeeded' to 'Awaiting Assignment to Batch',The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'Awaiting Assignment to Batch',6209 days 18:54:10,
Minimum time from 'First Look Manuscript Submission Confirmation' to 'Awaiting Assignment to Batch',The minimum of the duration between activity 'First Look Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch',8 days 16:26:48,
Average time it takes from 'SW-Reviewer Agreed' to reach 'Awaiting Assignment to Batch',The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch',316 days 04:05:03.823529,
Total time for 'Awaiting Assignment to Batch' after 'SW-EIC Accept',The sum of the duration between activity 'SW-EIC Accept' and activity 'Awaiting Assignment to Batch',181 days 10:07:59,
Minimum resolution time of 'Awaiting Assignment to Batch',The minimum of the duration between activity Awaiting Assignment to Batch and the end of the case,0 days 09:51:40,
Average time between 'Revised Manuscript Submission Confirmation' and 'Awaiting Assignment to Batch',The average of the duration between activity 'Revised Manuscript Submission Confirmation' and activity 'Awaiting Assignment to Batch',164 days 06:27:43.952381,
Total time it takes 'Awaiting Assignment to Batch' to be done after 'RW-EIC Accept',The sum of the duration between activity 'RW-EIC Accept' and activity 'Awaiting Assignment to Batch',2010 days 19:52:51,
Average waiting time to 'Awaiting Assignment to Batch' after 'First Look-Please submit updates',The average of the duration between activity 'First Look-Please submit updates' and activity 'Awaiting Assignment to Batch',89 days 01:55:55.260870,
Minimum time it takes from 'SW-EIC Major Revision' to 'Awaiting Assignment to Batch',The minimum of the duration between activity 'SW-EIC Major Revision' and activity 'Awaiting Assignment to Batch',79 days 00:48:11,
Average time for 'Awaiting Assignment to Batch' after 'SW-AE Assign Reviewers',The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'Awaiting Assignment to Batch',312 days 14:58:51.666667,
Total time since 'SW-AE Assign Reviewers' and 'Awaiting Assignment to Batch' are performed,The sum of the duration between activity 'SW-AE Assign Reviewers' and activity 'Awaiting Assignment to Batch',5627 days 05:39:30,
Minimum time between 'Reviewer Invitation Reminder 2' and 'Awaiting Assignment to Batch',The minimum of the duration between activity 'Reviewer Invitation Reminder 2' and activity 'Awaiting Assignment to Batch',52 days 09:55:20,
Average time to 'Awaiting Assignment to Batch' grouped by 'case:concept:name',"ERROR: computing metric {'begin': ""activity == 'Awaiting Assignment to Batch'"", 'end': '', 'aggregation': 'average', 'group_by': 'case:concept:name'}",,
Total resolution time of 'Awaiting Assignment to Batch' considering all variants leading to it,The sum of the duration between activity Awaiting Assignment to Batch and the end of the case,131 days 11:45:06,
