Name;Metric;Value;Agrupation
Average time from Completed + In Call to Completed + Closed;The average of the duration between activity 'Completed + In Call' and activity 'Completed + Closed';12.45 days;
Total time from Completed + In Call to Completed + Closed;The sum of the duration between activity 'Completed + In Call' and activity 'Completed + Closed';1668.82 days;
Minimum time from Completed + In Call to Completed + Closed;The minimum of the duration between activity 'Completed + In Call' and activity 'Completed + Closed';15.00 seconds;
Average duration of Completed + Closed when preceded by Completed + In Call;The average of the duration between activity 'Completed + In Call' and activity 'Completed + Closed';12.45 days;
Average duration of Completed + Closed when not preceded by Completed + In Call;The average of the duration between activity 'Completed + Closed' and the end of case where activity 'Completed + In Call does not occur;10.44 hours;
Difference in average time to Complete + Closed between cases that include Completed + In Call and those that do not;The average of the duration between activity 'Completed + In Call' and activity 'Completed + Closed';12.45 days;
Average time from Accepted + In Progress to Completed + Closed in variants containing Completed + In Call;The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Closed';12.58 days;
Average time from Accepted + In Progress to Completed + Closed in variants not containing Completed + In Call;The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Closed';16.07 days;
Cycle time of Completed + Closed in the context of incident resolution paths that involve Completed + In Call;The average of the duration between activity 'Completed + In Call' and activity 'Completed + Closed';12.45 days;
Elapsed time between the last occurrence of Completed + In Call and the execution of Completed + Closed within the same case;The average of the duration between activity 'Completed + In Call' and activity 'Completed + Closed';12.45 days;
Time from Queued + Awaiting Assignment to Completed + Closed in process variants where Completed + In Call appears;The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Closed';12.81 days;
Time from Queued + Awaiting Assignment to Completed + Closed in process variants where Completed + In Call does not appear;The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Closed';17.18 days;
Average time for Completed + Closed following Accepted + Wait - User compared to when it follows Completed + In Call;The average of the duration between activity 'Accepted + Wait - User' and activity 'Completed + Closed';17.84 days;
Minimum time for Completed + Closed after Completed + Resolved in traces that include Completed + In Call;The minimum of the duration between activity 'Completed + Resolved' and activity 'Completed + Closed';2.00 seconds;
Total resolution time of Completed + Closed in high-frequency variants that contain Completed + In Call;The sum of the duration between activity 'Completed + In Call' and activity 'Completed + Closed';1668.82 days;
Time of Completed + Closed when directly preceded by Completed + Resolved in variants with and without Completed + In Call;The average of the duration between activity 'Completed + Resolved' and activity 'Completed + Closed';6.21 days;
Average time between Completed + In Call and Completed + Closed grouped by country;The average of the duration between activity 'Completed + In Call' and activity 'Completed + Closed';0:8.46 days;"{""0"":730980000,""SE"":656483000,""au"":null,""be"":331557000,""br"":1100375000,""ca"":619330000,""cl"":null,""cn"":10426828000,""de"":null,""fr"":2451995000,""gb"":null,""in"":1006407583,""jp"":null,""kr"":null,""my"":null,""nl"":null,""pe"":null,""pl"":926879012,""ru"":null,""se"":1617089428,""th"":null,""tr"":null,""us"":1023614272}"
