Name;Metric;Value;Agrupation
Average time from Plagiarism Originality Report Completed to SW-Checklist Completed;The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';3.39 days;
Average time between Plagiarism Originality Report Completed and SW-Checklist Completed;The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';3.39 days;
Average time until Plagiarism Originality Report Completed is performed after Manuscript Export Succeeded;The average of the duration between activity 'Manuscript Export Succeeded' and activity 'Plagiarism Originality Report Completed';1.50 days;
Average time since Plagiarism Originality Report Completed and SW-Checklist Completed are performed;The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';3.39 days;
Average waiting time to the Plagiarism Originality Report Completed after Manuscript Export Succeeded;The average of the duration between activity 'Manuscript Export Succeeded' and activity 'Plagiarism Originality Report Completed';1.50 days;
Average time it takes Plagiarism Originality Report Completed to be done after Manuscript Export Succeeded;The average of the duration between activity 'Manuscript Export Succeeded' and activity 'Plagiarism Originality Report Completed';1.50 days;
Total time from Plagiarism Originality Report Completed to SW-Checklist Completed;The sum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';274.47 days;
Total time between Plagiarism Originality Report Completed and SW-Checklist Completed;The sum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';274.47 days;
Total time until Plagiarism Originality Report Completed is performed after Manuscript Export Succeeded;The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'Plagiarism Originality Report Completed';124.70 days;
Total time since Plagiarism Originality Report Completed and SW-Checklist Completed are performed;The sum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';274.47 days;
Total waiting time to the Plagiarism Originality Report Completed after Manuscript Export Succeeded;The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'Plagiarism Originality Report Completed';124.70 days;
Total time it takes Plagiarism Originality Report Completed to be done after Manuscript Export Succeeded;The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'Plagiarism Originality Report Completed';124.70 days;
Total resolution time of Plagiarism Originality Report Completed;The sum of the duration between activity Plagiarism Originality Report Completed and the end of the case;9593.14 days;
Minimum time between Plagiarism Originality Report Completed and SW-Checklist Completed;The minimum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';1.77 minutes;
Minimum time until Plagiarism Originality Report Completed is performed after Manuscript Export Succeeded;The minimum of the duration between activity 'Manuscript Export Succeeded' and activity 'Plagiarism Originality Report Completed';9.03 minutes;
Minimum time since Plagiarism Originality Report Completed and SW-Checklist Completed are performed;The minimum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';1.77 minutes;
Minimum waiting time to the Plagiarism Originality Report Completed after Manuscript Export Succeeded;The minimum of the duration between activity 'Manuscript Export Succeeded' and activity 'Plagiarism Originality Report Completed';9.03 minutes;
