Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from Accepted + In Progress to Accepted + Wait - User,The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - User',"5 days, 16:16:14.116298",
Average time between Accepted + In Progress and Accepted + Wait - User,The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - User',"5 days, 16:16:14.116298",
Average time until Accepted + Wait - User is performed,The average of the duration between the start of the case and activity 'Accepted + Wait - User',"5 days, 16:23:30.693788",
Average time for Accepted + Wait - User,The average of the duration between activity Accepted + Wait - User and the end of the case,"17 days, 9:20:25.763527",
Average time since Accepted + In Progress and Accepted + Wait - User are performed,The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - User',"5 days, 16:16:14.116298",
Average waiting time to Accepted + Wait - User,The average of the duration between the start of the case and activity 'Accepted + Wait - User',"5 days, 16:23:30.693788",
Average time it takes Accepted + Wait - User after the execution of Accepted + In Progress,The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - User',"5 days, 16:16:14.116298",
Average time it takes Accepted + Wait - User to be done,The average of the duration between the start of the case and activity 'Accepted + Wait - User',"5 days, 16:23:30.693788",
Total time from Accepted + In Progress to Accepted + Wait - User,The sum of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - User',"14109 days, 16:24:39",
Total time between Accepted + In Progress and Accepted + Wait - User,The sum of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - User',"14109 days, 16:24:39",
Total time until Accepted + Wait - User is performed,The sum of the duration between the start of the case and activity 'Accepted + Wait - User',"14179 days, 1:41:21",
Total time since Accepted + In Progress and Accepted + Wait - User are performed,The sum of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - User',"14109 days, 16:24:39",
Total waiting time to Accepted + Wait - User,The sum of the duration between the start of the case and activity 'Accepted + Wait - User',"14179 days, 1:41:21",
Total time it takes Accepted + Wait - User after the execution of Accepted + In Progress,The sum of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - User',"14109 days, 16:24:39",
