Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of 'SW-Checklist Completion is due in three days' preceding 'SW-Checklist Completed',Frequency of activity 'SW-Checklist Completion is due in three days' for cases where activity 'SW-Checklist Completed' occurs,30.0,
Percentage of cases where 'SW-Checklist Completion is due in three days' leads to 'SW-Awaiting AE Assignment',Percentage of 'SW-Checklist Completion is due in three days' out of all 'SW-Awaiting AE Assignment',0.25,
Number of times 'SW-Checklist Completion is due in three days' occurs in the most frequent variant,Number of 'SW-Checklist Completion is due in three days' activities for cases where activity 'SW-Checklist Completion is due in three days' occurs,31.0,
Percentage of 'SW-Checklist Completion is due in three days' followed by 'Manuscript Export Succeeded',Percentage of 'SW-Checklist Completion is due in three days' out of all 'Manuscript Export Succeeded',0.34,
Frequency of 'SW-Checklist Completion is due in three days' in relation to 'Original Manuscript Submission Confirmation',Frequency of activity 'SW-Checklist Completion is due in three days' for cases where activity 'Original Manuscript Submission Confirmation' occurs,30.0,
Percentage of 'SW-Checklist Completion is due in three days' out of all checklist-related activities,Percentage of 'SW-Checklist Completion is due in three days' out of all 'SW-Checklist Completed',0.37,
Number of times 'SW-Checklist Completion is due in three days' is followed by any activity by 'SYSTEM',Number of 'SW-Checklist Completion is due in three days' activities == 'SYSTEM' where ma is the last value of performer,29.0,
Percentage of 'SW-Checklist Completion is due in three days' occurrences that lead to a 'SW-EIC Reject' decision,Percentage of 'SW-Checklist Completion is due in three days' out of all 'SW-EIC Reject',0.26,
Frequency of 'SW-Checklist Completion is due in three days' in manuscripts that undergo 'SW-EIC Major Revision',Frequency of activity 'SW-Checklist Completion is due in three days' for cases where activity 'SW-EIC Major Revision' occurs,6.0,
Percentage of 'SW-Checklist Completion is due in three days' in cases that result in 'RW-EIC Accept',Percentage of 'SW-Checklist Completion is due in three days' out of all 'RW-EIC Accept',0.45,
Number of variants including 'SW-Checklist Completion is due in three days' that result in manuscript acceptance,Number of 'SW-Checklist Completion is due in three days' activities for cases where activity 'SW-EIC Accept' occurs,2.0,
Frequency of 'SW-Checklist Completion is due in three days' in relation to all activities performed by 'SYSTEM',Frequency of activity 'SW-Checklist Completion is due in three days',29.0,
Percentage of 'SW-Checklist Completion is due in three days' followed by 'Reviewer Invitation Reminder 1',Percentage of 'SW-Checklist Completion is due in three days' out of all 'Reviewer Invitation Reminder 1',0.32,
Number of times 'SW-Checklist Completion is due in three days' directly precedes 'SW-AE Assign Reviewers',Number of 'SW-Checklist Completion is due in three days' activities for cases where activity 'SW-AE Assign Reviewers' occurs,18.0,
Percentage of 'SW-Checklist Completion is due in three days' in the review process of accepted manuscripts,Percentage of 'SW-Checklist Completion is due in three days' out of all 'SW-EIC Accept',0.67,
