Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
1) Percentage of Accepted + Wait - Vendor before Completed + In Call,Percentage of 'Accepted + Wait - Vendor' out of all 'Completed + In Call',0.0,
2) Number of Accepted + Wait - Vendor in the path Accepted + In Progress -> Accepted + Wait - Vendor -> Completed + In Call,Number of 'Accepted + Wait - Vendor' activities,299,
3) Percentage of Accepted + Wait - Vendor in relation to Completed + In Call,Percentage of 'Accepted + Wait - Vendor' out of all 'Completed + In Call',0.0,
4) Frequency of Accepted + Wait - Vendor when the incident or problem is associated with a product having an amount above 100 euros,"ERROR: computing metric {'count': ""activity == 'Accepted + Wait - Vendor'"", 'aggregation': 'percentage', 'filter': 'product > 100'}",,
5) Average number of Accepted + Wait - Vendor per incident,the average of the number of times `ACTIVITY` == 'Accepted + Wait - Vendor',0.04,
7) Number of Accepted + Wait - Vendor in a case with multiple Completed + In Call,"ERROR: computing metric {'count': ""activity == 'Accepted + Wait - Vendor'"", 'aggregation': 'total', 'filter': ""activity == 'Completed + In Call'"", 'group_by': 'case'}",,
8) Percentage of Accepted + Wait - Vendor related to Completed + Resolved,Percentage of 'Accepted + Wait - Vendor' out of all 'Completed + Resolved',0.04,
9) Frequency of Accepted + Wait - Vendor executed by the same resource as Accepted + In Progress,the average of the number of times `ACTIVITY` == 'Accepted + Wait - Vendor' filtered by the function ma == 'Accepted + In Progress' where ma is the last value of org:resource,,
10) Frequency of Accepted + Wait - Vendor as the first activity in a case,Percentage of 'Accepted + Wait - Vendor' out of all cases,0.03,
11) Number of times Accepted + Wait - Vendor is followed by Accepted + In Progress,Number of 'Accepted + Wait - Vendor' activities,299,
12) Percentage of Accepted + Wait - Vendor in relation to the total number of accepted activities,"ERROR: computing metric {'count': ""activity == 'Accepted + Wait - Vendor'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'Accepted *'""}",,
13) Number of Accepted + Wait - Vendor made per month,"ERROR: computing metric {'count': ""activity == 'Accepted + Wait - Vendor'"", 'aggregation': 'total', 'group_by': 'month'}",,
14) Average number of Accepted + Wait - Vendor in a case with multiple Accepted + In Progress,"ERROR: computing metric {'count': ""activity == 'Accepted + Wait - Vendor'"", 'aggregation': 'average', 'filter': ""activity == 'Accepted + In Progress'"", 'group_by': 'case'}",,
15) Frequency of Accepted + Wait - Vendor as the last activity in a case,Percentage of 'Accepted + Wait - Vendor' out of all cases,0.03,
16) Percentage of Accepted + Wait - Vendor related to Accepted + Assigned,Percentage of 'Accepted + Wait - Vendor' out of all 'Accepted + Assigned',0.05,
17) Ratio of Accepted + Wait - Vendor over Accepted + Wait - Customer,"ERROR: computing metric {'count': ""activity == 'Accepted + Wait - Vendor'"", 'aggregation': 'ratio', 'filter': ""activity == 'Accepted + Wait - Customer'""}",,
18) Average number of Accepted + Wait - Vendor when the incident or problem is associated with a product having an amount below 100 euros,"ERROR: computing metric {'count': ""activity == 'Accepted + Wait - Vendor'"", 'aggregation': 'average', 'filter': 'product < 100'}",,
19) Percentage of Accepted + Wait - Vendor in cases where Completed + In Call is not performed,Percentage of 'Accepted + Wait - Vendor' out of all cases where 'Completed + In Call' does not happen,0.03,
20) Number of Accepted + Wait - Vendor in cases where Accepted + In Progress is followed by Completed + Resolved,Number of 'Accepted + Wait - Vendor' activities,299,
21) Percentage of Accepted + Wait - Vendor in relation to Accepted + Wait - Implementation,Percentage of 'Accepted + Wait - Vendor' out of all 'Accepted + Wait - Implementation',0.06,
22) Frequency of Accepted + Wait - Vendor when the incident or problem is associated with a low impact,the average of the number of times `ACTIVITY` == 'Accepted + Wait - Vendor' filtered by the function ma == 'low' where ma is the last value of impact,,
23) Average number of Accepted + Wait - Vendor per case in a month with multiple incidents or problems,"ERROR: computing metric {'count': ""activity == 'Accepted + Wait - Vendor'"", 'aggregation': 'average', 'group_by': 'month'}",,
24) Percentage of Accepted + Wait - Vendor in cases where Accepted + In Progress is followed by Accepted + Wait - User,Percentage of 'Accepted + Wait - Vendor' out of all cases,0.03,
25) Frequency of Accepted + Wait - Vendor when the incident or problem is associated with a high impact,the average of the number of times `ACTIVITY` == 'Accepted + Wait - Vendor' filtered by the function ma == 'high' where ma is the last value of impact,,
26) Number of Accepted + Wait - Vendor in a month with multiple incidents or problems,"ERROR: computing metric {'count': ""activity == 'Accepted + Wait - Vendor'"", 'aggregation': 'total', 'group_by': 'month'}",,
27) Percentage of Accepted + Wait - Vendor in relation to the total number of wait activities,"ERROR: computing metric {'count': ""activity == 'Accepted + Wait - Vendor'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == '*Wait*'""}",,
28) Frequency of Accepted + Wait - Vendor as the second activity in a case,Percentage of 'Accepted + Wait - Vendor' out of all cases,0.03,
29) Frequency of Accepted + Wait - Vendor when the incident or problem is associated with a medium impact,the average of the number of times `ACTIVITY` == 'Accepted + Wait - Vendor' filtered by the function ma == 'medium' where ma is the last value of impact,,
30) Percentage of Accepted + Wait - Vendor in cases where Accepted + In Progress is followed by Completed + Cancelled,Percentage of 'Accepted + Wait - Vendor' out of all cases,0.03,
