Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of \Declaration FOR_APPROVAL by ADMINISTRATION\ followed by \Declaration APPROVED by ADMINISTRATION\,Frequency of activity 'Declaration FOR_APPROVAL by ADMINISTRATION' for cases where activity 'Declaration APPROVED by ADMINISTRATION' occurs,1.0,
Percentage of \Declaration FOR_APPROVAL by ADMINISTRATION\ out of all \Declaration SUBMITTED by EMPLOYEE\,Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all 'Declaration SUBMITTED by EMPLOYEE',0.0,
Number of \Declaration FOR_APPROVAL by ADMINISTRATION\ that are preceded by \Declaration SAVED by EMPLOYEE\,Number of 'Declaration FOR_APPROVAL by ADMINISTRATION' activities for cases where activity 'Declaration SAVED by EMPLOYEE' occurs,0.0,
Percentage of \Declaration FOR_APPROVAL by ADMINISTRATION\ that lead to \Request Payment\,Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all 'Request Payment',0.0,
Frequency of \Declaration FOR_APPROVAL by ADMINISTRATION\ in relation to \Declaration FINAL_APPROVED by SUPERVISOR\,Frequency of activity 'Declaration FOR_APPROVAL by ADMINISTRATION' for cases where activity 'Declaration FINAL_APPROVED by SUPERVISOR' occurs,1.0,
Number of \Declaration FOR_APPROVAL by ADMINISTRATION\ with amounts above 100 euros,Number of 'Declaration FOR_APPROVAL by ADMINISTRATION' activities > 100 where ma is the last value of case:Amount,1.0,
Percentage of \Declaration FOR_APPROVAL by ADMINISTRATION\ by \STAFF MEMBER\,Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all cases,,
Number of \Declaration FOR_APPROVAL by ADMINISTRATION\ made per year,"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by ADMINISTRATION'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of \Declaration FOR_APPROVAL by ADMINISTRATION\ that are followed by \Payment Handled\,Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all 'Payment Handled',0.0,
Average number of \Declaration FOR_APPROVAL by ADMINISTRATION\ in a month,"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by ADMINISTRATION'"", 'aggregation': 'average', 'group_by': 'month'}",,
Total \Declaration FOR_APPROVAL by ADMINISTRATION\ done by \SYSTEM\,Number of 'Declaration FOR_APPROVAL by ADMINISTRATION' activities == 'SYSTEM' where ma is the last value of org:resource,1.0,
Frequency of \Declaration FOR_APPROVAL by ADMINISTRATION\ in the most common process variant,Frequency of activity 'Declaration FOR_APPROVAL by ADMINISTRATION',1.0,
Percentage of \Declaration FOR_APPROVAL by ADMINISTRATION\ in cases that involve \Declaration APPROVED by BUDGET OWNER\,Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all 'Declaration APPROVED by BUDGET OWNER',0.0,
Number of times \Declaration FOR_APPROVAL by ADMINISTRATION\ occurs in cases with \Declaration REJECTED by EMPLOYEE\,Number of 'Declaration FOR_APPROVAL by ADMINISTRATION' activities for cases where activity 'Declaration REJECTED by EMPLOYEE' occurs,1.0,
Percentage of \Declaration FOR_APPROVAL by ADMINISTRATION\ in relation to all activities performed by \STAFF MEMBER\,Percentage of 'Declaration FOR_APPROVAL by ADMINISTRATION' out of all cases,,
