Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'Declaration REJECTED by EMPLOYEE' to 'Declaration SUBMITTED by EMPLOYEE',The average of the duration between activity 'Declaration REJECTED by EMPLOYEE' and activity 'Declaration SUBMITTED by EMPLOYEE',6 days 06:36:13.441207,
Total time spent on 'Declaration REJECTED by EMPLOYEE' across all cases,The sum of the duration between activity Declaration REJECTED by EMPLOYEE and the end of the case,14814 days 07:41:12,
Average time between 'Declaration REJECTED by EMPLOYEE' and 'Declaration APPROVED by ADMINISTRATION',The average of the duration between activity 'Declaration REJECTED by EMPLOYEE' and activity 'Declaration APPROVED by ADMINISTRATION',6 days 02:08:17.277108,
Total resolution time of 'Declaration REJECTED by EMPLOYEE',The sum of the duration between activity Declaration REJECTED by EMPLOYEE and the end of the case,14814 days 07:41:12,
Minimum time from 'Declaration REJECTED by EMPLOYEE' to 'Declaration FINAL_APPROVED by SUPERVISOR',The minimum of the duration between activity 'Declaration REJECTED by EMPLOYEE' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',0 days 00:01:18,
Average time it takes from 'Declaration REJECTED by EMPLOYEE' to 'Request Payment',The average of the duration between activity 'Declaration REJECTED by EMPLOYEE' and activity 'Request Payment',11 days 11:08:46.436285,
Total time from 'Declaration REJECTED by EMPLOYEE' to 'Payment Handled',The sum of the duration between activity 'Declaration REJECTED by EMPLOYEE' and activity 'Payment Handled',13903 days 03:12:26,
Minimum time until 'Declaration REJECTED by EMPLOYEE' is followed by 'Declaration SUBMITTED by EMPLOYEE',The minimum of the duration between activity 'Declaration REJECTED by EMPLOYEE' and activity 'Declaration SUBMITTED by EMPLOYEE',0 days 00:00:29,
Average waiting time to 'Declaration SUBMITTED by EMPLOYEE' after 'Declaration REJECTED by EMPLOYEE',The average of the duration between activity 'Declaration REJECTED by EMPLOYEE' and activity 'Declaration SUBMITTED by EMPLOYEE',6 days 06:36:13.441207,
Time to 'Declaration REJECTED by PRE_APPROVER' since 'Declaration REJECTED by EMPLOYEE',The sum of the duration between activity 'Declaration REJECTED by EMPLOYEE' and activity 'Declaration REJECTED by PRE_APPROVER',48 days 21:12:01,
Average time for 'Declaration REJECTED by EMPLOYEE' before 'Declaration APPROVED by PRE_APPROVER',The average of the duration between activity 'Declaration REJECTED by EMPLOYEE' and activity 'Declaration APPROVED by PRE_APPROVER',3 days 05:41:40.064935,
Total time for 'Declaration REJECTED by EMPLOYEE' before any approval activity,"ERROR: computing metric {'begin': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'end': '', 'aggregation': 'total', 'filter': ""activity == 'Declaration APPROVED by ADMINISTRATION' or activity == 'Declaration APPROVED by PRE_APPROVER' or activity == 'Declaration APPROVED by BUDGET OWNER'""}",,
Minimum resolution time of 'Declaration REJECTED by EMPLOYEE' before 'Declaration APPROVED by BUDGET OWNER',The minimum of the duration between activity 'Declaration REJECTED by EMPLOYEE' and activity 'Declaration APPROVED by BUDGET OWNER',0 days 00:04:09,
Average time from 'Declaration REJECTED by EMPLOYEE' to the next activity in the process,The average of the duration between activity Declaration REJECTED by EMPLOYEE and the end of the case,12 days 05:21:10.356436,
Total time it takes 'Declaration REJECTED by EMPLOYEE' to be followed by 'Declaration APPROVED by ADMINISTRATION',The sum of the duration between activity 'Declaration REJECTED by EMPLOYEE' and activity 'Declaration APPROVED by ADMINISTRATION',5053 days 22:39:00,
