Name;Metric;Value;Agrupation
Average time from Declaration SUBMITTED by EMPLOYEE to Request Payment;The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Request Payment';8.00 days;
Average time between Declaration FINAL_APPROVED by SUPERVISOR and Request Payment;The average of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Request Payment';3.29 days;
Average time until Request Payment is performed;The average of the duration between the start of the case and activity 'Request Payment';8.00 days;
