Name;Metric;Value;Agrupation
Average time from Reviewer Invitation Reminder 1 to SW-Reviewer Agreed;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';13.34 days;
Total time between Reviewer Invitation Reminder 1 and SW-Reviewer Agreed across all variants where both activities occur;The sum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';520.43 days;
Minimum time it takes for SW-Reviewer Agreed to occur after Reviewer Invitation Reminder 1;The minimum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';10.03 minutes;
Average duration of the interval starting with Reviewer Invitation Reminder 1 and ending with the next occurrence of SW-Reviewer Agreed or SW-Reviewer No Response, whichever comes first;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';13.35 days;
Average time from Reviewer Invitation Reminder 1 to SW-Awaiting EIC Decision in variants that include a successful reviewer agreement;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Awaiting EIC Decision';70.80 days;
Total elapsed time between Reviewer Invitation Reminder 1 and SW-Reviewer Declined in cases where agreement was not reached;The sum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Declined';367.64 days;
Average cycle time of Reviewer Invitation Reminder 1 when followed by a second reminder (Reviewer Invitation Reminder 2);The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'Reviewer Invitation Reminder 2';35.41 days;
Minimum time from Reviewer Invitation Reminder 1 to SW-Reviewer Selection is now due;The minimum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Selection is now due';1.01 days;
Average time between Reviewer Invitation Reminder 1 and the subsequent execution of SW-AE Assign Reviewers in complex reviewer assignment loops;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-AE Assign Reviewers';19.70 days;
Total time from Reviewer Invitation Reminder 1 to SW-EIC Accept in end-to-end variants that ultimately lead to acceptance;The sum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-EIC Accept';;
Elapsed time between Reviewer Invitation Reminder 1 and SW-Awaiting AE Recommendation in variants where reviewers eventually agree;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Awaiting AE Recommendation';69.19 days;
Total resolution time from Reviewer Invitation Reminder 1 until the final disposition activity (e.g., SW-EIC Accept, SW-EIC Reject, SW-EIC Major Revision) in each variant;The sum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-EIC Accept';1668.91 days;
Minimum time between Reviewer Invitation Reminder 1 and Manuscript Export Succeeded in accepted manuscript trajectories;The minimum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'Manuscript Export Succeeded';;
Average time from Reviewer Invitation Reminder 1 to SW-Reviewer Selection is 3 days late in delayed reviewer selection paths;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Selection is 3 days late';2.40 days;
Time from Reviewer Invitation Reminder 1 to SW-AE Assign Reviewers Challenge Paper in specialized handling variants;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-AE Assign Reviewers Challenge Paper';6.52 days;
Average waiting time to SW-Reviewer Agreed after Reviewer Invitation Reminder 1 in comparison with the waiting time after Reviewer Invitation Reminder 2;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Agreed';13.34 days;
Total time between Reviewer Invitation Reminder 1 and Revised Manuscript Submission Confirmation in multi-round revision variants;The sum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'Revised Manuscript Submission Confirmation';2779.41 days;
Elapsed time from Reviewer Invitation Reminder 1 to First Look Manuscript Submission Confirmation in accepted submission pathways;The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'First Look Manuscript Submission Confirmation';;
Average time from Reviewer Invitation Reminder 1 to SW–Major Revision due in 1 month in variants involving major revisions;"ERROR: computing metric {'begin': activity == 'Reviewer Invitation Reminder 1'"", 'end': ""activity == 'SW–Major Revision due in 1 month'"", 'aggregation': 'average'}""";;
Average time it takes for SW-Reviewer Agreed to occur after Reviewer Invitation Reminder 1, grouped by case:concept:name;"ERROR: computing metric {'begin': activity == 'Reviewer Invitation Reminder 1'"", 'end': ""activity == 'SW-Reviewer Agreed'"", 'aggregation': 'average', 'group_by': 'concept:name'}""";;
