Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Percentage of 'Plagiarism Originality Report Completed' out of all activities,Percentage of 'Plagiarism Originality Report Completed' out of all cases where '' does not happen,0.96,
Frequency of 'Plagiarism Originality Report Completed',Percentage of 'Plagiarism Originality Report Completed' out of all cases,0.96,
Percentage of 'Plagiarism Originality Report Completed' before 'SW-Reviewer Agreed',Percentage of 'Plagiarism Originality Report Completed' out of all 'SW-Reviewer Agreed',0.96,
Number of 'Plagiarism Originality Report Completed' that are preceded by 'SW-Checklist Completed',Number of 'Plagiarism Originality Report Completed' activities for cases where activity 'SW-Checklist Completed' occurs,84,
Percentage of 'Plagiarism Originality Report Completed' that are not dismissed,Percentage of 'Plagiarism Originality Report Completed' out of all cases where 'dismissed' does not happen,0.96,
Percentage of 'Plagiarism Originality Report Completed' from all 'SW-Checklist Completed',Percentage of 'Plagiarism Originality Report Completed' out of all 'SW-Checklist Completed',0.99,
Percentage of 'Plagiarism Originality Report Completed' followed by 'SW-Reviewer Agreed',Percentage of 'Plagiarism Originality Report Completed' out of all 'SW-Reviewer Agreed',0.96,
Number of 'Plagiarism Originality Report Completed' made per year,"ERROR: computing metric {'count': ""activity == 'Plagiarism Originality Report Completed'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of 'Plagiarism Originality Report Completed' that are rejected,Percentage of 'Plagiarism Originality Report Completed' out of all 'rejected',,
Number of 'Plagiarism Originality Report Completed' in relation to 'SW-Reviewer Agreed',Number of 'Plagiarism Originality Report Completed' activities for cases where activity 'SW-Reviewer Agreed' occurs,47,
Percentage of 'Plagiarism Originality Report Completed' done after 'SW-Checklist Completed',Percentage of 'Plagiarism Originality Report Completed' out of all 'SW-Checklist Completed',0.99,
Average number of 'Plagiarism Originality Report Completed',the average of the number of times `ACTIVITY` == 'Plagiarism Originality Report Completed',0.99,
Percentage of 'Plagiarism Originality Report Completed' with an increment,Percentage of 'Plagiarism Originality Report Completed' out of all 'increment',,
Percentage of 'Plagiarism Originality Report Completed' with appeal,Percentage of 'Plagiarism Originality Report Completed' out of all 'appeal',,
Average number of 'Plagiarism Originality Report Completed' that are followed by 'SW-Reviewer Agreed',the average of the number of times `ACTIVITY` == 'Plagiarism Originality Report Completed' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'SW-Reviewer Agreed',1.02,
Percentage of 'Plagiarism Originality Report Completed' with penalty,Percentage of 'Plagiarism Originality Report Completed' out of all 'penalty',,
Average number of 'Plagiarism Originality Report Completed' in a month,"ERROR: computing metric {'count': ""activity == 'Plagiarism Originality Report Completed'"", 'aggregation': 'average', 'group_by': 'month'}",,
Total 'Plagiarism Originality Report Completed' done by 'SYSTEM',Number of 'Plagiarism Originality Report Completed' activities == 'SYSTEM' where ma is the last value of performer,84,
Fraction of 'Plagiarism Originality Report Completed' that are dismissed,Percentage of 'Plagiarism Originality Report Completed' out of all 'dismissed',,
Total 'Plagiarism Originality Report Completed' performed by 'SYSTEM',Number of 'Plagiarism Originality Report Completed' activities == 'SYSTEM' where ma is the last value of performer,84,
Ratio of 'Plagiarism Originality Report Completed' over 'SW-Reviewer Agreed',the average of the number of times `ACTIVITY` == 'Plagiarism Originality Report Completed' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'SW-Reviewer Agreed',1.02,
Occasions how often the 'Plagiarism Originality Report Completed' is performed,Number of 'Plagiarism Originality Report Completed' activities,92,
The ratio of 'Plagiarism Originality Report Completed' that are not eventually performed,Percentage of 'Plagiarism Originality Report Completed' out of all cases where 'performed' does not happen,0.96,
Percentage of 'Plagiarism Originality Report Completed' in variants leading to 'SW-EIC Major Revision',Percentage of 'Plagiarism Originality Report Completed' out of all 'SW-EIC Major Revision',0.93,
Frequency of 'Plagiarism Originality Report Completed' in variants involving 'SW-Reviewer Agreed',Percentage of 'Plagiarism Originality Report Completed' out of all 'SW-Reviewer Agreed',0.96,
Percentage of 'Plagiarism Originality Report Completed' in the context of 'SW-Awaiting EIC Decision',Percentage of 'Plagiarism Originality Report Completed' out of all 'SW-Awaiting EIC Decision',0.95,
Number of 'Plagiarism Originality Report Completed' grouped by 'case:concept:name',"ERROR: computing metric {'count': ""activity == 'Plagiarism Originality Report Completed'"", 'aggregation': 'total', 'group_by': 'case:concept:name'}",,
Percentage of 'Plagiarism Originality Report Completed' by 'SYSTEM',Percentage of 'Plagiarism Originality Report Completed' out of all cases,0.95,
Number of times 'Plagiarism Originality Report Completed' is performed,Number of 'Plagiarism Originality Report Completed' activities,92,
