Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from \SW-Initial Reviewer Selection\ to \SW-AE Assign Reviewers\,The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-AE Assign Reviewers',22 days 01:24:45.088889,
Total time for completing \SW-Initial Reviewer Selection\ across all cases,The sum of the duration between activity SW-Initial Reviewer Selection and the end of the case,8938 days 11:37:38,
Minimum time taken to move from \SW-Initial Reviewer Selection\ to \Reviewer Invitation Reminder 1\,The minimum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'Reviewer Invitation Reminder 1',2 days 16:45:09,
Average time between \SW-Initial Reviewer Selection\ and \SW-Reviewer Agreed\,The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Agreed',22 days 22:25:11.955556,
Total resolution time of \SW-Initial Reviewer Selection\ before moving to \SW-Awaiting AE Recommendation\,The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Awaiting AE Recommendation',1861 days 00:40:31,
Minimum time for \SW-Initial Reviewer Selection\ to transition to \SW-Reviewer Declined\,The minimum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Declined',0 days 02:29:56,
Average time it takes \SW-Initial Reviewer Selection\ after \Plagiarism Originality Report Completed\,The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Initial Reviewer Selection',8 days 02:54:49.948276,
Total time it takes the \SW-Initial Reviewer Selection\ to be done after \Manuscript Export Succeeded\,The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Initial Reviewer Selection',544 days 15:42:27,
Average waiting time to the \SW-Initial Reviewer Selection\ after \SW-Checklist Completed\,The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Initial Reviewer Selection',4 days 04:26:12.482759,
Minimum resolution time of \SW-Initial Reviewer Selection\ in the context of scientific paper review process,The minimum of the duration between activity SW-Initial Reviewer Selection and the end of the case,1 days 05:33:47,
Average time for \SW-Initial Reviewer Selection\ grouped by \case:concept:name\,"ERROR: computing metric {'begin': ""activity == 'SW-Initial Reviewer Selection'"", 'end': '', 'aggregation': 'average', 'filter': '', 'group_by': 'case:concept:name'}",,
Total time from \SW-Initial Reviewer Selection\ to \SW-Awaiting EIC Decision\,The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Awaiting EIC Decision',3667 days 12:19:10,
Average time between \SW-Initial Reviewer Selection\ and \SW-EIC Major Revision\,The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-EIC Major Revision',95 days 12:09:55.285714,
Minimum time it takes \SW-Initial Reviewer Selection\ after the execution of \SW-Checklist Completion is due in three days\,The minimum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Initial Reviewer Selection',0 days 14:21:30,
Total time for \SW-Initial Reviewer Selection\ before \SW-Reviewer Selection is now due\,The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Selection is now due',144 days 21:32:11,
