Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'SW-Awaiting Checklist Completion' to 'Plagiarism Originality Report Completed',The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'Plagiarism Originality Report Completed',1 days 10:55:02.361446,
Total time from 'Manuscript Export Succeeded' to 'Plagiarism Originality Report Completed',The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'Plagiarism Originality Report Completed',124 days 16:44:25,
Average time until 'Plagiarism Originality Report Completed' is performed,The average of the duration between the start of the case and activity 'Plagiarism Originality Report Completed',1 days 11:10:25.955056,
Average waiting time to 'Plagiarism Originality Report Completed',The average of the duration between the start of the case and activity 'Plagiarism Originality Report Completed',1 days 11:10:25.955056,
Total time it takes 'Plagiarism Originality Report Completed' to be done,The sum of the duration between the start of the case and activity 'Plagiarism Originality Report Completed',130 days 10:28:30,
Total resolution time of 'Plagiarism Originality Report Completed',The sum of the duration between the start of the case and activity 'Plagiarism Originality Report Completed',130 days 10:28:30,
Minimum time until 'Plagiarism Originality Report Completed' is performed,The minimum of the duration between the start of the case and activity 'Plagiarism Originality Report Completed',0 days 00:00:00,
Time of 'Plagiarism Originality Report Completed',The sum of the duration between the start of the case and activity 'Plagiarism Originality Report Completed',130 days 10:28:30,
'Plagiarism Originality Report Completed' Cycle Time,The sum of the duration between the start of the case and activity 'Plagiarism Originality Report Completed',130 days 10:28:30,
Comparison of the time it takes 'Plagiarism Originality Report Completed' versus 'Manuscript Export Succeeded',The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'Plagiarism Originality Report Completed',124 days 16:44:25,
Comparison of the time it takes 'Plagiarism Originality Report Completed' versus 'SW-Checklist Completed',The sum of the duration between activity 'SW-Checklist Completed' and activity 'Plagiarism Originality Report Completed',,
Time from 'Original Manuscript Submission Confirmation' to 'Plagiarism Originality Report Completed',The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'Plagiarism Originality Report Completed',125 days 17:41:23,
Time from 'SW-Checklist Completed' to 'Plagiarism Originality Report Completed',The sum of the duration between activity 'SW-Checklist Completed' and activity 'Plagiarism Originality Report Completed',,
Time from 'Plagiarism Originality Report Completed' to 'SW-Checklist Completion is due in three days',The sum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completion is due in three days',91 days 00:40:42,
Time until 'Plagiarism Originality Report Completed' in variants where 'SW-Checklist Completed' occurs,The sum of the duration between the beginning of the case and activity 'Plagiarism Originality Report Completed' for cases where activity 'Plagiarism Originality Report Completed' occurs,123 days 21:01:17,
Time until 'Plagiarism Originality Report Completed' in variants where 'Plagiarism Percent Match Threshold Exceeded' occurs,The sum of the duration between the beginning of the case and activity 'Plagiarism Originality Report Completed' for cases where activity 'Plagiarism Originality Report Completed' occurs,40 days 10:40:01,
Time from 'SW-Checklist Completed' to 'Plagiarism Originality Report Completed' in the context of scientific paper review process,The sum of the duration between activity 'SW-Checklist Completed' and activity 'Plagiarism Originality Report Completed',,
Time from 'SW-Reviewer Agreed' to 'Plagiarism Originality Report Completed',The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Plagiarism Originality Report Completed',,
Time from 'SW-Reviewer Agreed' to 'Plagiarism Originality Report Completed' in variants where 'SW-Reviewer Agreed' occurs,The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Plagiarism Originality Report Completed',,
Time from 'SW-Reviewer Agreed' to 'Plagiarism Originality Report Completed' in the context of scientific paper review process,The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Plagiarism Originality Report Completed',,
