Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'Manuscript Export Succeeded' to 'SW-Reviewer Agreed',The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Reviewer Agreed',29 days 06:13:33.976744,
Total time from 'Manuscript Export Succeeded' to 'SW-Reviewer Agreed',The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Reviewer Agreed',1258 days 03:43:21,
Time until 'Manuscript Export Succeeded' is performed in variants with 'SW-Reviewer Agreed',The sum of the duration between activity 'Manuscript Export Succeeded' and the end of case where activity 'SW-Reviewer Agreed occurs,7913 days 06:56:09,
Time from 'Manuscript Export Succeeded' to 'SW-Reviewer Agreed' in successful reviews,The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Reviewer Agreed',,
Average time it takes 'SW-Reviewer Agreed' after the execution of 'Manuscript Export Succeeded',The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Reviewer Agreed',29 days 06:13:33.976744,
Total time it takes 'SW-Reviewer Agreed' after the execution of 'Manuscript Export Succeeded',The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Reviewer Agreed',1258 days 03:43:21,
Average waiting time to 'Manuscript Export Succeeded' in variants with 'SW-Reviewer Agreed',The average of the duration between activity 'Manuscript Export Succeeded' and the end of case where activity 'SW-Reviewer Agreed occurs,175 days 20:25:14.866667,
Total waiting time to 'Manuscript Export Succeeded' in variants with 'SW-Reviewer Agreed',The sum of the duration between activity 'Manuscript Export Succeeded' and the end of case where activity 'SW-Reviewer Agreed occurs,7913 days 06:56:09,
Time from 'Manuscript Export Succeeded' to 'SW-EIC Decision' in variants with 'SW-Reviewer Agreed',The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-EIC Decision',,
Time from 'Manuscript Export Succeeded' to 'SW-Awaiting EIC Decision' in variants with 'SW-Reviewer Agreed',The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Awaiting EIC Decision',3642 days 19:42:45,
Time from 'Manuscript Export Succeeded' to 'SW-EIC Major Revision' in variants with 'SW-Reviewer Agreed',The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-EIC Major Revision',1263 days 11:02:16,
Time from 'Manuscript Export Succeeded' to 'SW-EIC Accept' in variants with 'SW-Reviewer Agreed',The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-EIC Accept',,
Time from 'Manuscript Export Succeeded' to 'SW-EIC Reject' in variants with 'SW-Reviewer Agreed',The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-EIC Reject',791 days 21:58:46,
Average time from 'Manuscript Export Succeeded' to 'Original Manuscript Submission Confirmation',The average of the duration between activity 'Manuscript Export Succeeded' and activity 'Original Manuscript Submission Confirmation',39 days 17:13:10.400000,
Total time from 'Manuscript Export Succeeded' to 'Original Manuscript Submission Confirmation',The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'Original Manuscript Submission Confirmation',198 days 14:05:52,
Average time from 'Manuscript Export Succeeded' to 'Plagiarism Originality Report Completed',The average of the duration between activity 'Manuscript Export Succeeded' and activity 'Plagiarism Originality Report Completed',1 days 12:03:25.602410,
Total time from 'Manuscript Export Succeeded' to 'Plagiarism Originality Report Completed',The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'Plagiarism Originality Report Completed',124 days 16:44:25,
Average time from 'Manuscript Export Succeeded' to 'SW-Checklist Completed',The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Checklist Completed',4 days 11:28:45.975309,
Total time from 'Manuscript Export Succeeded' to 'SW-Checklist Completed',The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Checklist Completed',362 days 17:50:04,
Average time from 'Manuscript Export Succeeded' to 'SW-Awaiting AE Assignment',The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Awaiting AE Assignment',3 days 04:16:49.754386,
Total time from 'Manuscript Export Succeeded' to 'SW-Awaiting AE Assignment',The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Awaiting AE Assignment',181 days 03:59:16,
Average time from 'Manuscript Export Succeeded' to 'SW-Initial Reviewer Selection',The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Initial Reviewer Selection',9 days 09:22:27.362069,
Total time from 'Manuscript Export Succeeded' to 'SW-Initial Reviewer Selection',The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Initial Reviewer Selection',544 days 15:42:27,
Average time from 'Manuscript Export Succeeded' to 'SW-Reviewer Selection is due in 1 week',The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Reviewer Selection is due in 1 week',8 days 05:58:13.243902,
Total time from 'Manuscript Export Succeeded' to 'SW-Reviewer Selection is due in 1 week',The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Reviewer Selection is due in 1 week',338 days 04:47:03,
Average time from 'Manuscript Export Succeeded' to 'SW-Reviewer Selection is due in 3 days',The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Reviewer Selection is due in 3 days',13 days 07:04:51.500000,
