Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from Declaration SUBMITTED by EMPLOYEE to Declaration APPROVED by ADMINISTRATION,The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration APPROVED by ADMINISTRATION',2 days 14:16:11.181887,
Average time between Declaration APPROVED by ADMINISTRATION and Declaration FINAL_APPROVED by SUPERVISOR,The average of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',3 days 04:12:26.541851,
Total time for Declaration APPROVED by ADMINISTRATION across all cases,The sum of the duration between activity Declaration APPROVED by ADMINISTRATION and the end of the case,76387 days 09:04:32,
Average time to Declaration APPROVED by ADMINISTRATION from the start of the process,The average of the duration between the start of the case and activity 'Declaration APPROVED by ADMINISTRATION',2 days 14:16:11.181887,
Total resolution time of Declaration APPROVED by ADMINISTRATION,The sum of the duration between activity Declaration APPROVED by ADMINISTRATION and the end of the case,76387 days 09:04:32,
Minimun time from Declaration SUBMITTED by EMPLOYEE to Declaration APPROVED by ADMINISTRATION,The minimum of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration APPROVED by ADMINISTRATION',0 days 00:00:01,
Average time between Declaration APPROVED by ADMINISTRATION and Request Payment,The average of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Request Payment',6 days 00:29:43.079227,
Total time between Declaration APPROVED by ADMINISTRATION and Payment Handled,The sum of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Payment Handled',75549 days 06:01:41,
Minimun time between Declaration APPROVED by ADMINISTRATION and Declaration FINAL_APPROVED by SUPERVISOR,The minimum of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',0 days 00:00:13,
Average time from Declaration APPROVED by ADMINISTRATION to Declaration REJECTED by BUDGET OWNER in cases where this path is followed,The average of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Declaration REJECTED by BUDGET OWNER',1 days 18:30:12.120690,
Total time for Declaration APPROVED by ADMINISTRATION in cases leading to Payment Handled,The sum of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Payment Handled',75549 days 06:01:41,
Average time from Declaration APPROVED by ADMINISTRATION to the next activity in the process,The average of the duration between activity Declaration APPROVED by ADMINISTRATION and the end of the case,9 days 13:39:00.507579,
Total time from Declaration APPROVED by ADMINISTRATION to Declaration APPROVED by BUDGET OWNER in cases where this path is followed,The sum of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Declaration APPROVED by BUDGET OWNER',6170 days 10:40:00,
Minimun resolution time of Declaration APPROVED by ADMINISTRATION in cases that are finalized with Payment Handled,The minimum of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Payment Handled',1 days 01:29:59,
Average time for Declaration APPROVED by ADMINISTRATION in cases that require director approval,The average of the duration between activity Declaration APPROVED by ADMINISTRATION and the end of the case,,
Total time for Declaration APPROVED by ADMINISTRATION in domestic declaration processes,The sum of the duration between activity Declaration APPROVED by ADMINISTRATION and the end of the case,76387 days 09:04:32,
Average time for Declaration APPROVED by ADMINISTRATION in pre-paid travel cost claims,The average of the duration between activity Declaration APPROVED by ADMINISTRATION and the end of the case,9 days 13:39:00.507579,
Minimun time for Declaration APPROVED by ADMINISTRATION in requests for payment processes,The minimum of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Request Payment',0 days 00:01:24,
