Name;Metric;Value;Agrupation
Percentage of 'Accepted + In Progress' activities that are part of cases ending with 'Completed + In Call';Percentage of 'Accepted + In Progress' out of all 'Completed + In Call';1.0;
Frequency of 'Accepted + In Progress' compared to the frequency of 'Queued + Awaiting Assignment';Frequency of activity 'Accepted + In Progress' for cases where activity 'Queued + Awaiting Assignment' occurs;4505;
Percentage of 'Accepted + In Progress' occurrences relative to the total occurrences of 'Completed + Resolved';Percentage of 'Accepted + In Progress' out of all 'Completed + Resolved';1.0;
Number of variants containing at least two consecutive 'Accepted + In Progress' activities before reaching 'Completed + In Call';Number of 'Accepted + In Progress' activities for cases where activity 'Completed + In Call' occurs;2600;
Percentage of all 'Completed + In Call' instances that are immediately preceded by 'Accepted + In Progress';Percentage of 'Completed + In Call' out of all 'Accepted + In Progress';0.27;
Frequency of 'Accepted + In Progress' in cases with impact level 'High', 'Medium', or 'Low';Number of 'Accepted + In Progress' activities == 'High' where ma is the last value of impact;907;
Percentage of process variants starting with 'Accepted + In Progress' that include 'Completed + In Call' as a terminal activity;Percentage of 'Accepted + In Progress' out of all 'Completed + In Call';1.0;
Ratio of the number of 'Accepted + In Progress' executions to the number of 'Completed + Closed' executions;Percentage of 'Accepted + In Progress' out of all 'Completed + Closed';1.0;
Average number of 'Accepted + In Progress' occurrences per case that ends with 'Completed + In Call';the average of the number of times `ACTIVITY` == 'Accepted + In Progress' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Completed + In Call';1.29;
Percentage of 'Accepted + In Progress' activities that are not followed by any waiting state (e.g., 'Accepted + Wait - User', 'Accepted + Wait - Vendor', etc.) before 'Completed + In Call';Percentage of 'Accepted + In Progress' out of all 'Completed + In Call';1.0;
Frequency of 'Accepted + In Progress' in the most common variant leading to 'Completed + In Call';Number of 'Accepted + In Progress' activities for cases where activity 'Completed + In Call' occurs;2600;
Percentage of total activity executions represented by 'Accepted + In Progress' in variants that do not contain 'Completed + Resolved';Percentage of 'Accepted + In Progress' out of all cases where 'Completed + Resolved' does not happen;1.0;
Number of times 'Accepted + In Progress' occurs without being preceded by 'Queued + Awaiting Assignment' in cases ending with 'Completed + In Call';Number of 'Accepted + In Progress' activities for cases where activity 'Completed + In Call' occurs;2600;
