Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Elapsed time between 'Declaration REJECTED by BUDGET OWNER' and 'Declaration FINAL_APPROVED by SUPERVISOR',The average of the duration between activity 'Declaration REJECTED by BUDGET OWNER' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',12 days 06:51:00.045455,
Total resolution time of 'Declaration REJECTED by BUDGET OWNER' considering process variant Declaration SUBMITTED by EMPLOYEE -> Declaration APPROVED by ADMINISTRATION -> Declaration REJECTED by BUDGET OWNER -> Declaration REJECTED by EMPLOYEE -> Declaration SUBMITTED by EMPLOYEE -> Declaration APPROVED by ADMINISTRATION -> Declaration FINAL_APPROVED by SUPERVISOR -> Request Payment -> Payment Handled,The sum of the duration between activity 'Declaration REJECTED by BUDGET OWNER' and activity 'Payment Handled',797 days 00:54:23,
Average time it takes 'Declaration FINAL_APPROVED by SUPERVISOR' after the execution of 'Declaration REJECTED by BUDGET OWNER',The average of the duration between activity 'Declaration REJECTED by BUDGET OWNER' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',12 days 06:51:00.045455,
Average waiting time to 'Declaration REJECTED by BUDGET OWNER',The average of the duration between the start of the case and activity 'Declaration REJECTED by BUDGET OWNER',4 days 00:23:41.775862,
Average time it takes 'Declaration REJECTED by BUDGET OWNER' to be done when the declaration is submitted by an employee,The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration REJECTED by BUDGET OWNER',4 days 00:23:41.775862,
Average time between 'Declaration REJECTED by BUDGET OWNER' and 'Declaration REJECTED by PRE_APPROVER',The average of the duration between activity 'Declaration REJECTED by BUDGET OWNER' and activity 'Declaration REJECTED by PRE_APPROVER',,
Average time between 'Declaration REJECTED by BUDGET OWNER' and 'Declaration SAVED by EMPLOYEE',The average of the duration between activity 'Declaration REJECTED by BUDGET OWNER' and activity 'Declaration SAVED by EMPLOYEE',,
Time until 'Declaration REJECTED by BUDGET OWNER' when the document type is declaration,The average of the duration between the start of the case and activity 'Declaration REJECTED by BUDGET OWNER',,
Time to 'Declaration REJECTED by BUDGET OWNER' since the 'Declaration SUBMITTED by EMPLOYEE',The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration REJECTED by BUDGET OWNER',4 days 00:23:41.775862,
Average time since the 'Declaration REJECTED by BUDGET OWNER' and 'Declaration APPROVED by PRE_APPROVER' are performed,The average of the duration between activity 'Declaration REJECTED by BUDGET OWNER' and activity 'Declaration APPROVED by PRE_APPROVER',,
Total time it takes 'Payment Handled' after the execution of 'Declaration REJECTED by BUDGET OWNER',The sum of the duration between activity 'Declaration REJECTED by BUDGET OWNER' and activity 'Payment Handled',797 days 00:54:23,
Total time for 'Declaration REJECTED by BUDGET OWNER',The sum of the duration between the start of the case and activity 'Declaration REJECTED by BUDGET OWNER',232 days 22:54:23,
Time between 'Declaration REJECTED by BUDGET OWNER' and 'Declaration REJECTED by ADMINISTRATION',The average of the duration between activity 'Declaration REJECTED by BUDGET OWNER' and activity 'Declaration REJECTED by ADMINISTRATION',77 days 12:16:37,
Total time for 'Declaration REJECTED by BUDGET OWNER' considering only domestic declarations,The sum of the duration between the start of the case and activity 'Declaration REJECTED by BUDGET OWNER',232 days 22:54:23,
Time from 'Declaration SUBMITTED by EMPLOYEE' to 'Declaration REJECTED by BUDGET OWNER' when the budget owner is the same person as the supervisor,The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration REJECTED by BUDGET OWNER',4 days 00:23:41.775862,
Average time it takes 'Request Payment' after the execution of 'Declaration REJECTED by BUDGET OWNER',The average of the duration between activity 'Declaration REJECTED by BUDGET OWNER' and activity 'Request Payment',14 days 20:52:46.704545,
Total time since 'Declaration REJECTED by BUDGET OWNER' and 'Declaration FINAL_APPROVED by SUPERVISOR' are performed when the budget owner is the same person as the supervisor,The sum of the duration between activity 'Declaration REJECTED by BUDGET OWNER' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',540 days 13:24:02,
Total time it takes 'Declaration REJECTED by BUDGET OWNER' to be done when the budget owner is not the same person as the supervisor,The sum of the duration between the start of the case and activity 'Declaration REJECTED by BUDGET OWNER',232 days 22:54:23,
Total time between 'Declaration REJECTED by BUDGET OWNER' and 'Payment Handled',The sum of the duration between activity 'Declaration REJECTED by BUDGET OWNER' and activity 'Payment Handled',797 days 00:54:23,
Time of 'Declaration REJECTED by BUDGET OWNER' before the employee saves the declaration,The average of the duration between the start of the case and activity 'Declaration SAVED by EMPLOYEE',,
