Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of 'SW-Reviewer Selection is due in 1 week' followed by 'SW-Reviewer Selection is due in 3 days',Frequency of activity 'SW-Reviewer Selection is due in 1 week' for cases where activity 'SW-Reviewer Selection is due in 3 days' occurs,24.0,
Percentage of cases including 'SW-Reviewer Selection is due in 1 week' out of all cases,Percentage of 'SW-Reviewer Selection is due in 1 week' out of all cases,0.45,
Number of times 'SW-Reviewer Selection is due in 1 week' occurs before 'SW-AE Assign Reviewers',Frequency of activity 'SW-Reviewer Selection is due in 1 week' for cases where activity 'SW-AE Assign Reviewers' occurs,33.0,
Percentage of 'SW-Reviewer Selection is due in 1 week' that lead to 'SW-Reviewer Agreed',Percentage of 'SW-Reviewer Selection is due in 1 week' out of all 'SW-Reviewer Agreed',0.72,
Frequency of 'SW-Reviewer Selection is due in 1 week' in relation to 'Reviewer Invitation Reminder 1',Frequency of activity 'SW-Reviewer Selection is due in 1 week' for cases where activity 'Reviewer Invitation Reminder 1' occurs,31.0,
Percentage of 'SW-Reviewer Selection is due in 1 week' occurrences within the most frequent process variant,Percentage of 'SW-Reviewer Selection is due in 1 week' out of all cases,0.45,
Number of times 'SW-Reviewer Selection is due in 1 week' is followed by any activity within 7 days,Frequency of activity 'SW-Reviewer Selection is due in 1 week',42.0,
Percentage of 'SW-Reviewer Selection is due in 1 week' that are part of cases ending in 'SW-EIC Accept',Percentage of 'SW-Reviewer Selection is due in 1 week' out of all 'SW-EIC Accept',0.0,
Frequency of 'SW-Reviewer Selection is due in 1 week' in cases that exceed the average case duration,Frequency of activity 'SW-Reviewer Selection is due in 1 week',42.0,
Percentage of 'SW-Reviewer Selection is due in 1 week' followed by 'SW-Reviewer Selection is now due',Percentage of 'SW-Reviewer Selection is due in 1 week' out of all 'SW-Reviewer Selection is now due',1.0,
Number of distinct cases featuring 'SW-Reviewer Selection is due in 1 week' without subsequent 'SW-Reviewer Declined',Frequency of activity 'SW-Reviewer Selection is due in 1 week' for cases where activity 'SW-Reviewer Declined' does not occur,42.0,
Percentage of 'SW-Reviewer Selection is due in 1 week' in cases with 'SW-EIC Major Revision' compared to those with 'SW-EIC Minor Revision',Percentage of 'SW-Reviewer Selection is due in 1 week' out of all 'SW-EIC Major Revision',0.53,
Frequency of 'SW-Reviewer Selection is due in 1 week' in relation to total activities performed by 'SYSTEM',Frequency of activity 'SW-Reviewer Selection is due in 1 week',39.0,
Percentage of 'SW-Reviewer Selection is due in 1 week' as a precursor to 'Reviewer Invitation Reminder 2',Percentage of 'SW-Reviewer Selection is due in 1 week' out of all 'Reviewer Invitation Reminder 2',0.61,
Number of times 'SW-Reviewer Selection is due in 1 week' directly precedes any 'SW-AE Assign Reviewers' activity,Frequency of activity 'SW-Reviewer Selection is due in 1 week' for cases where activity 'SW-AE Assign Reviewers' occurs,33.0,
