Name;Metric;Value;Agrupation
Average time from SW-Awaiting Checklist Completion to SW-Checklist Completed;The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';4.40 days;
Total time between SW-Awaiting Checklist Completion and SW-Checklist Completed across all variants;The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';360.71 days;
Minimum time it takes to complete SW-Checklist Completed after Manuscript Export Succeeded;The minimum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Checklist Completed';1.02 hours;
Time elapsed from Plagiarism Originality Report Completed to SW-Checklist Completed in variants that include both activities;The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completed';3.39 days;
Total resolution time of SW-Checklist Completed compared to the total time of SW-AE Assign Reviewers in the same cases;The sum of the duration between activity SW-Checklist Completed and the end of the case;8900.60 days;
Minimum waiting time to SW-Checklist Completed after the occurrence of SW-Checklist Completion is due in three days;The minimum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Checklist Completed';1.91 hours;
Average time from SW-Checklist Completed to SW-Awaiting AE Assignment;The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Awaiting AE Assignment';8.38 minutes;
Elapsed time between SW-Checklist Completed and the subsequent activity in each variant where it appears;The average of the duration between activity SW-Checklist Completed and the end of the case;108.54 days;
Total time for SW-Checklist Completed in cases that end with SW-EIC Reject versus cases that proceed to SW-AE Assign Reviewers;The sum of the duration between activity 'SW-Checklist Completed' and the end of case where activity 'SW-EIC Reject occurs;839.38 days;
Time from SW-Checklist Completed to SW-Initial Reviewer Selection in variants where both activities occur consecutively;The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Initial Reviewer Selection';4.18 days;
Average time it takes SW-Checklist Completed to be performed after Co-Author Account Created During Manuscript Submission in relevant variants;The average of the duration between activity 'Co-Author Account Created During Manuscript Submission' and activity 'SW-Checklist Completed';5.31 days;
Minimum time between SW-Checklist Completed and Manuscript Export Succeeded when the latter precedes it;The minimum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Checklist Completed';1.02 hours;
Cycle time of SW-Checklist Completed in submissions that trigger Plagiarism Percent Match Threshold Exceeded versus those that do not;The average of the duration between activity 'SW-Checklist Completed' and the end of case where activity 'Plagiarism Percent Match Threshold Exceeded occurs;121.97 days;
Total time from SW-Checklist Completed to the final decision activity (e.g., SW-EIC Accept, SW-EIC Reject, SW-EIC Major Revision) in each variant;The sum of the duration between activity 'SW-Checklist Completed' and activity 'SW-EIC Accept';16.49 days;
