Name;Metric;Value;Agrupation
Average time for Accepted + Assigned;The average of the duration between activity Accepted + Assigned and the end of the case;19.10 days;
Total time for Accepted + Assigned;The sum of the duration between activity Accepted + Assigned and the end of the case;34941.92 days;
Minimum time for Accepted + Assigned;The minimum of the duration between activity Accepted + Assigned and the end of the case;30.00 seconds;
Time of Accepted + Assigned;The sum of the duration between activity Accepted + Assigned and the end of the case;34941.92 days;
Accepted + Assigned Cycle Time;The sum of the duration between activity Accepted + Assigned and the end of the case;34941.92 days;
Average time from Accepted + Assigned to Completed + In Call;The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + In Call';30.00 seconds;
Total time from Accepted + Assigned to Completed + In Call;The sum of the duration between activity 'Accepted + Assigned' and activity 'Completed + In Call';30.00 seconds;
Minimum time from Accepted + Assigned to Completed + In Call;The minimum of the duration between activity 'Accepted + Assigned' and activity 'Completed + In Call';30.00 seconds;
Average time between Accepted + Assigned and Completed + In Call;The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + In Call';30.00 seconds;
Elapsed time between Accepted + Assigned and Completed + In Call;The sum of the duration between activity 'Accepted + Assigned' and activity 'Completed + In Call';30.00 seconds;
Average time it takes Accepted + Assigned after the execution of Queued + Awaiting Assignment;The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + Assigned';6.46 days;
Total time it takes Accepted + Assigned after the execution of Queued + Awaiting Assignment;The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + Assigned';11039.07 days;
Minimum time it takes Accepted + Assigned after the execution of Queued + Awaiting Assignment;The minimum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + Assigned';6.00 seconds;
Average time from Accepted + Assigned to Completed + Resolved;The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + Resolved';14.66 days;
Total time from Accepted + Assigned to Completed + Resolved;The sum of the duration between activity 'Accepted + Assigned' and activity 'Completed + Resolved';26774.67 days;
Minimum time from Accepted + Assigned to Completed + Resolved;The minimum of the duration between activity 'Accepted + Assigned' and activity 'Completed + Resolved';33.00 seconds;
Average duration of Accepted + Assigned in variants that include Completed + In Call;The average of the duration between activity 'Accepted + Assigned' and the end of case where activity 'Completed + In Call occurs;13.46 days;
Total duration of Accepted + Assigned in variants that include Completed + In Call;The sum of the duration between activity 'Accepted + Assigned' and the end of case where activity 'Completed + In Call occurs;470.98 days;
Minimum duration of Accepted + Assigned in variants that include Completed + In Call;The minimum of the duration between activity Accepted + Assigned and the end of the case;30.00 seconds;
Average duration of Accepted + Assigned in variants that do not include Completed + In Call;The average of the duration between activity 'Accepted + Assigned' and the end of case where activity 'Completed + In Call does not occur;19.10 days;
Total duration of Accepted + Assigned in variants that do not include Completed + In Call;The average of the duration between activity 'Accepted + Assigned' and the end of case where activity 'Completed + In Call does not occur;34941.92 days;
Minimum duration of Accepted + Assigned in variants that do not include Completed + In Call;The minimum of the duration between activity Accepted + Assigned and the end of the case;30.00 seconds;
Average time from Accepted + Assigned to the next occurrence of Accepted + In Progress;The average of the duration between activity 'Accepted + Assigned' and activity 'Accepted + In Progress';10.58 days;
Total time from Accepted + Assigned to the next occurrence of Accepted + In Progress;The sum of the duration between activity 'Accepted + Assigned' and activity 'Accepted + In Progress';19282.64 days;
Minimum time from Accepted + Assigned to the next occurrence of Accepted + In Progress;The minimum of the duration between activity 'Accepted + Assigned' and activity 'Accepted + In Progress';3.00 seconds;
Average time it takes Accepted + Assigned after the execution of Accepted + In Progress;The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Assigned';6.53 days;
Total time it takes Accepted + Assigned after the execution of Accepted + In Progress;The sum of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Assigned';11905.96 days;
Minimum time it takes Accepted + Assigned after the execution of Accepted + In Progress;The minimum of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Assigned';1.00 seconds;
Average time between consecutive executions of Accepted + Assigned within the same case;The average of the duration between activity 'Accepted + Assigned' and activity 'Accepted + Assigned';3.47 days;
Total time between consecutive executions of Accepted + Assigned within the same case;The sum of the duration between activity 'Accepted + Assigned' and activity 'Accepted + Assigned';6350.64 days;
