Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'SW-Initial Reviewer Selection' to 'SW-Reviewer Agreed',The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Agreed',"22 days, 22:25:11.955556",
Average time from 'SW-Initial Reviewer Selection' to 'SW-AE Assign Reviewers',The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-AE Assign Reviewers',"22 days, 1:24:45.088889",
Total time for 'SW-Initial Reviewer Selection' until 'SW-Awaiting EIC Decision',The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Awaiting EIC Decision',"3667 days, 12:19:10",
Minimum time from 'SW-Initial Reviewer Selection' to 'Reviewer Invitation Reminder 1',The minimum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'Reviewer Invitation Reminder 1',"2 days, 16:45:09",
Average time it takes from 'SW-Initial Reviewer Selection' to 'SW-Reviewer Declined',The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Declined',"20 days, 6:28:40.642857",
Total resolution time of 'SW-Initial Reviewer Selection',The sum of the duration between activity SW-Initial Reviewer Selection and the end of the case,"8938 days, 11:37:38",
Average waiting time to the 'SW-Reviewer Agreed' after 'SW-Initial Reviewer Selection',The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Agreed',"22 days, 22:25:11.955556",
Minimum time for 'SW-Initial Reviewer Selection',The minimum of the duration between activity SW-Initial Reviewer Selection and the end of the case,"1 day, 5:33:47",
Average time from 'SW-Initial Reviewer Selection' to 'SW-EIC Major Revision',The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-EIC Major Revision',"95 days, 12:09:55.285714",
Total time from 'SW-Initial Reviewer Selection' to 'SW-Reviewer Selection is now due',The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Selection is now due',"144 days, 21:32:11",
Average time from 'SW-Initial Reviewer Selection' to 'SW-Reviewer Selection is due in 1 week',The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Selection is due in 1 week',"2 days, 21:41:50.452381",
Total time it takes 'SW-Initial Reviewer Selection' after the execution of 'SW-Awaiting Checklist Completion',The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Awaiting Checklist Completion',,
Minimum time it takes the 'SW-Initial Reviewer Selection' to be done after 'Plagiarism Originality Report Completed',The minimum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'Plagiarism Originality Report Completed',,
Average time for 'SW-Initial Reviewer Selection' grouped by 'case:concept:name',"ERROR: computing metric {'begin': ""activity == 'SW-Initial Reviewer Selection'"", 'end': '', 'aggregation': 'average', 'group_by': 'case:concept:name'}",,
