Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'Accepted + Assigned' to 'Completed + In Call',The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + In Call',0:00:30,
Average resolution time of 'Accepted + Assigned',The average of the duration between activity Accepted + Assigned and the end of the case,"19 days, 2:30:18.738108",
Total time for 'Accepted + Assigned' to transition to 'Completed + Resolved',The sum of the duration between activity 'Accepted + Assigned' and activity 'Completed + Resolved',"26774 days, 16:00:02",
Minimum time from 'Accepted + Assigned' to 'Completed + Closed',The minimum of the duration between activity 'Accepted + Assigned' and activity 'Completed + Closed',0:00:38,
Average time it takes 'Accepted + Assigned' after 'Queued + Awaiting Assignment',The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + Assigned',"6 days, 11:01:30.011118",
Total resolution time of 'Accepted + Assigned' in cases with 'High' impact,The sum of the duration between activity Accepted + Assigned and the end of the case,"1114 days, 21:21:09",
Average time for 'Accepted + Assigned' in cases involving 'PROD582',The average of the duration between activity Accepted + Assigned and the end of the case,"193 days, 1:39:09.200000",
Total time since 'Accepted + Assigned' and 'Accepted + Wait - User' are performed,The sum of the duration between activity 'Accepted + Assigned' and activity 'Accepted + Wait - User',"6017 days, 12:11:42",
Average waiting time to the 'Accepted + Assigned' from 'Accepted + In Progress',The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Assigned',"6 days, 12:39:26.304276",
Minimum resolution time of 'Accepted + Assigned' in cases ending with 'Completed + In Call',The minimum of the duration between activity 'Accepted + Assigned' and activity 'Completed + In Call',0:00:30,
Average time from 'Accepted + Assigned' to the next activity in the most frequent variant,The average of the duration between activity Accepted + Assigned and the end of the case,"19 days, 2:30:18.738108",
Total time it takes the 'Accepted + Assigned' to be done before 'Accepted + Wait',The sum of the duration between activity 'Accepted + Assigned' and activity 'Accepted + Wait',"4355 days, 2:06:41",
Minimum time it takes 'Accepted + Assigned' after 'Accepted + Wait - Vendor',The minimum of the duration between activity 'Accepted + Wait - Vendor' and activity 'Accepted + Assigned',0:06:53,
Average time for 'Accepted + Assigned' in cases with 'Medium' impact compared to 'Low' impact cases,The average of the duration between activity Accepted + Assigned and the end of the case,"23 days, 11:03:26.216630",
Total time for 'Accepted + Assigned' in the variant ending with 'Completed + Closed',The sum of the duration between activity 'Accepted + Assigned' and activity 'Completed + Closed',"34764 days, 10:04:31",
Average time from 'Accepted + Assigned' to 'Completed + Resolved' in the shortest variant path,The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + Resolved',"14 days, 15:54:44.557503",
Minimum time for 'Accepted + Assigned' in cases starting with 'Queued + Awaiting Assignment' and ending with 'Completed + Closed',The minimum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Closed',0:00:16,
Average time to 'Accepted + Assigned' from 'Accepted + Wait - Implementation',The average of the duration between activity 'Accepted + Wait - Implementation' and activity 'Accepted + Assigned',"10 days, 13:47:45.270833",
