Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'SW-Reviewer Agreed' to 'SW-EIC Reject',The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-EIC Reject',73 days 05:09:34.100000,
Total time from 'Original Manuscript Submission Confirmation' to 'SW-EIC Reject',The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-EIC Reject',917 days 14:13:22,
Average time between 'SW-Checklist Completed' and 'SW-EIC Reject',The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-EIC Reject',25 days 10:26:00.606061,
Total resolution time of 'SW-EIC Reject',The sum of the duration between activity SW-EIC Reject and the end of the case,0 days 00:48:25,
Minimum time from 'SW-Awaiting AE Recommendation' to 'SW-EIC Reject',The minimum of the duration between activity 'SW-Awaiting AE Recommendation' and activity 'SW-EIC Reject',0 days 00:38:48,
Average time it takes 'SW-EIC Reject' after 'SW-Awaiting EIC Decision',The average of the duration between activity 'SW-Awaiting EIC Decision' and activity 'SW-EIC Reject',0 days 17:24:44.250000,
Total time for 'SW-EIC Reject',The sum of the duration between activity SW-EIC Reject and the end of the case,0 days 00:48:25,
Minimum time for 'SW-EIC Reject',The minimum of the duration between activity SW-EIC Reject and the end of the case,0 days 00:00:00,
Average time from 'SW-AE Assign Reviewers' to 'SW-EIC Reject',The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-EIC Reject',76 days 02:34:43.222222,
Time of 'SW-EIC Reject',The sum of the duration between activity SW-EIC Reject and the end of the case,0 days 00:48:25,
'SW-EIC Reject' Cycle Time,The sum of the duration between activity SW-EIC Reject and the end of the case,0 days 00:48:25,
Average time between 'SW-EIC Major Revision' and 'SW-EIC Reject',The average of the duration between activity 'SW-EIC Major Revision' and activity 'SW-EIC Reject',,
Total time between 'SW-Awaiting Checklist Completion' and 'SW-EIC Reject',The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-EIC Reject',913 days 16:42:24,
Minimum time between 'SW-Reviewer Selection is now due' and 'SW-EIC Reject',The minimum of the duration between activity 'SW-Reviewer Selection is now due' and activity 'SW-EIC Reject',,
Average time until 'SW-EIC Reject' is performed after 'SW-Reviewer No Response',The average of the duration between activity 'SW-Reviewer No Response' and activity 'SW-EIC Reject',50 days 17:44:16,
