Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Percentage of 'Accepted + Assigned' before 'Completed + In Call',Percentage of 'Accepted + Assigned' out of all 'Completed + In Call',0.02,
Number of 'Accepted + Assigned',Number of 'Accepted + Assigned' activities,3121,
Percentage of 'Accepted + Assigned' out of all 'Completed + Resolved',Percentage of 'Accepted + Assigned' out of all 'Completed + Resolved',0.32,
Number of 'Accepted + Assigned' that are preceded by 'Queued + Awaiting Assignment',Number of 'Accepted + Assigned' activities for cases where activity 'Queued + Awaiting Assignment' occurs,2981,
Percentage of 'Accepted + Assigned' that are not dismissed,Percentage of 'Accepted + Assigned' out of all cases where 'Completed + Cancelled' does not happen,0.24,
Percentage of 'Accepted + Assigned' from all 'Completed + Closed',Percentage of 'Accepted + Assigned' out of all 'Completed + Closed',0.32,
Number of 'Accepted + Assigned' with amounts above 100 euros,Number of 'Accepted + Assigned' activities,3121,
Percentage of 'Accepted + Assigned' followed by 'Completed + Resolved',Percentage of 'Accepted + Assigned' out of all 'Completed + Resolved',0.32,
Number of 'Accepted + Assigned' made per year,"ERROR: computing metric {'count': ""activity == 'Accepted + Assigned'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of 'Accepted + Assigned' that are rejected,Percentage of 'Accepted + Assigned' out of all 'Completed + Cancelled',0.0,
Number of 'Accepted + Assigned' in relation to 'Accepted + In Progress',Number of 'Accepted + Assigned' activities for cases where activity 'Accepted + In Progress' occurs,3117,
Percentage of 'Accepted + Assigned',Percentage of 'Accepted + Assigned' out of all cases,0.24,
Number of times 'Accepted + Assigned' is performed,Number of 'Accepted + Assigned' activities,3121,
Percentage of 'Accepted + Assigned' done after 'Queued + Awaiting Assignment',Percentage of 'Accepted + Assigned' out of all 'Queued + Awaiting Assignment',0.38,
Average number of 'Accepted + Assigned',the average of the number of times `ACTIVITY` == 'Accepted + Assigned',0.41,
Percentage of 'Accepted + Assigned' with an increment,Percentage of 'Accepted + Assigned' out of all cases,0.24,
Percentage of 'Accepted + Assigned' with appeal,Percentage of 'Accepted + Assigned' out of all cases,0.24,
Average number of 'Accepted + Assigned' that are followed by 'Completed + Resolved',the average of the number of times `ACTIVITY` == 'Accepted + Assigned' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Completed + Resolved',0.55,
Percentage of 'Accepted + Assigned' with penalty,Percentage of 'Accepted + Assigned' out of all cases,0.24,
Average number of 'Accepted + Assigned' in a month,"ERROR: computing metric {'count': ""activity == 'Accepted + Assigned'"", 'aggregation': 'average', 'group_by': 'month'}",,
Fraction of 'Accepted + Assigned' that are dismissed,Percentage of 'Accepted + Assigned' out of all 'Completed + Cancelled',0.0,
Ratio of 'Accepted + Assigned' over 'Completed + Resolved',the average of the number of times `ACTIVITY` == 'Accepted + Assigned' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Completed + Resolved',0.55,
Occasions how often 'Accepted + Assigned' is performed,Number of 'Accepted + Assigned' activities,3121,
The ratio of 'Accepted + Assigned' that are not eventually performed,Percentage of 'Accepted + Assigned' out of all 'Completed + Cancelled',0.0,
Percentage of 'Accepted + Assigned' in variants that include 'Completed + In Call',Percentage of 'Accepted + Assigned' out of all 'Completed + In Call',0.02,
Frequency of 'Accepted + Assigned' in variants that end with 'Completed + Closed',Percentage of 'Accepted + Assigned' out of all 'Completed + Closed',0.32,
Percentage of 'Accepted + Assigned' in variants that include 'Accepted + Wait - User',Percentage of 'Accepted + Assigned' out of all 'Accepted + Wait - User',0.44,
Number of variants containing 'Accepted + Assigned' compared to variants containing 'Queued + Awaiting Assignment',Number of 'Accepted + Assigned' activities for cases where activity 'Queued + Awaiting Assignment' occurs,2981,
Average number of 'Accepted + Assigned' in variants that include 'Completed + In Call',the average of the number of times `ACTIVITY` == 'Accepted + Assigned' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Completed + In Call',0.03,
Percentage of 'Accepted + Assigned' in variants compared to total number of variants,Percentage of 'Accepted + Assigned' out of all cases,0.24,
Frequency of 'Accepted + Assigned' in variants that include 'Completed + Resolved',Percentage of 'Accepted + Assigned' out of all 'Completed + Resolved',0.32,
Percentage of 'Accepted + Assigned' in variants that include 'Accepted + Wait - Implementation',Percentage of 'Accepted + Assigned' out of all 'Accepted + Wait - Implementation',0.47,
Number of 'Accepted + Assigned' in variants that include 'Completed + In Call' compared to total 'Accepted + Assigned',Number of 'Accepted + Assigned' activities for cases where activity 'Completed + In Call' occurs,62,
Percentage of 'Accepted + Assigned' in variants that include 'Accepted + Wait - Vendor',Percentage of 'Accepted + Assigned' out of all 'Accepted + Wait - Vendor',0.33,
Frequency of 'Accepted + Assigned' in variants that include 'Accepted + Wait - Customer',Percentage of 'Accepted + Assigned' out of all 'Accepted + Wait - Customer',0.44,
