Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from Declaration SUBMITTED by EMPLOYEE to Declaration REJECTED by SUPERVISOR,The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration REJECTED by SUPERVISOR',4 days 15:31:58.871886,
Total time from Declaration APPROVED by ADMINISTRATION to Declaration REJECTED by SUPERVISOR,The sum of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Declaration REJECTED by SUPERVISOR',645 days 03:23:24,
Minimum time from Declaration REJECTED by EMPLOYEE to Declaration REJECTED by SUPERVISOR,The minimum of the duration between activity 'Declaration REJECTED by EMPLOYEE' and activity 'Declaration REJECTED by SUPERVISOR',0 days 00:31:44,
Average time between Declaration REJECTED by SUPERVISOR and Request Payment,The average of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Request Payment',12 days 20:04:18.343137,
Total resolution time of Declaration REJECTED by SUPERVISOR,The sum of the duration between activity Declaration REJECTED by SUPERVISOR and the end of the case,4186 days 08:24:43,
Minimum resolution time of Declaration REJECTED by SUPERVISOR,The minimum of the duration between activity Declaration REJECTED by SUPERVISOR and the end of the case,0 days 00:00:00,
Average waiting time to Declaration REJECTED by SUPERVISOR after Declaration APPROVED by BUDGET OWNER,The average of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Declaration REJECTED by SUPERVISOR',4 days 04:32:10.468750,
Total time it takes Declaration REJECTED by SUPERVISOR after Declaration APPROVED by PRE_APPROVER,The sum of the duration between activity 'Declaration APPROVED by PRE_APPROVER' and activity 'Declaration REJECTED by SUPERVISOR',32 days 23:40:27,
Average time for Declaration REJECTED by SUPERVISOR to be followed by Declaration SUBMITTED by EMPLOYEE,The average of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Declaration SUBMITTED by EMPLOYEE',8 days 16:53:40.004587,
Minimum time it takes from Declaration REJECTED by SUPERVISOR to Declaration FINAL_APPROVED by SUPERVISOR,The minimum of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',0 days 00:11:40,
Average time for Declaration REJECTED by SUPERVISOR within the process of travel expense claims,The average of the duration between activity Declaration REJECTED by SUPERVISOR and the end of the case,14 days 21:33:11.042705,
Total time for all occurrences of Declaration REJECTED by SUPERVISOR in the event log,The sum of the duration between activity Declaration REJECTED by SUPERVISOR and the end of the case,4186 days 08:24:43,
Time from Declaration REJECTED by SUPERVISOR to Payment Handled in cases where the process is resumed,The sum of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Payment Handled',3411 days 12:14:19,
Average time to redo Declaration SUBMITTED by EMPLOYEE after Declaration REJECTED by SUPERVISOR,The average of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Declaration SUBMITTED by EMPLOYEE',8 days 16:53:40.004587,
Total time from Declaration REJECTED by SUPERVISOR to the next Declaration APPROVED by ADMINISTRATION,The sum of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Declaration APPROVED by ADMINISTRATION',1372 days 22:32:03,
