Name;Metric;Value;Agrupation
Average time from 'SW-Awaiting Checklist Completion' to 'Original Manuscript Submission Confirmation';The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'Original Manuscript Submission Confirmation';2.29 days;
Total time for 'SW-Awaiting Checklist Completion' across all cases;The sum of the duration between activity SW-Awaiting Checklist Completion and the end of the case;9264.04 days;
Average time between 'SW-Awaiting Checklist Completion' and 'SW-Checklist Completed';The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';4.40 days;
Minimum time to complete 'SW-Awaiting Checklist Completion';The minimum of the duration between activity SW-Awaiting Checklist Completion and the end of the case;3.47 hours;
Average time from 'SW-Awaiting Checklist Completion' to 'SW-Reviewer Agreed';The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Reviewer Agreed';28.75 days;
Total resolution time of 'SW-Awaiting Checklist Completion';The sum of the duration between activity SW-Awaiting Checklist Completion and the end of the case;9264.04 days;
Average time from 'SW-Awaiting Checklist Completion' to 'SW-AE Assign Reviewers';The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-AE Assign Reviewers';28.11 days;
Minimum time from 'SW-Awaiting Checklist Completion' to 'SW-Reviewer Agreed';The minimum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Reviewer Agreed';5.14 days;
Average time between 'SW-Awaiting Checklist Completion' and 'SW-Checklist Completed' grouped by 'performer';The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';ADMIN:6.46 days;"{""ADMIN"":558522000,""AUTHOR"":2613206000,""EIC"":145277000,""SYSTEM"":347160922}"
Total time it takes 'SW-Awaiting Checklist Completion' to lead to 'Manuscript Export Succeeded';The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'Manuscript Export Succeeded';6417.01 days;
Average waiting time to the 'SW-Checklist Completed' after 'SW-Awaiting Checklist Completion';The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completed';4.40 days;
Minimum resolution time of 'SW-Awaiting Checklist Completion' before 'SW-AE Assign Reviewers';The minimum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-AE Assign Reviewers';2.44 days;
Total time for 'SW-Awaiting Checklist Completion' before 'Plagiarism Originality Report Completed';The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'Plagiarism Originality Report Completed';120.76 days;
Average time for 'SW-Awaiting Checklist Completion' in the context of the ACM journal review process;The average of the duration between activity SW-Awaiting Checklist Completion and the end of the case;108.99 days;
Total time from 'SW-Awaiting Checklist Completion' to 'SW-AE Recommendation';The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-AE Recommendation';;
Minimum time it takes 'SW-Awaiting Checklist Completion' after 'Original Manuscript Submission Confirmation';The minimum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'Original Manuscript Submission Confirmation';0.00 seconds;
Average time to 'SW-Awaiting Checklist Completion' from the start of the review process;The average of the duration between activity SW-Awaiting Checklist Completion and the end of the case;108.99 days;
Total time for 'SW-Awaiting Checklist Completion' to impact the review process outcome;The sum of the duration between activity SW-Awaiting Checklist Completion and the end of the case;9264.04 days;
Average time it takes from 'SW-Awaiting Checklist Completion' to 'SW-EIC Reject & Resubmit';"ERROR: computing metric {'begin': activity == 'SW-Awaiting Checklist Completion'"", 'end': ""activity == 'SW-EIC Reject & Resubmit'"", 'aggregation': 'average'}""";;
