Name;Metric;Value;Agrupation
Average time from SW-Reviewer Agreed to SW-Awaiting AE Recommendation;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';67.41 days;
Total time between SW-Reviewer Agreed and SW-Awaiting AE Recommendation across all cases;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';1617.84 days;
Minimum time it takes for SW-Awaiting AE Recommendation to occur after SW-Reviewer Agreed;The minimum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';34.84 days;
Average duration of SW-Awaiting AE Recommendation until the next activity (SW-Awaiting EIC Decision);The average of the duration between activity 'SW-Awaiting AE Recommendation' and activity 'SW-Awaiting EIC Decision';3.75 days;
Total elapsed time from SW-Awaiting AE Recommendation to SW-Awaiting EIC Decision in variants that include both activities;The sum of the duration between activity 'SW-Awaiting AE Recommendation' and activity 'SW-Awaiting EIC Decision';131.10 days;
Average time from SW-AE Assign Reviewers to SW-Awaiting AE Recommendation, specifically in variants where SW-Reviewer Agreed appears at least once;The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Awaiting AE Recommendation';70.72 days;
Minimum time between the last occurrence of SW-Reviewer Agreed and SW-Awaiting AE Recommendation within the same case;The minimum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';34.84 days;
Total time spent in SW-Awaiting AE Recommendation compared to the total time spent in SW-Awaiting EIC Decision across all variants;The sum of the duration between activity SW-Awaiting AE Recommendation and the end of the case;2310.65 days;
Average cycle time of SW-Awaiting AE Recommendation in cases that eventually lead to SW-EIC Major Revision;The average of the duration between activity 'SW-Awaiting AE Recommendation' and the end of case where activity 'SW-EIC Major Revision occurs;232.07 days;
Elapsed time from SW-Reviewer Agreed to SW-Awaiting AE Recommendation in variants involving multiple reviewer invitations (e.g., containing Reviewer Invitation Reminder 1 or 2);The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';1493.36 days;
Total resolution time of SW-Awaiting AE Recommendation in the longest variant (frequency = 1, performance = 47316796.000);The sum of the duration between activity SW-Awaiting AE Recommendation and the end of the case;2310.65 days;
Minimum time from the final SW-Reviewer Agreed event to SW-Awaiting AE Recommendation in cases with more than three reviewer assignment attempts;The minimum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';34.84 days;
Average time between SW-Awaiting AE Recommendation and the preceding SW-Reviewer Agreed when no reviewer declined occurs afterward;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';67.41 days;
Average time from SW-Awaiting AE Recommendation to SW-Awaiting EIC Decision grouped by case outcome (e.g., SW-EIC Accept, SW-EIC Reject, SW-EIC Major Revision);"ERROR: computing metric {'begin': concept:name == 'SW-Awaiting AE Recommendation'"", 'end': ""concept:name == 'SW-Awaiting EIC Decision'"", 'aggregation': 'average', 'group_by': 'code'}""";;
