Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Number of 'Declaration REJECTED by MISSING',Number of 'Declaration REJECTED by MISSING' activities,91,
Number of 'Declaration REJECTED by MISSING' that are preceded by 'Declaration SUBMITTED by EMPLOYEE',"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by MISSING' and preceding_activity == 'Declaration SUBMITTED by EMPLOYEE'"", 'aggregation': 'total'}",,
Percentage of 'Declaration REJECTED by MISSING' that are not followed by 'Request Payment',"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by MISSING' and following_activity != 'Request Payment'"", 'metric_condition': '> 0', 'aggregation': 'percentage'}",,
Percentage of 'Declaration REJECTED by MISSING' by 'STAFF MEMBER',Percentage of 'Declaration REJECTED by MISSING' out of all cases,,
Number of 'Declaration REJECTED by MISSING' grouped by 'case:BudgetNumber',Number of 'Declaration REJECTED by MISSING' activities grouped by the last value of case:BudgetNumber,budget 86566:91,"{""budget 86566"":91}"
Percentage of 'Declaration REJECTED by MISSING' that have 'case:Amount' above 100 euros,Percentage of 'Declaration REJECTED by MISSING' out of all cases,0.01,
Number of 'Declaration REJECTED by MISSING' per year,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by MISSING'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of 'Declaration REJECTED by MISSING' that are followed by 'Declaration SUBMITTED by EMPLOYEE',Percentage of 'Declaration REJECTED by MISSING' out of all cases,0.01,
Percentage of 'Declaration REJECTED by MISSING' from all 'Declaration APPROVED by ADMINISTRATION',Percentage of 'Declaration REJECTED by MISSING' out of all 'Declaration APPROVED by ADMINISTRATION',0.0,
Ratio of 'Declaration REJECTED by MISSING' over 'Declaration REJECTED by PRE_APPROVER',Percentage of 'Declaration REJECTED by MISSING' out of all 'Declaration REJECTED by PRE_APPROVER',0.05,
Percentage of 'Declaration REJECTED by MISSING' that are not eventually sent for 'Payment Handled',Percentage of 'Declaration REJECTED by MISSING' out of all cases,0.01,
Number of times 'Declaration REJECTED by MISSING' is performed after 'Declaration SUBMITTED by EMPLOYEE',"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by MISSING' and preceding_activity == 'Declaration SUBMITTED by EMPLOYEE'"", 'aggregation': 'total'}",,
Percentage of 'Declaration REJECTED by MISSING' by worker with role 'STAFF MEMBER',Percentage of 'Declaration REJECTED by MISSING' out of all cases,,
Percentage of 'Declaration REJECTED by MISSING' in relation to 'Declaration APPROVED by PRE_APPROVER',Percentage of 'Declaration REJECTED by MISSING' out of all 'Declaration APPROVED by PRE_APPROVER',0.02,
Number of 'Declaration REJECTED by MISSING' in relation to 'Declaration FINAL_APPROVED by SUPERVISOR',Number of 'Declaration REJECTED by MISSING' activities for cases where activity 'Declaration FINAL_APPROVED by SUPERVISOR' occurs,89,
Percentage of 'Declaration REJECTED by MISSING' in relation to 'Declaration APPROVED by ADMINISTRATION',Percentage of 'Declaration REJECTED by MISSING' out of all 'Declaration APPROVED by ADMINISTRATION',0.0,
Occasions how often the 'Declaration REJECTED by MISSING' is performed after 'Declaration REJECTED by PRE_APPROVER',"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by MISSING' and preceding_activity == 'Declaration REJECTED by PRE_APPROVER'"", 'aggregation': 'total'}",,
Average number of 'Declaration REJECTED by MISSING' that are followed by 'Declaration REJECTED by ADMINISTRATION',the average of the number of times `ACTIVITY` == 'Declaration REJECTED by MISSING',0.01,
Percentage of 'Declaration REJECTED by MISSING' with 'case:Amount' below 50 euros,Percentage of 'Declaration REJECTED by MISSING' out of all cases,0.01,
Number of 'Declaration REJECTED by MISSING' in relation to 'Declaration REJECTED by BUDGET OWNER',Number of 'Declaration REJECTED by MISSING' activities for cases where activity 'Declaration REJECTED by BUDGET OWNER' occurs,0,
Percentage of 'Declaration REJECTED by MISSING' that are eventually followed by 'Request Payment',Percentage of 'Declaration REJECTED by MISSING' out of all cases,0.01,
Average number of 'Declaration REJECTED by MISSING' that are preceded by 'Declaration APPROVED by PRE_APPROVER',the average of the number of times `ACTIVITY` == 'Declaration REJECTED by MISSING',0.01,
Percentage of 'Declaration REJECTED by MISSING' that are not sent for 'Declaration APPROVED by BUDGET OWNER',Percentage of 'Declaration REJECTED by MISSING' out of all cases,0.01,
Total 'Declaration REJECTED by MISSING' done by 'SYSTEM',Number of 'Declaration REJECTED by MISSING' activities == 'SYSTEM' where ma is the last value of org:resource,60,
Number of 'Declaration REJECTED by MISSING' that are preceded by 'Declaration REJECTED by SUPERVISOR',"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by MISSING' and preceding_activity == 'Declaration REJECTED by SUPERVISOR'"", 'aggregation': 'total'}",,
Percentage of 'Declaration REJECTED by MISSING' that are eventually performed by 'Declaration APPROVED by ADMINISTRATION',Percentage of 'Declaration REJECTED by MISSING' out of all cases,0.01,
Percentage of 'Declaration REJECTED by MISSING' that are eventually sent for 'Declaration FINAL_APPROVED by SUPERVISOR',Percentage of 'Declaration REJECTED by MISSING' out of all cases,0.01,
