Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Percentage of 'SW-Initial Reviewer Selection' out of all 'SW-Awaiting Checklist Completion',Percentage of 'SW-Initial Reviewer Selection' out of all 'SW-Awaiting Checklist Completion',0.68,
Number of times 'SW-Initial Reviewer Selection' is performed after 'SW-Checklist Completed',Frequency of activity 'SW-Initial Reviewer Selection' for cases where activity 'SW-Checklist Completed' occurs,58.0,
Percentage of 'SW-Initial Reviewer Selection' that leads to 'SW-Reviewer Agreed',Percentage of 'SW-Initial Reviewer Selection' out of all 'SW-Reviewer Agreed',0.98,
Number of 'SW-Initial Reviewer Selection' per case,"ERROR: computing metric {'count': ""activity == 'SW-Initial Reviewer Selection'"", 'aggregation': 'total', 'group_by': 'case:concept:name'}",,
Percentage of 'SW-Initial Reviewer Selection' that eventually results in 'SW-EIC Reject',Percentage of 'SW-Initial Reviewer Selection' out of all 'SW-EIC Reject',0.47,
Number of 'SW-Initial Reviewer Selection' followed by 'SW-Reviewer Declined',Frequency of activity 'SW-Initial Reviewer Selection' for cases where activity 'SW-Reviewer Declined' occurs,28.0,
"Percentage of 'SW-Initial Reviewer Selection' out of all reviewer selection activities (e.g., 'RW-Initial Reviewer Selection', 'RSW-Initial Reviewer Selection')","ERROR: computing metric {'count': ""activity == 'SW-Initial Reviewer Selection'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'RW-Initial Reviewer Selection' OR activity == 'RSW-Initial Reviewer Selection'""}",,
Number of 'SW-Initial Reviewer Selection' that are preceded by 'Plagiarism Originality Report Completed',Frequency of activity 'SW-Initial Reviewer Selection' for cases where activity 'Plagiarism Originality Report Completed' occurs,58.0,
Percentage of 'SW-Initial Reviewer Selection' that are not followed by 'SW-Reviewer Unavailable',Percentage of 'SW-Initial Reviewer Selection' out of all cases where 'SW-Reviewer Unavailable' does not happen,0.65,
Number of 'SW-Initial Reviewer Selection' grouped by 'case:concept:name',"ERROR: computing metric {'count': ""activity == 'SW-Initial Reviewer Selection'"", 'aggregation': 'total', 'group_by': 'case:concept:name'}",,
Percentage of 'SW-Initial Reviewer Selection' followed by 'SW-AE Assign Reviewers',Percentage of 'SW-Initial Reviewer Selection' out of all 'SW-AE Assign Reviewers',0.98,
Number of 'SW-Initial Reviewer Selection' made per month,"ERROR: computing metric {'count': ""activity == 'SW-Initial Reviewer Selection'"", 'aggregation': 'total', 'group_by': 'month'}",,
Percentage of 'SW-Initial Reviewer Selection' that are followed by 'SW-Reviewer Agreed' within the same case,"ERROR: computing metric {'count': ""activity == 'SW-Initial Reviewer Selection'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'SW-Reviewer Agreed'"", 'group_by': 'case:concept:name'}",,
Number of 'SW-Initial Reviewer Selection' in relation to 'SW-Awaiting AE Assignment',Frequency of activity 'SW-Initial Reviewer Selection' for cases where activity 'SW-Awaiting AE Assignment' occurs,36.0,
Percentage of 'SW-Initial Reviewer Selection' out of all activities in the event log,Percentage of 'SW-Initial Reviewer Selection' out of all cases,0.65,
Number of times 'SW-Initial Reviewer Selection' is performed before 'SW-Awaiting EIC Decision',Frequency of activity 'SW-Initial Reviewer Selection' for cases where activity 'SW-Awaiting EIC Decision' occurs,58.0,
Percentage of 'SW-Initial Reviewer Selection' done after 'Manuscript Export Succeeded',Percentage of 'SW-Initial Reviewer Selection' out of all 'Manuscript Export Succeeded',0.66,
Average number of 'SW-Initial Reviewer Selection' per case,"ERROR: computing metric {'count': ""activity == 'SW-Initial Reviewer Selection'"", 'aggregation': 'average', 'group_by': 'case:concept:name'}",,
Percentage of 'SW-Initial Reviewer Selection' with a follow-up activity within 24 hours,Percentage of 'SW-Initial Reviewer Selection' out of all cases,0.65,
Percentage of 'SW-Initial Reviewer Selection' that eventually leads to manuscript acceptance ('SW-EIC Accept'),Percentage of 'SW-Initial Reviewer Selection' out of all 'SW-EIC Accept',1.0,
