Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Percentage of Manuscript Export Succeeded out of all activities,Percentage of 'Manuscript Export Succeeded' out of all cases,0.96,
Frequency of Manuscript Export Succeeded in the event log,Percentage of 'Manuscript Export Succeeded' out of all cases,0.96,
Percentage of Manuscript Export Succeeded before Original Manuscript Submission Confirmation,Percentage of 'Manuscript Export Succeeded' out of all 'Original Manuscript Submission Confirmation',1.0,
Number of Manuscript Export Succeeded that are preceded by Plagiarism Originality Report Completed,Number of 'Manuscript Export Succeeded' activities for cases where activity 'Plagiarism Originality Report Completed' occurs,134.0,
Percentage of Manuscript Export Succeeded that are not dismissed,Percentage of 'Manuscript Export Succeeded' out of all cases where 'Manuscript is Withdrawn' does not happen,0.96,
Percentage of Manuscript Export Succeeded from all SW-Checklist Completed,Percentage of 'Manuscript Export Succeeded' out of all 'SW-Checklist Completed',1.0,
Number of Manuscript Export Succeeded grouped by concept:name,"ERROR: computing metric {'count': ""activity == 'Manuscript Export Succeeded'"", 'aggregation': 'total', 'group_by': 'concept:name'}",,
Percentage of Manuscript Export Succeeded by SYSTEM,Percentage of 'Manuscript Export Succeeded' out of all cases,0.97,
Number of Manuscript Export Succeeded made per year,"ERROR: computing metric {'count': ""activity == 'Manuscript Export Succeeded'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of Manuscript Export Succeeded that are rejected,Percentage of 'Manuscript Export Succeeded' out of all 'SW-EIC Reject',0.97,
Number of Manuscript Export Succeeded in relation to SW-Reviewer Agreed,Number of 'Manuscript Export Succeeded' activities for cases where activity 'SW-Reviewer Agreed' occurs,82.0,
Percentage of Manuscript Export Succeeded,Percentage of 'Manuscript Export Succeeded' out of all cases,0.96,
Number of times Manuscript Export Succeeded is performed,Number of 'Manuscript Export Succeeded' activities,141.0,
Percentage of Manuscript Export Succeeded done after SW-Checklist Completed,Percentage of 'Manuscript Export Succeeded' out of all 'SW-Checklist Completed',1.0,
Average number of Manuscript Export Succeeded,the average of the number of times `ACTIVITY` == 'Manuscript Export Succeeded',1.52,
Percentage of Manuscript Export Succeeded with an increment,Percentage of 'Manuscript Export Succeeded' out of all 'Manuscript Export Succeeded',1.0,
Percentage of Manuscript Export Succeeded with appeal,Percentage of 'Manuscript Export Succeeded' out of all 'Manuscript Export Succeeded',1.0,
Average number of Manuscript Export Succeeded that are followed by Plagiarism Originality Report Completed,the average of the number of times `ACTIVITY` == 'Manuscript Export Succeeded' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Plagiarism Originality Report Completed',1.51,
Percentage of Manuscript Export Succeeded with penalty,Percentage of 'Manuscript Export Succeeded' out of all 'Manuscript Export Succeeded',1.0,
Average number of Manuscript Export Succeeded in a month,"ERROR: computing metric {'count': ""activity == 'Manuscript Export Succeeded'"", 'aggregation': 'average', 'group_by': 'month'}",,
Total Manuscript Export Succeeded done by SYSTEM,Number of 'Manuscript Export Succeeded' activities == 'SYSTEM' where ma is the last value of performer,132.0,
Fraction of Manuscript Export Succeeded that are dismissed,Percentage of 'Manuscript Export Succeeded' out of all 'Manuscript is Withdrawn',1.0,
Total Manuscript Export Succeeded performed by SYSTEM,Number of 'Manuscript Export Succeeded' activities == 'SYSTEM' where ma is the last value of performer,132.0,
Ratio of Manuscript Export Succeeded over SW-Reviewer Agreed,Number of 'Manuscript Export Succeeded' activities for cases where activity 'SW-Reviewer Agreed' occurs,82.0,
Occasions how often the Manuscript Export Succeeded is performed,Number of 'Manuscript Export Succeeded' activities,141.0,
The ratio of Manuscript Export Succeeded that are not eventually performed,the average of the number of times `ACTIVITY` == 'Manuscript Export Succeeded' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` != 'Manuscript Export Succeeded',1.52,
Percentage of Manuscript Export Succeeded in variants with SW-Reviewer Agreed,Percentage of 'Manuscript Export Succeeded' out of all 'SW-Reviewer Agreed',0.98,
Frequency of Manuscript Export Succeeded in variants with SW-EIC Reject,Percentage of 'Manuscript Export Succeeded' out of all 'SW-EIC Reject',0.97,
Percentage of Manuscript Export Succeeded in variants with high performance,Percentage of 'Manuscript Export Succeeded' out of all cases,0.96,
Number of Manuscript Export Succeeded compared to SW-Reviewer Agreed in the review process,Number of 'Manuscript Export Succeeded' activities for cases where activity 'SW-Reviewer Agreed' occurs,82.0,
Percentage of Manuscript Export Succeeded after SW-Checklist Completed in the review process,Percentage of 'Manuscript Export Succeeded' out of all 'SW-Checklist Completed',1.0,
Frequency of Manuscript Export Succeeded in variants with multiple reviewer interactions,Percentage of 'Manuscript Export Succeeded' out of all cases,0.96,
Percentage of Manuscript Export Succeeded in variants with SW-EIC Major Revision,Percentage of 'Manuscript Export Succeeded' out of all 'SW-EIC Major Revision',1.0,
Number of Manuscript Export Succeeded compared to Original Manuscript Submission Confirmation,Number of 'Manuscript Export Succeeded' activities for cases where activity 'Original Manuscript Submission Confirmation' occurs,135.0,
Percentage of Manuscript Export Succeeded in variants with long review durations,Percentage of 'Manuscript Export Succeeded' out of all cases,0.96,
