Name;Metric;Value;Agrupation
Average time for Unmatched + Unmatched to transition to Accepted + In Progress;The average of the duration between activity 'Unmatched + Unmatched' and activity 'Accepted + In Progress';4.75 hours;
Total time spent in Unmatched + Unmatched before any subsequent activity occurs;The sum of the duration between activity Unmatched + Unmatched and the end of the case;50.48 days;
Minimum time between Unmatched + Unmatched and Completed + In Call across all variants containing both activities;The minimum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + In Call';;
Average duration of Unmatched + Unmatched when it precedes Queued + Awaiting Assignment compared to when it directly precedes Accepted + In Progress;The average of the duration between activity 'Unmatched + Unmatched' and activity 'Queued + Awaiting Assignment';;
Time from Unmatched + Unmatched to Completed + In Call in variants where Unmatched + Unmatched is the initial activity;The average of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + In Call';;
Cycle time of Unmatched + Unmatched in cases that eventually reach Completed + In Call;The average of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + In Call';;
Elapsed time between Unmatched + Unmatched and Accepted + Wait - User in variants that include both;The average of the duration between activity 'Unmatched + Unmatched' and activity 'Accepted + Wait - User';11.89 hours;
Average time for Unmatched + Unmatched when followed by Completed + Resolved without intermediate waiting states;The average of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Resolved';2.63 days;
Total time from Unmatched + Unmatched to Completed + Closed in the most frequent variant containing Unmatched + Unmatched;The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Closed';50.48 days;
Minimum time for Unmatched + Unmatched to be resolved when the case includes Completed + In Call versus when it does not;The minimum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + In Call';;
Time of Unmatched + Unmatched in cases originating from Brazil compared to those from France or USA;The average of the duration between activity 'Unmatched + Unmatched' and the end of case grouped by the last value of organization country;0:NaT;"{""0"":null,""SE"":null,""au"":null,""be"":null,""br"":null,""ca"":null,""cl"":null,""cn"":null,""de"":null,""fr"":null,""gb"":null,""in"":null,""jp"":null,""kr"":null,""my"":null,""nl"":null,""pe"":null,""pl"":null,""ru"":null,""se"":872377800,""th"":null,""tr"":null,""us"":null}"
Average time between Unmatched + Unmatched and Accepted + Assigned in variants where both occur;The average of the duration between activity 'Unmatched + Unmatched' and activity 'Accepted + Assigned';24.43 minutes;
Duration of Unmatched + Unmatched in high-impact cases versus low-impact cases as defined by the 'impact' column;The average of the duration between activity 'Unmatched + Unmatched' and the end of case grouped by the last value of impact;High:NaT;"{""High"":null,""Low"":null,""Major"":null,""Medium"":872377800}"
Time from Unmatched + Unmatched to the first occurrence of Completed + In Call in multi-cycle variants;The average of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + In Call';;
Cycle time of Unmatched + Unmatched in variants that contain repeated occurrences of Accepted + In Progress before reaching Completed + In Call;The average of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + In Call';;
