Name;Metric;Value;Agrupation;Column77
;ERROR: computing metric {};;;
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' followed by 'Declaration APPROVED by PRE_APPROVER';Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Declaration APPROVED by PRE_APPROVER';0.0;;B
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' followed by 'Declaration REJECTED by PRE_APPROVER';Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Declaration REJECTED by PRE_APPROVER';0.0;;B
Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' that lead to 'Payment Handled';Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' activities for cases where activity 'Payment Handled' occurs;0;;B
Frequency of 'Declaration FOR_APPROVAL by PRE_APPROVER' in relation to total declarations submitted;Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Declaration SUBMITTED by EMPLOYEE';0.0;;B
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Declaration SUBMITTED by EMPLOYEE';0.0;;A
Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' with amounts above 100 euros;Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' activities > 100 where ma is the last value of case:Amount;1;;B
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' by 'STAFF MEMBER';Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all cases;;;D
Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' grouped by 'case:BudgetNumber';Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' activities grouped by the last value of case:BudgetNumber;budget 86566:1;"{""budget 86566"":1}";A
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' by worker;Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all cases;0.0;;B
Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' made per year;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by PRE_APPROVER'"", 'aggregation': 'total', 'group_by': 'year'}";;;C
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' that are not dismissed;Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all cases where 'Declaration REJECTED by PRE_APPROVER' does not happen;0.0;;B
Average number of 'Declaration FOR_APPROVAL by PRE_APPROVER' in a month;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by PRE_APPROVER'"", 'aggregation': 'average', 'group_by': 'month'}";;;C
Total 'Declaration FOR_APPROVAL by PRE_APPROVER' done by 'SYSTEM';Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' activities == 'SYSTEM' where ma is the last value of org:resource;0;;B
Ratio of 'Declaration FOR_APPROVAL by PRE_APPROVER' over 'Declaration REJECTED by PRE_APPROVER';Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Declaration REJECTED by PRE_APPROVER';0.0;;B
Frequency of 'Declaration FOR_APPROVAL by PRE_APPROVER' in the most common process variant;Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all cases where '' does not happen;0.0;;B
Percentage of cases where 'Declaration FOR_APPROVAL by PRE_APPROVER' leads to a process variant involving 'Payment Handled';Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Payment Handled';0.0;;B
Number of times 'Declaration FOR_APPROVAL by PRE_APPROVER' is performed before 'Request Payment';Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' activities for cases where activity 'Request Payment' occurs;0;;B
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' followed by any approval activity;Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Declaration APPROVED by PRE_APPROVER';0.0;;B
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' in cases exceeding the average processing time;Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all cases;0.0;;B
Frequency of 'Declaration FOR_APPROVAL by PRE_APPROVER' in cases with 'case:Amount' above the median;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by PRE_APPROVER'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'case:Amount > median'}";;;C
