Name;Metric;Value;Agrupation;Column77
;ERROR: computing metric {};;;
Percentage of \Declaration FOR_APPROVAL by SUPERVISOR\ followed by \Declaration APPROVED by ADMINISTRATION\;Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all 'Declaration APPROVED by ADMINISTRATION';0.0;;B
Frequency of \Declaration FOR_APPROVAL by SUPERVISOR\ leading to \Declaration REJECTED by PRE_APPROVER\;Frequency of activity 'Declaration FOR_APPROVAL by SUPERVISOR' for cases where activity 'Declaration REJECTED by PRE_APPROVER' occurs;0;;B
Number of \Declaration FOR_APPROVAL by SUPERVISOR\ with amounts above 100 euros;Number of 'Declaration FOR_APPROVAL by SUPERVISOR' activities > 100 where ma is the last value of case:Amount;0;;B
Percentage of \Declaration FOR_APPROVAL by SUPERVISOR\ out of all \Declaration SUBMITTED by EMPLOYEE\;Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all 'Declaration SUBMITTED by EMPLOYEE';0.0;;A
Number of \Declaration FOR_APPROVAL by SUPERVISOR\ that are preceded by \Declaration APPROVED by ADMINISTRATION\;Number of 'Declaration FOR_APPROVAL by SUPERVISOR' activities for cases where activity 'Declaration APPROVED by ADMINISTRATION' occurs;0;;B
Percentage of \Declaration FOR_APPROVAL by SUPERVISOR\ followed by \Payment Handled\;Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all 'Payment Handled';0.0;;B
Frequency of \Declaration FOR_APPROVAL by SUPERVISOR\ per year;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by SUPERVISOR'"", 'metric_condition': '> 0', 'aggregation': 'total', 'group_by': 'year'}";;;C
Percentage of \Declaration FOR_APPROVAL by SUPERVISOR\ by \org:resource\;Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all cases;STAFF MEMBER:0.0;"{""STAFF MEMBER"":0.0021881838,""SYSTEM"":0.0}";B
Percentage of \Declaration FOR_APPROVAL by SUPERVISOR\ by \org:resource\;Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all cases;SYSTEM:0.0;"{""STAFF MEMBER"":0.0021881838,""SYSTEM"":0.0}";B
Number of \Declaration FOR_APPROVAL by SUPERVISOR\ grouped by \case:BudgetNumber\;Number of 'Declaration FOR_APPROVAL by SUPERVISOR' activities grouped by the last value of case:BudgetNumber;budget 86566:1;"{""budget 86566"":1}";A
Percentage of \Declaration FOR_APPROVAL by SUPERVISOR\ by worker;Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all cases;STAFF MEMBER:0.0;"{""STAFF MEMBER"":0.0021881838,""SYSTEM"":0.0}";B
Percentage of \Declaration FOR_APPROVAL by SUPERVISOR\ by worker;Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all cases;SYSTEM:0.0;"{""STAFF MEMBER"":0.0021881838,""SYSTEM"":0.0}";B
Average number of \Declaration FOR_APPROVAL by SUPERVISOR\ in a month;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by SUPERVISOR'"", 'aggregation': 'average', 'group_by': 'month'}";;;C
Total \Declaration FOR_APPROVAL by SUPERVISOR\ done by \STAFF MEMBER\;Number of 'Declaration FOR_APPROVAL by SUPERVISOR' activities == 'STAFF MEMBER' where ma is the last value of org:role;;;D
Ratio of \Declaration FOR_APPROVAL by SUPERVISOR\ over \Declaration REJECTED by PRE_APPROVER\;Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all 'Declaration REJECTED by PRE_APPROVER';0.0;;B
Occasions how often the \Declaration FOR_APPROVAL by SUPERVISOR\ is performed in relation to total declarations;Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all cases where '' does not happen;0.0;;B
Percentage of \Declaration FOR_APPROVAL by SUPERVISOR\ that lead to a payment being requested and paid;Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all 'Payment Handled';0.0;;B
Frequency of \Declaration FOR_APPROVAL by SUPERVISOR\ in cases where the budget owner and supervisor are the same person;"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by SUPERVISOR'"", 'metric_condition': '> 0', 'aggregation': 'total', 'filter': 'org:resource == org:resource // This is a placeholder";;;C
Percentage of \Declaration FOR_APPROVAL by SUPERVISOR\ in domestic declarations compared to pre-paid travel costs and requests for payment;Percentage of 'Declaration FOR_APPROVAL by SUPERVISOR' out of all 'Request Payment';0.0;;B
Number of times \Declaration FOR_APPROVAL by SUPERVISOR\ is performed before \Request Payment\;Number of 'Declaration FOR_APPROVAL by SUPERVISOR' activities for cases where activity 'Request Payment' occurs;0;;B
