Name;Metric;Value;Agrupation
Average time from SW-Reviewer Declined to SW-AE Assign Reviewers;The average of the duration between activity 'SW-Reviewer Declined' and activity 'SW-AE Assign Reviewers';17.09 days;
Total time between SW-Reviewer Declined and the next occurrence of SW-Reviewer Agreed within the same case;The sum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-Reviewer Agreed';459.28 days;
Average duration of the period starting at SW-Reviewer Declined and ending at SW-Awaiting EIC Decision;The average of the duration between activity 'SW-Reviewer Declined' and activity 'SW-Awaiting EIC Decision';72.36 days;
Minimum time from SW-Reviewer Declined to SW-Reviewer Selection is now due;The minimum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-Reviewer Selection is now due';2.42 days;
Total time it takes to perform SW-AE Assign Reviewers after SW-Reviewer Declined;The sum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-AE Assign Reviewers';341.87 days;
Average time between SW-Reviewer Declined and Reviewer Invitation Reminder 1;The average of the duration between activity 'SW-Reviewer Declined' and activity 'Reviewer Invitation Reminder 1';86.90 days;
Time elapsed from SW-Initial Reviewer Selection to SW-Reviewer Declined compared to the time from SW-Initial Reviewer Selection to SW-Reviewer Agreed;The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Declined';20.27 days;
Average time for the sequence SW-Reviewer Declined → SW-AE Assign Reviewers → SW-Reviewer Agreed;The average of the duration between activity 'SW-Reviewer Declined' and activity 'SW-Reviewer Agreed';19.14 days;
Total resolution time of SW-Reviewer Declined measured as the interval until a new reviewer agrees (SW-Reviewer Agreed) or the process moves to Assign a Different Editor;The sum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-Reviewer Agreed';459.28 days;
Minimum time between SW-Reviewer Declined and Unassign Reviewer;The minimum of the duration between activity 'SW-Reviewer Declined' and activity 'Unassign Reviewer';352.79 days;
Average time from SW-Reviewer Declined to SW-Reviewer Selection is 3 days late;The average of the duration between activity 'SW-Reviewer Declined' and activity 'SW-Reviewer Selection is 3 days late';3.36 days;
Total time between SW-Reviewer Declined and SW-Awaiting AE Recommendation in variants that include both activities;The sum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-Awaiting AE Recommendation';1133.58 days;
Time from SW-Reviewer Declined to SW-EIC Major Revision in cases where the manuscript eventually receives a major revision decision;The average of the duration between activity 'SW-Reviewer Declined' and activity 'SW-EIC Major Revision';87.55 days;
Average duration between consecutive occurrences of SW-Reviewer Declined within the same case;The average of the duration between activity 'SW-Reviewer Declined' and activity 'SW-Reviewer Declined';9.12 days;
Total time from SW-Reviewer Declined to the final decision activity (e.g., SW-EIC Accept, SW-EIC Reject, SW-EIC Major Revision) grouped by variant type;The sum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-EIC Accept';AER0:nan;"{""AER0"":null,""CHK4"":null,""DRSW4"":null,""DRW3"":null,""DSW3"":null,""DSW4"":null,""MSC4"":null,""RJR3"":null,""SW1"":null,""SW12"":null,""SYS1"":null,""SYS11"":null,""SYS2"":null,""SYS5"":null}"
Minimum time it takes to transition from SW-Reviewer Declined to SW-Reviewer Unavailable when both occur in sequence;The minimum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-Reviewer Unavailable';6.32 hours;
Average time between SW-AE Assign Reviewers and SW-Reviewer Declined compared to the time between SW-AE Assign Reviewers and SW-Reviewer Agreed;The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Declined';15.42 days;
Time elapsed from Original Manuscript Submission Confirmation to SW-Reviewer Declined versus to SW-Reviewer Agreed across all variants;The average of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Reviewer Declined';24.88 days;
Total time from Plagiarism Originality Report Completed to SW-Reviewer Declined in variants where checklist completion precedes reviewer assignment;The sum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Reviewer Declined';663.10 days;
Average time it takes the process to recover from SW-Reviewer Declined by reaching the next stable state (e.g., SW-Reviewer Agreed or SW-Awaiting EIC Decision);The average of the duration between activity 'SW-Reviewer Declined' and activity 'SW-Reviewer Agreed';19.14 days;
