Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from \Original Manuscript Submission Confirmation\ to \Manuscript Export Succeeded\,The average of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'Manuscript Export Succeeded',"74 days, 15:52:58.430233",
Total time from \SW-Awaiting Checklist Completion\ to \Manuscript Export Succeeded\ across all cases,The sum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'Manuscript Export Succeeded',"6417 days, 0:21:03",
Average time between \Manuscript Export Succeeded\ and \Plagiarism Originality Report Completed\,The average of the duration between activity 'Manuscript Export Succeeded' and activity 'Plagiarism Originality Report Completed',"1 day, 12:03:25.602410",
Minimum time it takes from \Manuscript Export Succeeded\ to \SW-Checklist Completed\,The minimum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Checklist Completed',1:01:20,
Maximum duration from \Manuscript Export Succeeded\ to \SW-Awaiting AE Assignment\ across variants,The maximum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Awaiting AE Assignment',"27 days, 7:40:54",
Average duration for \Manuscript Export Succeeded\ in the review process of scientific papers,The average of the duration between activity Manuscript Export Succeeded and the end of the case,"103 days, 19:31:48.505618",
Total duration for \Manuscript Export Succeeded\ across all cases in the event log,The sum of the duration between activity Manuscript Export Succeeded and the end of the case,"9239 days, 10:10:57",
Average waiting time before \Manuscript Export Succeeded\ after \Original Manuscript Submission Confirmation\,The average of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'Manuscript Export Succeeded',"74 days, 15:52:58.430233",
Longest time from \Manuscript Export Succeeded\ to \SW-AE Assign Reviewers\ in any variant,The maximum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-AE Assign Reviewers',"77 days, 20:47:02",
Shortest time from \Manuscript Export Succeeded\ to any activity related to reviewer assignment,The minimum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-AE Assign Reviewers',"2 days, 10:27:45",
Average time from \Manuscript Export Succeeded\ to \SW-EIC Decision\ in cases where a decision is made,The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-EIC Decision',,
Comparison of average time to \Manuscript Export Succeeded\ from \SW-Awaiting Checklist Completion\ versus \SW-Checklist Completed\,The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'Manuscript Export Succeeded',"75 days, 11:51:46.623529",
"Median time for \Manuscript Export Succeeded\ across all cases, highlighting process efficiency",The average of the duration between activity Manuscript Export Succeeded and the end of the case,"103 days, 19:31:48.505618",
Average processing time from \Manuscript Export Succeeded\ to the next activity in the most frequent variant,The average of the duration between activity Manuscript Export Succeeded and the end of the case,"103 days, 19:31:48.505618",
Distribution of time from \Manuscript Export Succeeded\ to \SW-Awaiting AE Recommendation\ across all cases,The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Awaiting AE Recommendation',"55 days, 12:55:38.714286",
Time from \Manuscript Export Succeeded\ to \SW-EIC Reject & Resubmit\ in the longest variant path,"ERROR: computing metric {'begin': ""activity == 'Manuscript Export Succeeded'"", 'end': ""activity == 'SW-EIC Reject & Resubmit'"", 'aggregation': 'maximum'}",,
Earliest occurrence of \Manuscript Export Succeeded\ after \Original Manuscript Submission Confirmation\ in the event log,The minimum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'Manuscript Export Succeeded',0:00:05,
Latest occurrence of \Manuscript Export Succeeded\ before \SW-Checklist Completed\ in the event log,The maximum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Checklist Completed',"30 days, 6:58:59",
