Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'SW-Awaiting Checklist Completion' to 'SW-Checklist Completion is due in three days',The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Checklist Completion is due in three days',4 days 12:52:37.366667,
Median time to complete 'SW-Checklist Completion is due in three days' across all cases,The average of the duration between activity SW-Checklist Completion is due in three days and the end of the case,139 days 16:57:57.064516,
Maximum time taken from 'Original Manuscript Submission Confirmation' to 'SW-Checklist Completion is due in three days',The maximum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Checklist Completion is due in three days',25 days 16:14:01,
Average delay in starting 'SW-Checklist Completion is due in three days' after 'Plagiarism Originality Report Completed',The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completion is due in three days',3 days 12:01:33.923077,
Total time saved by completing 'SW-Checklist Completion is due in three days' before 'SW-Checklist Completed',The sum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Checklist Completed',163 days 19:37:32,
Longest duration between 'SW-Checklist Completion is due in three days' and any subsequent activity,the maximum of the duration between the first time instant when `ACTIVITY` == 'SW-Checklist Completion is due in three days' and the last time instant when <ppinot4py.model.states.RuntimeState object at 0x00000281C2CF1810> - AppliesTo.PROCESS,436 days 18:33:13,
Shortest time from 'SW-Checklist Completion is due in three days' to 'SW-Awaiting AE Assignment',The minimum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Awaiting AE Assignment',0 days 01:55:02,
Average time difference between 'SW-Checklist Completion is due in three days' and 'SW-Initial Reviewer Selection' across variants,The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Initial Reviewer Selection',6 days 20:53:13.727273,
Variation in time to 'SW-Checklist Completion is due in three days' from 'Manuscript Export Succeeded' among different process variants,The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Checklist Completion is due in three days',4 days 12:37:13.133333,
Earliest completion of 'SW-Checklist Completion is due in three days' relative to 'Original Manuscript Submission Confirmation' in the event log,The minimum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Checklist Completion is due in three days',3 days 05:26:00,
Latest start of 'SW-Checklist Completion is due in three days' in relation to 'Plagiarism Originality Report Completed' across cases,The maximum of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completion is due in three days',25 days 13:47:23,
Average completion time of 'SW-Checklist Completion is due in three days' for cases leading to 'SW-EIC Reject',The average of the duration between activity SW-Checklist Completion is due in three days and activity SW-EIC Reject for cases where activity SW-EIC Reject occurs,26 days 22:22:43.777778,
Total duration from 'SW-Checklist Completion is due in three days' to 'SW-EIC Major Revision' in the most time-consuming variant,The sum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-EIC Major Revision',675 days 02:07:42,
Minimum time gap between 'SW-Checklist Completion is due in three days' and 'Reviewer Invitation Reminder 1' in any variant,The minimum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'Reviewer Invitation Reminder 1',9 days 22:36:05,
Average time from 'SW-Checklist Completion is due in three days' to the next activity in the review process of scientific papers,The average of the duration between activity SW-Checklist Completion is due in three days and the end of the case,139 days 16:57:57.064516,
