Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of 'SW-Checklist Completion is due in three days' preceding 'SW-Checklist Completed',Frequency of activity 'SW-Checklist Completion is due in three days' for cases where activity 'SW-Checklist Completed' occurs,30,
Percentage of manuscripts that have 'SW-Checklist Completion is due in three days' followed by 'SW-Checklist Completed' out of all manuscripts,Percentage of 'SW-Checklist Completion is due in three days' out of all 'SW-Checklist Completed',0.37,
Number of times 'SW-Checklist Completion is due in three days' occurs before 'SW-Awaiting AE Assignment',Number of 'SW-Checklist Completion is due in three days' activities for cases where activity 'SW-Awaiting AE Assignment' occurs,14,
Percentage of 'SW-Checklist Completion is due in three days' out of all checklist-related activities,Percentage of 'SW-Checklist Completion is due in three days' out of all 'SW-Checklist Completed',0.37,
Frequency of 'SW-Checklist Completion is due in three days' in manuscripts that require major revision compared to those that are accepted,Number of 'SW-Checklist Completion is due in three days' activities for cases where activity 'SW-EIC Major Revision' occurs,6,
Percentage of 'SW-Checklist Completion is due in three days' followed by 'SW-Reviewer Agreed' in the review process,Percentage of 'SW-Checklist Completion is due in three days' out of all 'SW-Reviewer Agreed',0.37,
Number of manuscripts with 'SW-Checklist Completion is due in three days' that lead to 'SW-EIC Reject',Number of 'SW-Checklist Completion is due in three days' activities for cases where activity 'SW-EIC Reject' occurs,9,
Percentage of 'SW-Checklist Completion is due in three days' in manuscripts that exceed the plagiarism threshold,Percentage of 'SW-Checklist Completion is due in three days' out of all 'Plagiarism Percent Match Threshold Exceeded',0.41,
Frequency of 'SW-Checklist Completion is due in three days' in relation to 'Original Manuscript Submission Confirmation',Number of 'SW-Checklist Completion is due in three days' activities for cases where activity 'Original Manuscript Submission Confirmation' occurs,30,
Percentage of 'SW-Checklist Completion is due in three days' followed by any reviewer-related activity,Percentage of 'SW-Checklist Completion is due in three days' out of all 'SW-AE Assign Reviewers',0.39,
Number of times 'SW-Checklist Completion is due in three days' is followed by 'Manuscript Export Succeeded',Number of 'SW-Checklist Completion is due in three days' activities for cases where activity 'Manuscript Export Succeeded' occurs,30,
Frequency of 'SW-Checklist Completion is due in three days' in manuscripts that go through more than one revision cycle,Number of 'SW-Checklist Completion is due in three days' activities for cases where activity 'SW-EIC Major Revision' occurs,6,
Percentage of 'SW-Checklist Completion is due in three days' in manuscripts that are eventually accepted for publication,Percentage of 'SW-Checklist Completion is due in three days' out of all 'SW-EIC Accept',0.67,
Frequency of 'SW-Checklist Completion is due in three days' in relation to the total number of activities in the longest manuscript processing path,Frequency of activity 'SW-Checklist Completion is due in three days',31,
