Name;Metric;Value;Agrupation
Percentage of Request Payment that occur in variants containing Declaration REJECTED by PRE_APPROVER;Percentage of 'Request Payment' out of all 'Declaration REJECTED by PRE_APPROVER';0.89;
Frequency of Request Payment following Declaration FINAL_APPROVED by SUPERVISOR without any prior rejection;Percentage of 'Request Payment' out of all 'Declaration FINAL_APPROVED by SUPERVISOR';1.0;
Percentage of Request Payment out of all activity executions in the log;Percentage of 'Request Payment' out of all cases;0.96;
Number of Request Payment activities that are preceded by Declaration APPROVED by PRE_APPROVER;Number of 'Request Payment' activities for cases where activity 'Declaration APPROVED by PRE_APPROVER' occurs;660.0;
Percentage of Request Payment that are not dismissed (i.e., lead to Payment Handled);Percentage of 'Request Payment' out of all 'Payment Handled';1.0;
Percentage of Request Payment from all occurrences of Payment Handled;Percentage of 'Request Payment' out of all 'Payment Handled';1.0;
Number of Request Payment with case:Amount above 100 euros;Number of 'Request Payment' activities > 100 where ma is the last value of case:Amount;2303.0;
Number of Request Payment grouped by case:BudgetNumber;Number of 'Request Payment' activities;10040.0;
Percentage of Request Payment that occur in variants where Declaration SUBMITTED by EMPLOYEE is followed directly by Declaration FINAL_APPROVED by SUPERVISOR;Percentage of 'Request Payment' out of all 'Declaration SUBMITTED by EMPLOYEE';0.97;
Percentage of Request Payment followed by Payment Handled;Percentage of 'Request Payment' out of all 'Payment Handled';1.0;
Percentage of Request Payment that are rejected (i.e., do not lead to Payment Handled);Percentage of 'Request Payment' out of all cases where 'Payment Handled' does not happen;0.96;
Number of Request Payment in relation to Declaration FINAL_APPROVED by SUPERVISOR;Number of 'Request Payment' activities for cases where activity 'Declaration FINAL_APPROVED by SUPERVISOR' occurs;10038.0;
Percentage of Request Payment among all activities in successful end-to-end reimbursement cases;Percentage of 'Request Payment' out of all 'Payment Handled';1.0;
Number of times Request Payment is performed after a re-submission due to Declaration REJECTED by PRE_APPROVER;Number of 'Request Payment' activities for cases where activity 'Declaration REJECTED by PRE_APPROVER' occurs;72.0;
Percentage of Request Payment done after Declaration APPROVED by ADMINISTRATION and before any rejection step;Percentage of 'Request Payment' out of all 'Declaration APPROVED by ADMINISTRATION';0.99;
Average number of Request Payment per declaration case;the average of the number of times `ACTIVITY` == 'Request Payment';0.96;
Percentage of Request Payment with an increment in case:Amount compared to previous declarations in the same case;Percentage of 'Request Payment' out of all cases;0.96;
Percentage of Request Payment that follow at least one rejection (by any role) in the same case;Percentage of 'Request Payment' out of all 'Declaration REJECTED by PRE_APPROVER';0.89;
Average number of Request Payment that are followed by Payment Handled within 24 hours;the average of the number of times `ACTIVITY` == 'Request Payment' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Payment Handled';1.0;
Percentage of Request Payment associated with cases that experienced Declaration REJECTED by PRE_APPROVER earlier in the trace;Percentage of 'Request Payment' out of all 'Declaration REJECTED by PRE_APPROVER';0.89;
Fraction of Request Payment that are eventually dismissed (i.e., no Payment Handled follows);Percentage of 'Request Payment' out of all cases where 'Payment Handled' does not happen;0.96;
Ratio of Request Payment over Declaration SUBMITTED by EMPLOYEE;Percentage of 'Request Payment' out of all 'Declaration SUBMITTED by EMPLOYEE';0.97;
Occasions how often the Request Payment is performed in traces that include Declaration REJECTED by PRE_APPROVER;Number of 'Request Payment' activities for cases where activity 'Declaration REJECTED by PRE_APPROVER' occurs;72.0;
The ratio of Request Payment that are not eventually performed after Declaration FINAL_APPROVED by SUPERVISOR;Percentage of 'Request Payment' out of all cases where 'Declaration FINAL_APPROVED by SUPERVISOR' does not happen;0.96;
Percentage of Request Payment by SYSTEM resource;Percentage of 'Request Payment' out of all cases;1.0;
Average number of Request Payment in a month across the two-year period;the average of the number of times `ACTIVITY` == 'Request Payment';0.96;
Total Request Payment done by SYSTEM;Number of 'Request Payment' activities == 'SYSTEM' where ma is the last value of org:resource;10036.0;
Total Request Payment performed by SYSTEM;Number of 'Request Payment' activities == 'SYSTEM' where ma is the last value of org:resource;10036.0;
Number of Request Payment made per year (2017 vs 2018);"ERROR: computing metric {'count': activity == 'Request Payment'"", 'aggregation': 'total', 'group_by': 'time:timestamp'}""";;
