Name;Metric;Value;Agrupation
Average time from SW-Reviewer Agreed to SW-Awaiting EIC Decision;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting EIC Decision';71.63 days;
Total time between SW-Reviewer Agreed and SW-Awaiting EIC Decision across all variants;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting EIC Decision';3223.18 days;
Minimum time it takes for SW-Awaiting EIC Decision to occur after SW-Reviewer Agreed;The minimum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting EIC Decision';41.78 days;
Average duration of SW-Awaiting EIC Decision when preceded by SW-Reviewer Agreed versus when preceded by SW-AE Recommendation overdue;The average of the duration between activity 'SW-AE Recommendation overdue' and activity 'SW-Awaiting EIC Decision';9.43 days;
Time elapsed from SW-Reviewer Agreed to SW-Awaiting EIC Decision in variants that lead to SW-EIC Accept compared to those leading to SW-EIC Reject;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting EIC Decision';;
Average time for SW-Awaiting EIC Decision to be followed by a final editorial decision (e.g., SW-EIC Accept, SW-EIC Reject, SW-EIC Major Revision);The average of the duration between activity 'SW-Awaiting EIC Decision' and activity 'SW-EIC Accept';5.28 days;
Total resolution time of SW-Awaiting EIC Decision in cases where at least one reviewer agreed (SW-Reviewer Agreed occurred) versus cases with no reviewer agreement;The sum of the duration between activity 'SW-Awaiting EIC Decision' and activity 'SW-EIC Accept';;
Minimum waiting time to SW-Awaiting EIC Decision after the last SW-Reviewer Agreed event in a case;The minimum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting EIC Decision';41.78 days;
Time from the first occurrence of SW-Reviewer Agreed to the start of SW-Awaiting EIC Decision in multi-reviewer scenarios;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting EIC Decision';71.63 days;
Duration of SW-Awaiting EIC Decision compared to the duration of SW-Awaiting AE Recommendation in the same case;The average of the duration between activity 'SW-Awaiting AE Recommendation' and activity 'SW-Awaiting EIC Decision';3.75 days;
Elapsed time between SW-Reviewer Agreed and SW-Awaiting EIC Decision in variants containing repeated reviewer assignment cycles;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting EIC Decision';71.43 days;
Average time it takes SW-Awaiting EIC Decision to begin after the final required SW-Reviewer Agreed is recorded;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting EIC Decision';71.63 days;
Total time spent in SW-Awaiting EIC Decision relative to the total time spent in all post-review activities (e.g., SW-Awaiting AE Recommendation, SW-Reviewer Selection is due in 1 week) in the same case;The sum of the duration between activity 'SW-Awaiting AE Recommendation' and activity 'SW-Awaiting EIC Decision';131.10 days;
Time from SW-Reviewer Agreed to SW-Awaiting EIC Decision in variants that include revision rounds (e.g., RW-Initial Reviewer Selection) versus those that do not;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting EIC Decision';76.42 days;
Average cycle time of SW-Awaiting EIC Decision grouped by the number of preceding SW-Reviewer Agreed events;"ERROR: computing metric {'begin': activity == 'SW-Reviewer Agreed'"", 'end': ""activity == 'SW-Awaiting EIC Decision'"", 'aggregation': 'average', 'group_by': 'concept:name'}""";;
