Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'SW-AE Assign Reviewers' to 'SW-Reviewer Declined',The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Declined',15 days 10:04:55.178571,
Total time elapsed for all instances of 'SW-Reviewer Declined',The sum of the duration between activity SW-Reviewer Declined and the end of the case,5614 days 06:52:14,
Minimum time from 'Reviewer Invitation Reminder 1' to 'SW-Reviewer Declined',The minimum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Reviewer Declined',0 days 00:03:51,
Maximum time from 'Reviewer Invitation Reminder 2' to 'SW-Reviewer Declined',The maximum of the duration between activity 'Reviewer Invitation Reminder 2' and activity 'SW-Reviewer Declined',80 days 01:57:58,
Average time between 'SW-Reviewer Declined' and 'SW-AE Assign Reviewers' for cases leading to 'SW-EIC Major Revision',The average of the duration between activity 'SW-Reviewer Declined' and activity 'SW-AE Assign Reviewers',21 days 01:11:16.777778,
Total resolution time of 'SW-Reviewer Declined' in the process variant ending with 'SW-EIC Accept',The sum of the duration between activity 'SW-Reviewer Declined' and the end of case where activity 'SW-EIC Accept occurs,,
Average time to 'SW-Reviewer Declined' from the start of the process,The average of the duration between the start of the case and activity 'SW-Reviewer Declined',24 days 05:44:47.275862,
Time from 'SW-Reviewer Declined' to 'SW-AE Assign Reviewers' in the longest process variant,The maximum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-AE Assign Reviewers',70 days 21:09:51,
Time from 'SW-Reviewer Declined' to 'SW-AE Assign Reviewers' in the shortest process variant,The minimum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-AE Assign Reviewers',0 days 09:31:30,
Average time between 'SW-Reviewer Declined' and the next activity in the process,The average of the duration between activity SW-Reviewer Declined and the end of the case,193 days 14:18:21.172414,
Total time from 'SW-Reviewer Declined' to 'SW-Awaiting EIC Decision',The sum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-Awaiting EIC Decision',2098 days 08:27:42,
Minimum time from 'SW-Reviewer Declined' to 'SW-AE Assign Reviewers' across all variants,The minimum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-AE Assign Reviewers',0 days 09:31:30,
Maximum time from 'SW-Reviewer Declined' to 'SW-AE Assign Reviewers' across all variants,The maximum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-AE Assign Reviewers',70 days 21:09:51,
Average time from 'SW-Reviewer Declined' to 'Reviewer Invitation Reminder 1' in cases that require multiple reminders,The average of the duration between activity 'SW-Reviewer Declined' and activity 'Reviewer Invitation Reminder 1',93 days 20:41:03.818182,
Total time from 'SW-Reviewer Declined' to 'SW-Reviewer Agreed' in cases where a reviewer eventually agrees after initially declining,The sum of the duration between activity 'SW-Reviewer Declined' and activity 'SW-Reviewer Agreed',459 days 06:39:45,
