Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'SW-AE Assign Reviewers' to 'SW-Awaiting EIC Decision',The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Awaiting EIC Decision',74 days 07:28:14.400000,
Median time for 'SW-Awaiting EIC Decision',"ERROR: computing metric {'begin': '', 'end': ""activity == 'SW-Awaiting EIC Decision'"", 'aggregation': 'median'}",,
Maximum time to reach 'SW-Awaiting EIC Decision' from 'Original Manuscript Submission Confirmation',The maximum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Awaiting EIC Decision',150 days 00:45:12,
Variance in time for cases reaching 'SW-Awaiting EIC Decision' after 'SW-Reviewer Agreed',"ERROR: computing metric {'begin': ""activity == 'SW-Reviewer Agreed'"", 'end': ""activity == 'SW-Awaiting EIC Decision'"", 'aggregation': 'variance'}",,
Average time between 'SW-Awaiting AE Recommendation' and 'SW-Awaiting EIC Decision',The average of the duration between activity 'SW-Awaiting AE Recommendation' and activity 'SW-Awaiting EIC Decision',3 days 17:53:47.428571,
Total time spent in 'SW-Awaiting EIC Decision' across all cases,The sum of the duration between the start of the case and activity 'SW-Awaiting EIC Decision',4050 days 15:25:33,
Average delay in 'SW-Awaiting EIC Decision' due to 'Reviewer Invitation Reminder 1',The average of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'SW-Awaiting EIC Decision',70 days 19:08:12.125000,
Time difference between earliest and latest 'SW-Awaiting EIC Decision' across variants,"ERROR: computing metric {'begin': '', 'end': ""activity == 'SW-Awaiting EIC Decision'"", 'aggregation': 'range'}",,
Standard deviation of time to 'SW-Awaiting EIC Decision' from 'SW-Checklist Completed',"ERROR: computing metric {'begin': ""activity == 'SW-Checklist Completed'"", 'end': ""activity == 'SW-Awaiting EIC Decision'"", 'aggregation': 'standard_deviation'}",,
Minimum time from 'SW-AE Assign Reviewers' to 'SW-Awaiting EIC Decision' across variants,The minimum of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Awaiting EIC Decision',41 days 18:50:45,
Average time from 'SW-Awaiting EIC Decision' to 'SW-EIC Major Revision' or 'SW-EIC Accept',"ERROR: computing metric {'begin': ""activity == 'SW-Awaiting EIC Decision'"", 'end': ""activity == 'SW-EIC Major Revision' or activity == 'SW-EIC Accept'"", 'aggregation': 'average'}",,
Total resolution time of 'SW-Awaiting EIC Decision' for cases with 'SW-EIC Reject & Resubmit',"ERROR: computing metric {'begin': '', 'end': ""activity == 'SW-Awaiting EIC Decision'"", 'aggregation': 'total', 'filter': ""activity == 'SW-EIC Reject & Resubmit'""}",,
Longest time from 'SW-Awaiting Checklist Completion' to 'SW-Awaiting EIC Decision',The maximum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Awaiting EIC Decision',150 days 00:45:13,
Shortest time from 'Manuscript Export Succeeded' to 'SW-Awaiting EIC Decision',The minimum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Awaiting EIC Decision',2 days 00:39:42,
Average time from 'SW-Awaiting EIC Decision' to next activity in the process,The average of the duration between activity SW-Awaiting EIC Decision and the end of the case,86 days 18:33:04.932203,
Comparison of average time to 'SW-Awaiting EIC Decision' from 'SW-AE Assign Reviewers' vs. 'SW-AE Assign Reviewers Challenge Paper',"ERROR: computing metric {'begin': ""activity == 'SW-AE Assign Reviewers' or activity == 'SW-AE Assign Reviewers Challenge Paper'"", 'end': ""activity == 'SW-Awaiting EIC Decision'"", 'aggregation': 'average', 'group_by': 'activity'}",,
Distribution of time for 'SW-Awaiting EIC Decision' across different months of the year,"ERROR: computing metric {'begin': '', 'end': ""activity == 'SW-Awaiting EIC Decision'"", 'aggregation': 'distribution', 'group_by': 'month'}",,
Correlation between time spent in 'SW-Awaiting EIC Decision' and total process time for a case,"ERROR: computing metric {'begin': '', 'end': ""activity == 'SW-Awaiting EIC Decision'"", 'aggregation': 'correlation', 'group_by': 'total_process_time'}",,
Average waiting time before 'SW-Awaiting EIC Decision' following 'SW-Reviewer No Response',The average of the duration between activity 'SW-Reviewer No Response' and activity 'SW-Awaiting EIC Decision',55 days 13:57:03.400000,
Time efficiency of 'SW-Awaiting EIC Decision' process step compared to overall process time,"ERROR: computing metric {'begin': '', 'end': ""activity == 'SW-Awaiting EIC Decision'"", 'aggregation': 'efficiency', 'group_by': 'total_process_time'}",,
