Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of 'SW-Awaiting AE Assignment' followed by 'SW-EIC Reject',Frequency of activity 'SW-Awaiting AE Assignment' for cases where activity 'SW-EIC Reject' occurs,27,
Percentage of 'SW-Awaiting AE Assignment' out of all 'SW-Checklist Completed',Percentage of 'SW-Awaiting AE Assignment' out of all 'SW-Checklist Completed',0.7,
Number of 'SW-Awaiting AE Assignment' that are preceded by 'Manuscript Export Succeeded',Number of 'SW-Awaiting AE Assignment' activities for cases where activity 'Manuscript Export Succeeded' occurs,58,
Percentage of 'SW-Awaiting AE Assignment' from all 'Original Manuscript Submission Confirmation',Percentage of 'SW-Awaiting AE Assignment' out of all 'Original Manuscript Submission Confirmation',0.66,
Frequency of 'SW-Awaiting AE Assignment' in relation to 'SW-AE Assign Reviewers',Frequency of activity 'SW-Awaiting AE Assignment' for cases where activity 'SW-AE Assign Reviewers' occurs,23,
Percentage of 'SW-Awaiting AE Assignment' followed by 'SW-EIC Major Revision',Percentage of 'SW-Awaiting AE Assignment' out of all 'SW-EIC Major Revision',0.27,
Number of times 'SW-Awaiting AE Assignment' is performed per year,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting AE Assignment'"", 'aggregation': 'total', 'group_by': 'year'}",,
Number of 'SW-Awaiting AE Assignment' grouped by case:concept:name,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting AE Assignment'"", 'aggregation': 'total', 'group_by': 'case:concept:name'}",,
Percentage of 'SW-Awaiting AE Assignment' that lead to 'SW-EIC Accept',Percentage of 'SW-Awaiting AE Assignment' out of all 'SW-EIC Accept',1.0,
Frequency of 'SW-Awaiting AE Assignment' before 'SW-AE Assign Reviewers',Frequency of activity 'SW-Awaiting AE Assignment' for cases where activity 'SW-AE Assign Reviewers' occurs,23,
Percentage of 'SW-Awaiting AE Assignment' out of all activities in the event log,Percentage of 'SW-Awaiting AE Assignment' out of all cases,0.61,
Number of 'SW-Awaiting AE Assignment' that are not followed by 'SW-Reviewer Declined',Number of 'SW-Awaiting AE Assignment' activities for cases where activity 'SW-Reviewer Declined' does not occur,58,
Percentage of 'SW-Awaiting AE Assignment' in the most frequent process variant,Percentage of 'SW-Awaiting AE Assignment' out of all cases,0.61,
Frequency of 'SW-Awaiting AE Assignment' in relation to 'SW-Reviewer Agreed',Frequency of activity 'SW-Awaiting AE Assignment' for cases where activity 'SW-Reviewer Agreed' occurs,24,
