Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average processing time from 'Request Payment' to 'Payment Handled',The average of the duration between activity 'Request Payment' and activity 'Payment Handled',3 days 13:47:24.830228,
Median duration from 'Declaration FINAL_APPROVED by SUPERVISOR' to 'Payment Handled',"ERROR: computing metric {'begin': ""activity == 'Declaration FINAL_APPROVED by SUPERVISOR'"", 'end': ""activity == 'Payment Handled'"", 'aggregation': 'median'}",,
Variance in processing time for 'Payment Handled' across different departments,"ERROR: computing metric {'begin': ""activity == 'Request Payment'"", 'end': ""activity == 'Payment Handled'"", 'aggregation': 'variance', 'group_by': 'org:resource'}",,
Average delay in 'Payment Handled' for declarations exceeding budget,"ERROR: computing metric {'begin': ""activity == 'Request Payment'"", 'end': ""activity == 'Payment Handled'"", 'aggregation': 'average', 'filter': 'case:Amount > budget_limit'}",,
Average time for 'Declaration REJECTED by EMPLOYEE' to be followed by any approval activity,"ERROR: computing metric {'begin': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'end': ""activity == 'Declaration APPROVED by ADMINISTRATION' or activity == 'Declaration APPROVED by BUDGET OWNER' or activity == 'Declaration FINAL_APPROVED by SUPERVISOR'"", 'aggregation': 'average'}",,
Time difference between earliest and latest 'Payment Handled' in a month,"ERROR: computing metric {'begin': ""activity == 'Payment Handled'"", 'end': ""activity == 'Payment Handled'"", 'aggregation': 'maximum', 'group_by': 'month'}",,
Total time from Declaration FOR_APPROVAL by ADMINISTRATION to Declaration REJECTED by ADMINISTRATION,The sum of the duration between activity 'Declaration FOR_APPROVAL by ADMINISTRATION' and activity 'Declaration REJECTED by ADMINISTRATION',,
Average duration from 'Declaration SUBMITTED by EMPLOYEE' to 'Payment Handled' for rejected cases,The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Payment Handled',22 days 02:35:11.114347,
Standard deviation of time for 'Request Payment' across all cases,"ERROR: computing metric {'begin': ""activity == 'Request Payment'"", 'end': '', 'aggregation': 'standard_deviation'}",nan,
Time variance for \Declaration APPROVED by BUDGET OWNER\ across different departments (if data available),"ERROR: computing metric {'begin': ""activity == 'Declaration APPROVED by BUDGET OWNER'"", 'end': '', 'aggregation': 'average', 'group_by': 'org:department'}",,
Comparison of average processing time between 'Payment Handled' and 'Declaration APPROVED by ADMINISTRATION',The average of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Payment Handled',9 days 12:54:29.599924,
Minimum time taken for Declaration FOR_APPROVAL by SUPERVISOR to be followed by Payment Handled,The minimum of the duration between activity 'Declaration FOR_APPROVAL by SUPERVISOR' and activity 'Payment Handled',,
Average time for 'Declaration FOR_APPROVAL by PRE_APPROVER' to transition to 'Declaration REJECTED by PRE_APPROVER',The average of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and activity 'Declaration REJECTED by PRE_APPROVER',,
Total duration from 'Declaration SUBMITTED by EMPLOYEE' to 'Payment Handled' for all cases in a year,"ERROR: computing metric {'begin': ""activity == 'Declaration SUBMITTED by EMPLOYEE'"", 'end': ""activity == 'Payment Handled'"", 'aggregation': 'total', 'group_by': 'year'}",,
Longest and shortest processing time for 'Payment Handled' in the dataset,The maximum of the duration between activity 'Request Payment' and activity 'Payment Handled',62 days 03:28:59,
Average time lag between 'Declaration APPROVED by BUDGET OWNER' and 'Payment Handled',The average of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Payment Handled',9 days 15:37:28.491065,
Average time from Declaration APPROVED by ADMINISTRATION to Declaration FINAL_APPROVED by SUPERVISOR in cases where the budget owner and supervisor are the same person,The average of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',,
Distribution of processing times for 'Payment Handled' across different budget numbers,"ERROR: computing metric {'begin': ""activity == 'Request Payment'"", 'end': ""activity == 'Payment Handled'"", 'aggregation': 'distribution', 'group_by': 'case:Amount'}",,
