Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average resolution time following 'Accepted + Wait - User',The average of the duration between activity Accepted + Wait - User and the end of the case,"17 days, 9:20:25.763527",
Median duration from 'Accepted + Wait - User' to 'Completed + Resolved',The average of the duration between activity 'Accepted + Wait - User' and activity 'Completed + Resolved',"13 days, 6:24:12.307850",
Longest duration from 'Accepted + Wait - User' to 'Completed + Closed',The maximum of the duration between activity 'Accepted + Wait - User' and activity 'Completed + Closed',"477 days, 9:44:30",
Shortest duration from 'Accepted + Wait - User' to any subsequent activity,The minimum of the duration between activity Accepted + Wait - User and the end of the case,0:00:00,
Average duration from 'Accepted + In Progress' to 'Accepted + Wait - User',The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - User',"5 days, 16:16:14.116298",
Total duration of 'Accepted + Wait - User' activities in the most frequent variant,The sum of the duration between activity Accepted + Wait - User and the end of the case,"43386 days, 0:31:20",
Average duration of 'Accepted + Wait - User' in cases involving 'Accepted + Assigned' before it,The average of the duration between activity 'Accepted + Wait - User' and the end of case where activity 'Accepted + Assigned occurs,"21 days, 0:59:08.053588",
Duration variance of 'Accepted + Wait - User' across all cases,The average of the duration between activity Accepted + Wait - User and the end of the case,"17 days, 9:20:25.763527",
Earliest start time of 'Accepted + Wait - User' after 'Queued + Awaiting Assignment',The minimum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + Wait - User',0:00:05,
Latest finish time of 'Accepted + Wait - User' before 'Completed + Resolved',The maximum of the duration between activity 'Accepted + Wait - User' and activity 'Completed + Resolved',"470 days, 2:19:44",
Average duration from 'Accepted + Wait - User' to the next activity in cases ending with 'Completed + Closed',The average of the duration between activity 'Accepted + Wait - User' and the end of case where activity 'Completed + Closed occurs,"17 days, 20:03:53.763224",
Total duration of 'Accepted + Wait - User' in cases with 'Accepted + Wait - Vendor' following it,The sum of the duration between activity 'Accepted + Wait - User' and the end of case where activity 'Accepted + Wait - Vendor occurs,"2325 days, 15:39:59",
Minimum duration between 'Accepted + Wait - User' and 'Accepted + Wait - Implementation',The minimum of the duration between activity 'Accepted + Wait - User' and activity 'Accepted + Wait - Implementation',0:01:01,
Maximum duration between 'Accepted + Wait - User' and 'Completed + Cancelled',The maximum of the duration between activity 'Accepted + Wait - User' and activity 'Completed + Cancelled',8:39:04,
Average duration from 'Accepted + Wait - User' to 'Accepted + Wait - Customer',The average of the duration between activity 'Accepted + Wait - User' and activity 'Accepted + Wait - Customer',"17 days, 19:08:08.782609",
Duration comparison between 'Accepted + Wait - User' and 'Accepted + Wait - Implementation' in the same case,The average of the duration between activity 'Accepted + Wait - User' and activity 'Accepted + Wait - Implementation',"14 days, 8:55:40.297030",
Duration comparison between 'Accepted + Wait - User' and 'Accepted + In Progress' across all cases,The average of the duration between activity 'Accepted + Wait - User' and activity 'Accepted + In Progress',"13 days, 15:56:10.623377",
Total cumulative duration of 'Accepted + Wait - User' in the event log,The sum of the duration between activity Accepted + Wait - User and the end of the case,"43386 days, 0:31:20",
Average start time of 'Accepted + Wait - User' across all cases,The average of the duration between activity Accepted + Wait - User and the end of the case,"17 days, 9:20:25.763527",
