Name;Metric;Value;Agrupation
Average resolution time following 'Accepted + Wait - Customer';The average of the duration between activity Accepted + Wait - Customer and the end of the case;16.29 days;
Average duration from 'Accepted + Wait - Customer' to 'Accepted + In Progress';The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Accepted + In Progress';12.10 days;
Longest duration from 'Accepted + Wait - Customer' to any completion activity;The maximum of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + Resolved';83.06 days;
Shortest time to resolve an incident after 'Accepted + Wait - Customer';The minimum of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + Resolved';1.27 minutes;
Average duration from 'Accepted + Wait - Customer' to 'Completed + In Call' compared to 'Accepted + Wait - Customer' to 'Completed + Closed';The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + In Call';16.58 days;
Total time incidents spend in 'Accepted + Wait - Customer' state;The sum of the duration between activity Accepted + Wait - Customer and the end of the case;1400.53 days;
Average time incidents are reopened after 'Accepted + Wait - Customer';The average of the duration between activity 'Accepted + Wait - Customer' and the end of case where activity 'Accepted + Wait - Customer occurs;16.29 days;
Duration from 'Accepted + Wait - Customer' to 'Completed + In Call' in the most frequent process variant;The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + In Call';15.53 minutes;
Average time from 'Accepted + Wait - Customer' to the next activity for incidents resolved within 24 hours;The average of the duration between activity Accepted + Wait - Customer and the end of the case;16.29 days;
Total resolution time of incidents starting with 'Accepted + Wait - Customer' and ending with 'Completed + Closed';The sum of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + Closed';1392.52 days;
Minimum time from 'Accepted + Wait - Customer' to 'Accepted + In Progress' across all cases;The minimum of the duration between activity 'Accepted + Wait - Customer' and activity 'Accepted + In Progress';1.40 minutes;
Median duration from 'Accepted + Wait - Customer' to 'Completed + Resolved';The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + Resolved';11.11 days;
Time variance for 'Accepted + Wait - Customer' across different countries;The average of the duration between activity 'Accepted + Wait - Customer' and the end of case grouped by the last value of organization country;0:NaT;"{""0"":null,""SE"":null,""au"":null,""be"":1993002555,""br"":138520000,""ca"":null,""cl"":null,""cn"":2048782833,""de"":null,""fr"":null,""gb"":1857627000,""in"":1118381571,""jp"":null,""kr"":825947000,""my"":937858000,""nl"":null,""pe"":null,""pl"":973288333,""ru"":1429810000,""se"":1565803487,""th"":null,""tr"":null,""us"":762562846}"
Time difference between first 'Accepted + Wait - Customer' and last 'Accepted + Wait - Customer' in a case;The maximum of the duration between activity 'Accepted + Wait - Customer' and activity 'Accepted + Wait - Customer';30.05 days;
Median time from 'Accepted + Wait - Customer' to 'Completed + Resolved' for incidents involving 'Accepted + Wait - Vendor';The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + Resolved';9.19 days;
