Name;Metric;Value;Agrupation
Average time for Accepted + Wait across all process variants where it occurs;The average of the duration between activity Accepted + Wait and the end of the case;19.23 days;
Total time spent in Accepted + Wait when followed by Completed + Resolved compared to when followed by Completed + In Call;The sum of the duration between activity 'Accepted + Wait' and activity 'Completed + Resolved';16689.05 days;
Minimum time for Accepted + Wait in variants that include Completed + In Call versus variants that do not;The minimum of the duration between activity Accepted + Wait and the end of the case;12.00 seconds;
Average time from Accepted + Wait to Completed + Resolved in cases where Completed + In Call appears earlier in the trace;The average of the duration between activity 'Accepted + Wait' and activity 'Completed + Resolved';10.33 days;
Average time between Queued + Awaiting Assignment and Accepted + Wait in variants containing Completed + In Call;The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + Wait';4.11 days;
Total duration of Accepted + Wait in traces that transition to Completed + In Call within the same case;The sum of the duration between activity 'Accepted + Wait' and activity 'Completed + In Call';364.98 days;
Time from Accepted + In Progress to Accepted + Wait in variants that later include Completed + In Call;The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait';2.94 days;
Elapsed time between Accepted + Wait and the next occurrence of Accepted + In Progress when Completed + In Call is present in the variant;The average of the duration between activity 'Accepted + Wait' and activity 'Accepted + In Progress';8.12 days;
Cycle time of Accepted + Wait in cases that eventually reach Completed + In Call versus those that end in Completed + Closed without any Completed + In Call;The average of the duration between activity 'Accepted + Wait' and activity 'Completed + In Call';6.89 days;
Average time for Accepted + Wait grouped by country, specifically in traces containing Completed + In Call;The average of the duration between activity 'Accepted + Wait' and the end of case grouped by the last value of organization country filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Completed + In Call';0:NaT;"{""0"":null,""SE"":null,""au"":null,""be"":687897666,""br"":374261500,""ca"":null,""cn"":null,""fr"":736569000,""gb"":null,""in"":765448500,""my"":null,""pl"":468504703,""ru"":null,""se"":2278761230,""th"":null,""us"":2646196000}"
Minimum time for Accepted + Wait in variants where Completed + In Call occurs before Accepted + Wait;The minimum of the duration between activity Accepted + Wait and the end of the case;12.00 seconds;
Total time from Accepted + Wait to Completed + Closed in process variants that include Completed + In Call after Accepted + Wait;The sum of the duration between activity 'Accepted + Wait' and activity 'Completed + Closed';408.49 days;
Time between Accepted + Wait and Completed + In Call when they appear consecutively or with only intermediate Accepted + In Progress events;The average of the duration between activity 'Accepted + Wait' and activity 'Completed + In Call';6.89 days;
Average duration of Accepted + Wait in high-frequency variants (frequency > 100) that also contain Completed + In Call;The average of the duration between activity 'Accepted + Wait' and the end of case where activity 'Completed + In Call occurs;9.79 days;
Elapsed time from case start to Accepted + Wait in variants where Completed + In Call is the first completed activity;The average of the duration between activity 'Accepted + Wait' and the end of case where activity 'Completed + In Call occurs;9.79 days;
